spot_id,サイト名,地点No,地名,lat,lon,調査日,year,サンゴ被度,白化率_全体,白化率_ミドリイシ,死滅率_全体,死滅率_ミドリイシ
四国南西岸(宇和海～足摺岬)_7,四国南西岸(宇和海～足摺岬),7.0,柏島,32.773611,132.624833,2020-11-16 00:00:00,2020,50,50.0,50,<5,0
四国南西岸(宇和海～足摺岬)_8,四国南西岸(宇和海～足摺岬),8.0,沖ノ島・トリノクビ,32.753167,132.549694,2020-10-16 00:00:00,2020,30,30.0,30,<5,<5
四国南西岸(宇和海～足摺岬)_9,四国南西岸(宇和海～足摺岬),9.0,沖ノ島・三ツ碆,32.7455,132.569667,2020-10-16 00:00:00,2020,<5,2.5,<5,0,0
四国南西岸(宇和海～足摺岬)_10,四国南西岸(宇和海～足摺岬),10.0,尻貝海中公園,32.797639,132.709389,2020-12-02 00:00:00,2020,30,30.0,30,0,0
四国南西岸(宇和海～足摺岬)_11,四国南西岸(宇和海～足摺岬),11.0,樫西1号地・西泊,32.776528,132.732083,2020-12-02 00:00:00,2020,20,20.0,20,<5,0
四国南西岸(宇和海～足摺岬)_12,四国南西岸(宇和海～足摺岬),12.0,竜串1号地･爪白,32.784667,132.855,2020-10-29 00:00:00,2020,30,30.0,30,<5,0
四国南西岸(宇和海～足摺岬)_13,四国南西岸(宇和海～足摺岬),13.0,竜串2号地・竜串西,32.786722,132.863583,2020-10-29 00:00:00,2020,40,40.0,30,<5,<5
四国南西岸(宇和海～足摺岬)_14,四国南西岸(宇和海～足摺岬),14.0,竜串2号地・竜串,32.786,132.864722,2020-10-29 00:00:00,2020,30,30.0,30,0,<5
四国南西岸(宇和海～足摺岬)_15,四国南西岸(宇和海～足摺岬),15.0,竜串3号地・大碆,32.781833,132.867583,2020-10-29 00:00:00,2020,30,30.0,30,0,0
四国南西岸(宇和海～足摺岬)_16,四国南西岸(宇和海～足摺岬),16.0,大村碆,32.762472,132.868306,2020-10-29 00:00:00,2020,<5,2.5,<5,0,0
土佐湾内(協力地点）_32,土佐湾内(協力地点）,32.0,大手の浜・灯台下,33.521028,133.753139,2020-12-19 00:00:00,2020,<5,2.5,<5,0,0
土佐湾内(協力地点）_33,土佐湾内(協力地点）,33.0,大手の浜・海風荘下,33.522417,133.753806,2020-12-19 00:00:00,2020,10,2.5,<5,0,0
土佐湾内(協力地点）_34,土佐湾内(協力地点）,34.0,塩屋海岸,33.520278,133.753889,2020-12-19 00:00:00,2020,20,2.5,<5,0,0
鹿児島県南部沿岸_1,鹿児島県南部沿岸,1.0,身代湾入口,31.550917,130.690556,2020-11-16 00:00:00,2020,<5,2.5,<5,0,0
鹿児島県南部沿岸_2,鹿児島県南部沿岸,2.0,観音崎東,31.546667,130.658194,2020-11-16 00:00:00,2020,<5,2.5,<5,0,0
鹿児島県南部沿岸_3,鹿児島県南部沿岸,3.0,沖小島（立神）,31.544389,130.617083,2020-11-16 00:00:00,2020,<5,20.0,20,0,0
鹿児島県南部沿岸_4,鹿児島県南部沿岸,4.0,神瀬,31.566389,130.592472,2020-11-16 00:00:00,2020,<5,2.5,<5,0,0
鹿児島県南部沿岸_5,鹿児島県南部沿岸,5.0,袴越海中公園,31.589833,130.591167,2020-11-16 00:00:00,2020,10,20.0,20,0,0
