site_no,spot_no,date,year,coral_cover,bleaching_all,bleaching_acropora,mortality_all,mortality_acropora
12,12,2024-12-05,2024,,,0.0,0.0,0.0
12,13,2024-12-05,2024,,5.0,0.0,0.0,0.0
12,14,2024-12-05,2024,10.0,5.0,0.0,0.0,0.0
12,15,2024-10-18,2024,20.0,10.0,10.0,,
12,16,2025-01-05,2024,50.0,10.0,,0.0,0.0
12,17,2024-10-18,2024,30.0,20.0,30.0,,
12,18,2024-12-06,2024,30.0,5.0,0.0,5.0,0.0
12,19,2024-12-06,2024,30.0,0.0,0.0,0.0,0.0
12,20,2024-12-06,2024,30.0,0.0,0.0,0.0,0.0
12,21,2024-12-06,2024,40.0,,,,
12,22,2024-12-06,2024,40.0,,,,
12,23,2024-12-06,2024,,0.0,0.0,0.0,0.0
12,24,2024-12-06,2024,50.0,,10.0,,10.0
12,25,2024-12-06,2024,40.0,0.0,0.0,0.0,0.0
12,26,2024-12-06,2024,,0.0,0.0,0.0,0.0
12,27,2024-12-11,2024,50.0,0.0,0.0,0.0,0.0
12,28,2024-12-11,2024,,0.0,0.0,0.0,0.0
12,29,2024-12-11,2024,20.0,0.0,0.0,0.0,0.0
12,30,2024-12-11,2024,20.0,0.0,0.0,0.0,0.0
12,31,2024-12-11,2024,10.0,0.0,0.0,0.0,0.0
12,32,2024-12-11,2024,10.0,,0.0,0.0,0.0
12,33,2024-12-11,2024,,,0.0,0.0,0.0
12,34,2024-12-11,2024,10.0,5.0,0.0,0.0,0.0
12,35,2024-10-17,2024,,60.0,70.0,60.0,70.0
12,36,2024-10-17,2024,20.0,20.0,5.0,20.0,5.0
12,37,2024-10-17,2024,20.0,10.0,5.0,5.0,5.0
12,38,2024-10-17,2024,20.0,30.0,30.0,,
12,39,2024-10-17,2024,10.0,10.0,,,
12,40,2024-10-17,2024,60.0,5.0,5.0,,5.0
12,41,2024-10-17,2024,20.0,10.0,5.0,5.0,5.0
12,42,2024-10-17,2024,30.0,,,,
12,43,2024-12-25,2024,40.0,0.0,0.0,0.0,0.0
12,44,2024-12-05,2024,10.0,0.0,0.0,0.0,0.0
13,27,2024-10-22,2024,30.0,70.0,62.5,7.5,5.0
13,28,2024-10-22,2024,40.0,77.5,67.5,7.5,7.5
13,31,2024-10-22,2024,70.0,50.0,47.5,5.0,5.0
13,32,2024-10-22,2024,,62.5,55.0,0.0,0.0
13,35,2024-10-27,2024,20.0,87.5,90.0,35.0,42.5
13,36,2024-10-27,2024,30.0,85.0,97.5,35.0,55.0
13,42,2024-11-19,2024,20.0,82.5,85.0,15.0,20.0
13,43,2024-11-19,2024,20.0,77.5,90.0,20.0,30.0
13,44,2024-11-19,2024,,82.5,92.5,20.0,25.0
13,49,2024-10-17,2024,20.0,92.5,90.0,12.5,17.5
13,50,2024-10-17,2024,,92.5,100.0,17.5,32.5
13,51,2024-10-25,2024,40.0,95.0,95.0,30.0,32.5
13,52,2024-10-25,2024,40.0,90.0,85.0,22.5,20.0
13,53,2024-10-25,2024,40.0,82.5,85.0,17.5,15.0
13,62,2024-10-27,2024,30.0,99.0,100.0,70.0,67.5
13,63,2024-10-27,2024,20.0,100.0,97.5,70.0,67.5
13,64,2024-10-27,2024,20.0,100.0,100.0,80.0,75.0
13,65,2024-10-17,2024,50.0,96.5,97.5,32.5,27.5
13,67,2024-10-22,2024,30.0,87.5,87.5,22.5,17.5
13,68,2024-11-19,2024,20.0,72.5,75.0,15.0,20.0
13,71,,2024,,,,,
13,72,2024-10-17,2024,50.0,82.5,80.0,5.0,5.0
13,73,2024-10-17,2024,50.0,75.0,75.0,7.5,7.5
13,74,2024-10-17,2024,50.0,80.0,75.0,10.0,5.0
13,75,2024-10-17,2024,40.0,70.0,80.0,15.0,15.0
13,110,2024-10-22,2024,,82.5,72.5,7.5,2.5
13,112,2024-11-05,2024,20.0,80.0,95.0,25.0,55.0
13,116,2024-10-17,2024,50.0,85.0,87.5,17.5,15.0
14,46,2024-11-05,2024,,95.0,100.0,45.0,55.0
14,47,2024-11-05,2024,,87.5,80.0,22.5,25.0
14,54,2024-10-25,2024,,87.5,95.0,22.5,20.0
14,76,2024-10-25,2024,,90.0,85.0,30.0,15.0
14,77,2024-11-03,2024,,87.5,85.0,27.5,15.0
14,78,2024-11-03,2024,,100.0,100.0,35.0,55.0
14,79,2024-11-03,2024,,100.0,100.0,62.5,52.5
14,80,2024-11-05,2024,,100.0,100.0,47.5,72.5
14,81,2024-11-05,2024,,87.5,97.5,27.5,47.5
14,82,2024-11-21,2024,,99.0,100.0,72.0,93.5
14,83,2024-11-03,2024,,100.0,100.0,65.0,87.5
14,84,2024-11-03,2024,20.0,100.0,100.0,77.5,87.5
14,87,2024-10-25,2024,,95.0,87.5,35.0,7.5
14,88,2024-10-26,2024,10.0,95.0,92.5,15.0,12.5
14,89,2024-10-26,2024,,95.0,92.5,12.5,17.5
14,90,2024-10-26,2024,,87.5,90.0,15.0,20.0
14,93,2024-11-03,2024,10.0,100.0,100.0,45.0,55.0
14,109,2024-11-22,2024,20.0,91.5,99.0,45.0,77.5
14,114,2024-11-21,2024,,91.5,97.5,57.5,67.5
14,115,2024-11-05,2024,,100.0,100.0,70.0,80.0
15,4,2024-11-20,2024,,95.0,87.5,47.5,50.0
15,5,2024-11-20,2024,,95.0,100.0,52.5,72.5
15,19,2024-11-23,2024,,99.0,99.0,80.0,87.5
15,20,2024-11-20,2024,,98.0,100.0,77.5,87.5
15,22,2024-11-19,2024,10.0,87.5,92.5,37.5,50.0
15,23,2024-11-09,2024,,72.5,72.5,10.0,5.0
15,24,2024-11-09,2024,20.0,80.0,75.0,16.0,14.0
15,25,2024-11-09,2024,,80.0,77.5,16.5,10.0
15,37,2024-10-20,2024,30.0,92.5,97.5,27.5,45.0
15,38,2024-10-20,2024,,92.5,95.0,22.5,35.0
15,39,2024-11-19,2024,20.0,90.0,90.0,37.5,50.0
15,40,2024-11-09,2024,20.0,75.0,80.0,14.0,12.0
15,41,2024-11-09,2024,20.0,70.0,72.5,11.0,14.0
15,58,2024-10-20,2024,40.0,82.5,80.0,12.5,17.5
15,59,2024-10-20,2024,40.0,82.5,75.0,27.5,17.5
15,60,2024-10-20,2024,20.0,92.5,90.0,12.5,27.5
15,61,2024-10-20,2024,,67.5,,10.0,
15,66,2024-10-27,2024,20.0,85.0,90.0,22.5,32.5
15,104,2024-10-28,2024,10.0,95.0,100.0,30.0,50.0
15,106,2024-11-20,2024,,95.0,100.0,57.5,85.0
15,107,2024-10-27,2024,30.0,80.0,92.5,40.0,37.5
15,108,2024-10-27,2024,30.0,80.0,82.5,17.5,30.0
15,111,2024-11-09,2024,20.0,82.5,85.0,16.5,14.5
15,113,2024-11-20,2024,20.0,82.5,87.5,17.5,30.0
16,1,2024-11-04,2024,,92.5,100.0,45.0,62.5
16,2,2024-11-04,2024,50.0,85.0,100.0,27.5,55.0
16,3,2024-11-04,2024,10.0,100.0,99.0,60.0,77.5
16,6,2024-11-20,2024,,95.0,100.0,50.0,77.5
16,7,2024-10-19,2024,,95.0,90.0,10.0,7.5
16,8,2024-10-19,2024,10.0,85.0,92.5,12.5,20.0
16,9,2024-10-19,2024,40.0,95.0,97.5,30.0,52.5
16,10,2024-10-19,2024,30.0,90.0,92.5,17.5,17.5
16,11,2024-11-04,2024,,96.5,100.0,42.5,55.0
16,12,2024-10-21,2024,10.0,95.0,97.5,17.5,32.5
16,13,2024-10-28,2024,,99.0,100.0,80.0,77.5
16,14,2024-10-28,2024,,100.0,97.5,42.5,55.0
16,15,2024-10-28,2024,20.0,92.5,92.5,22.5,35.0
16,16,2024-10-28,2024,,97.5,97.5,45.0,50.0
16,17,2024-10-28,2024,,95.0,100.0,40.0,35.0
16,45,2024-11-04,2024,10.0,100.0,100.0,50.0,85.0
16,69,2024-10-19,2024,40.0,95.0,100.0,15.0,22.5
16,70,2024-10-19,2024,,90.0,92.5,10.0,10.0
16,85,2024-10-21,2024,60.0,77.5,90.0,20.0,22.5
16,94,2024-10-21,2024,20.0,92.5,100.0,22.5,60.0
16,95,2024-10-21,2024,40.0,97.5,100.0,37.5,67.5
16,96,2024-10-21,2024,,97.5,99.0,30.0,50.0
16,97,2024-11-04,2024,,99.0,100.0,60.0,80.0
16,98,2024-10-21,2024,,92.5,100.0,17.5,32.5
16,99,2024-10-21,2024,30.0,92.5,92.5,20.0,25.0
16,100,2024-10-21,2024,,95.0,100.0,25.0,37.5
16,101,2024-10-28,2024,,94.0,100.0,65.0,70.0
16,102,2024-10-28,2024,,98.5,99.0,70.0,80.0
16,103,2024-10-16,2024,10.0,91.5,100.0,32.5,55.0
16,105,2024-10-21,2024,20.0,97.5,97.5,25.0,55.0
17,120,2024-10-18,2024,20.0,77.5,87.5,15.0,10.0
17,121,2024-10-18,2024,10.0,72.5,87.5,10.0,17.5
17,122,2024-10-18,2024,30.0,97.5,100.0,12.5,7.5
17,123,2024-10-18,2024,20.0,50.0,52.5,5.0,3.5
17,124,2024-10-18,2024,20.0,95.0,95.0,22.5,22.5
17,125,2024-10-18,2024,,90.0,90.0,17.5,20.0
17,126,2024-10-18,2024,30.0,92.5,95.0,20.0,17.5
17,127,2024-10-15,2024,10.0,100.0,,25.0,
17,129,2024-10-15,2024,30.0,72.5,,22.5,
17,130,2024-10-15,2024,50.0,90.0,90.0,27.5,25.0
17,131,2024-10-15,2024,,100.0,,65.0,
17,132,2024-10-15,2024,10.0,95.0,97.5,20.0,27.5
17,133,2024-10-16,2024,40.0,100.0,100.0,57.5,62.5
17,134,2024-10-16,2024,,100.0,,87.5,
17,135,2024-10-16,2024,50.0,95.0,100.0,32.5,67.5
17,136,2024-10-16,2024,20.0,92.5,100.0,42.5,77.5
17,137,2024-10-16,2024,10.0,95.0,100.0,30.0,60.0
17,138,2024-10-15,2024,30.0,100.0,100.0,25.0,17.5
17,139,2024-10-15,2024,10.0,96.0,98.5,27.5,35.0
17,141,2024-10-18,2024,50.0,82.5,92.5,15.0,32.5
17,142,2024-10-18,2024,30.0,77.5,75.0,15.0,15.0
18,1,2024-12-24,2024,60.0,,0.0,0.0,0.0
18,2,2024-12-24,2024,70.0,,,,
18,3,2024-12-24,2024,70.0,,,,
18,4,2024-12-24,2024,70.0,,0.0,,0.0
18,5,2024-12-24,2024,60.0,,,,
18,6,2024-12-25,2024,30.0,,0.0,,0.0
18,7,2024-12-25,2024,30.0,,,,0.0
18,8,2024-12-25,2024,60.0,,0.0,0.0,0.0
18,9,2024-12-25,2024,40.0,,,0.0,0.0
18,10,2024-12-25,2024,20.0,0.0,0.0,0.0,0.0
18,11,2024-12-26,2024,30.0,,0.0,,0.0
18,12,2024-12-26,2024,90.0,,,0.0,0.0
19,1,2024-10-24,2024,,0.0,0.0,0.0,0.0
19,2,2024-11-08,2024,,0.0,0.0,0.0,0.0
19,3,2024-11-09,2024,,0.0,0.0,0.0,0.0
19,4,2024-11-22,2024,,0.0,0.0,0.0,0.0
19,5,2024-10-11,2024,,0.0,0.0,0.0,0.0
19,6,2024-11-22,2024,,0.0,0.0,0.0,0.0
20,1,2024-09-24,2024,20.0,55.0,90.0,,
20,2,2024-09-24,2024,,95.0,95.0,0.0,0.0
20,3,2024-09-25,2024,20.0,35.0,25.0,2.5,5.0
20,4,2024-09-25,2024,,70.0,,,
20,5,2024-09-25,2024,,80.0,95.0,,
20,6,2024-09-29,2024,70.0,45.0,100.0,1.0,0.0
20,7,2024-09-29,2024,70.0,57.5,,1.0,
20,8,2024-09-29,2024,60.0,80.0,80.0,0.0,0.0
20,9,2024-10-01,2024,50.0,90.0,,3.5,
20,10,2024-09-30,2024,40.0,2.5,0.0,0.0,0.0
20,11,2024-09-27,2024,30.0,,,,
20,12,2024-09-27,2024,40.0,,,,
20,13,2024-09-27,2024,30.0,,,,
20,14,2024-09-27,2024,30.0,,,,
20,15,2024-09-24,2024,30.0,,,,
20,16,,2024,,,,,
20,17,2024-09-24,2024,90.0,,0.0,,0.0
20,18,2024-09-24,2024,70.0,,,,
20,19,2024-09-27,2024,30.0,,,,
20,20,2024-09-27,2024,,0.0,0.0,0.0,0.0
21,1,2024-12-02,2024,,0.0,0.0,0.0,0.0
21,2,2024-12-27,2024,40.0,,0.0,0.0,0.0
21,3,2024-10-25,2024,10.0,0.0,0.0,0.0,0.0
21,4,2024-10-25,2024,,0.0,0.0,0.0,0.0
21,5,2024-12-05,2024,60.0,,,0.0,0.0
21,6,2024-12-19,2024,30.0,30.0,,0.0,0.0
21,7,2024-12-19,2024,20.0,,,0.0,0.0
21,8,2024-12-28,2024,60.0,,0.0,0.0,0.0
21,9,2024-10-18,2024,40.0,,0.0,0.0,0.0
21,10,,2024,,,,,
21,11,2024-12-28,2024,20.0,,0.0,0.0,0.0
21,12,2024-10-18,2024,,90.0,0.0,0.0,0.0
21,13,2024-09-26,2024,60.0,25.0,80.0,0.0,0.0
21,14,2024-09-26,2024,40.0,60.0,60.0,,
21,15,2024-10-11,2024,80.0,0.0,0.0,0.0,0.0
21,16,2024-11-18,2024,20.0,,,0.0,0.0
21,17,2024-12-13,2024,,,,0.0,0.0
21,18,2024-12-13,2024,20.0,0.0,0.0,0.0,0.0
22,1,2024-10-16,2024,30.0,30.0,40.0,,10.0
22,2,2024-10-16,2024,,10.0,,,
22,3,2024-11-13,2024,20.0,20.0,10.0,10.0,5.0
22,4,2024-09-04,2024,30.0,90.0,80.0,,
22,5,2024-09-04,2024,30.0,90.0,80.0,,
22,6,2024-09-04,2024,40.0,50.0,70.0,,
22,7,2024-10-15,2024,20.0,30.0,50.0,10.0,20.0
22,8,2024-11-13,2024,30.0,15.0,15.0,10.0,10.0
22,9,2024-11-13,2024,,0.0,0.0,0.0,0.0
22,10,2024-10-01,2024,20.0,90.0,90.0,,
22,11,2024-10-01,2024,20.0,80.0,90.0,,
22,12,2024-10-18,2024,30.0,80.0,80.0,,10.0
22,13,2024-10-18,2024,30.0,80.0,80.0,10.0,20.0
22,14,2024-10-18,2024,20.0,80.0,80.0,10.0,30.0
22,15,2024-10-18,2024,30.0,80.0,90.0,10.0,40.0
22,16,2024-10-18,2024,,90.0,80.0,,
22,17,2024-11-16,2024,10.0,20.0,20.0,10.0,20.0
22,18,2024-11-16,2024,30.0,30.0,60.0,10.0,20.0
22,19,2024-11-16,2024,20.0,10.0,30.0,10.0,10.0
22,20,,2024,,,,,
22,21,2024-11-15,2024,20.0,20.0,10.0,,
22,22,2024-11-15,2024,40.0,,0.0,0.0,0.0
22,23,,2024,,,,,
22,24,2024-11-15,2024,10.0,30.0,,10.0,
22,25,2024-11-15,2024,10.0,10.0,0.0,,0.0
22,26,,2024,,,,,
22,27,2024-11-06,2024,,,,,
22,28,2024-11-06,2024,,,0.0,0.0,0.0
22,29,2024-11-06,2024,40.0,,0.0,0.0,0.0
22,30,2024-11-06,2024,10.0,,,,
22,31,2024-11-15,2024,20.0,20.0,,10.0,
22,32,2024-08-08,2024,,10.0,30.0,,
22,33,2024-08-08,2024,30.0,,0.0,0.0,0.0
22,34,2024-08-08,2024,20.0,,,0.0,0.0
22,35,2024-12-13,2024,60.0,0.0,0.0,0.0,0.0
22,36,2024-12-13,2024,20.0,,0.0,0.0,0.0
22,37,2024-12-13,2024,20.0,,0.0,0.0,0.0
22,38,2024-12-13,2024,20.0,50.0,20.0,40.0,20.0
23,1,2024-12-26,2024,,90.0,,70.0,10.0
23,2,2024-12-26,2024,,,,,
23,3,2024-12-26,2024,10.0,,,,
23,4,2024-12-26,2024,0.0,,,,
23,5,2024-12-26,2024,30.0,,,,0.0
23,6,2024-12-19,2024,80.0,,,,0.0
23,7,2024-12-19,2024,50.0,,,,0.0
23,8,,2024,,,,,
23,9,2024-12-29,2024,,,,,
23,10,2024-12-13,2024,20.0,,50.0,,50.0
23,11,2024-12-13,2024,,,50.0,,50.0
23,12,2024-12-13,2024,,,50.0,,50.0
23,13,2024-12-24,2024,,10.0,,,0.0
23,14,2024-12-24,2024,,10.0,,,0.0
23,15,2025-01-05,2024,70.0,,,,
23,16,2024-12-11,2024,10.0,,0.0,0.0,0.0
23,17,2024-12-11,2024,10.0,,0.0,0.0,0.0
23,18,2024-12-11,2024,,,,,
24,1,2024-10-21,2024,,2.5,0.0,0.0,0.0
24,2,2024-10-21,2024,30.0,50.0,60.0,50.0,60.0
24,3,2024-10-21,2024,20.0,15.0,17.5,10.0,15.0
24,4,2024-10-21,2024,,10.0,7.5,0.0,0.0
24,5,2024-12-02,2024,30.0,0.0,2.5,0.0,0.0
24,6,2024-11-25,2024,,0.0,0.0,0.0,0.0
24,7,2024-09-25,2024,30.0,5.0,5.0,0.0,0.0
24,8,2024-11-25,2024,30.0,0.0,5.0,0.0,0.0
24,9,2024-11-25,2024,30.0,0.0,0.0,0.0,0.0
24,10,2024-09-25,2024,40.0,5.0,10.0,0.0,0.0
24,11,2024-11-25,2024,70.0,0.0,0.0,0.0,0.0
24,12,2024-11-25,2024,50.0,0.0,0.0,0.0,0.0
24,13,2024-09-25,2024,30.0,5.0,5.0,0.0,0.0
24,14,2024-12-02,2024,30.0,0.0,0.0,0.0,0.0
24,15,2024-12-02,2024,10.0,2.5,2.5,0.0,0.0
24,16,,2024,,,,,
25,1,2024-10-12,2024,10.0,60.0,50.0,30.0,30.0
25,2,2024-10-12,2024,20.0,20.0,,10.0,
25,3,2024-10-12,2024,,60.0,50.0,30.0,20.0
25,4,2024-10-12,2024,10.0,10.0,30.0,,20.0
25,5,2024-10-12,2024,20.0,5.0,,,
25,6,2024-10-13,2024,10.0,50.0,80.0,20.0,20.0
25,7,2024-10-13,2024,10.0,50.0,80.0,10.0,40.0
25,8,2024-10-13,2024,20.0,40.0,60.0,10.0,30.0
25,9,2024-10-13,2024,30.0,30.0,30.0,10.0,10.0
