site_no,spot_no,date,sst,source
4,26,2019-03-23,22.35,nasa_mur
4,26,2019-03-24,22.33,nasa_mur
4,26,2019-03-25,22.44,nasa_mur
4,26,2019-03-26,22.54,nasa_mur
4,26,2019-03-27,22.53,nasa_mur
4,26,2019-03-28,22.63,nasa_mur
4,26,2019-03-29,22.64,nasa_mur
4,26,2019-03-30,22.64,nasa_mur
4,26,2019-03-31,22.84,nasa_mur
4,26,2019-04-01,22.94,nasa_mur
4,26,2019-04-02,22.91,nasa_mur
4,26,2019-04-03,22.78,nasa_mur
4,26,2019-04-04,22.19,nasa_mur
4,26,2019-04-05,22.25,nasa_mur
4,26,2019-04-06,22.39,nasa_mur
4,26,2019-04-07,22.59,nasa_mur
4,26,2019-04-08,22.77,nasa_mur
4,26,2019-04-09,22.54,nasa_mur
4,26,2019-04-10,22.48,nasa_mur
4,26,2019-04-11,22.38,nasa_mur
4,26,2019-04-12,22.33,nasa_mur
4,26,2019-04-13,22.46,nasa_mur
4,26,2019-04-14,22.73,nasa_mur
4,26,2019-04-15,22.9,nasa_mur
4,26,2019-04-16,22.76,nasa_mur
4,26,2019-04-17,22.71,nasa_mur
4,26,2019-04-18,22.77,nasa_mur
4,26,2019-04-19,22.67,nasa_mur
4,26,2019-04-20,22.94,nasa_mur
4,26,2019-04-21,23.5,nasa_mur
4,26,2019-04-22,24.06,nasa_mur
4,26,2019-04-23,24.15,nasa_mur
4,26,2019-04-24,24.19,nasa_mur
4,26,2019-04-25,23.95,nasa_mur
4,26,2019-04-26,23.45,nasa_mur
4,26,2019-04-27,23.68,nasa_mur
4,26,2019-04-28,24.2,nasa_mur
4,26,2019-04-29,24.09,nasa_mur
4,26,2019-04-30,24.03,nasa_mur
4,26,2019-05-01,24.07,nasa_mur
4,26,2019-05-02,23.84,nasa_mur
4,26,2019-05-03,23.77,nasa_mur
4,26,2019-05-04,23.82,nasa_mur
4,26,2019-05-05,23.9,nasa_mur
4,26,2019-05-06,24.04,nasa_mur
4,26,2019-05-07,23.94,nasa_mur
4,26,2019-05-08,23.81,nasa_mur
4,26,2019-05-09,23.75,nasa_mur
4,26,2019-05-10,23.87,nasa_mur
4,26,2019-05-11,23.88,nasa_mur
4,26,2019-05-12,23.87,nasa_mur
4,26,2019-05-13,23.94,nasa_mur
4,26,2019-05-14,24.2,nasa_mur
4,26,2019-05-15,24.4,nasa_mur
4,26,2019-05-16,24.79,nasa_mur
4,26,2019-05-17,25.16,nasa_mur
4,26,2019-05-18,25.19,nasa_mur
4,26,2019-05-19,25.06,nasa_mur
4,26,2019-05-20,24.77,nasa_mur
4,26,2019-05-21,25.01,nasa_mur
4,26,2019-05-22,24.97,nasa_mur
4,26,2019-05-23,25.0,nasa_mur
4,26,2019-05-24,25.01,nasa_mur
4,26,2019-05-25,24.97,nasa_mur
4,26,2019-05-26,25.06,nasa_mur
4,26,2019-05-27,24.68,nasa_mur
4,26,2019-05-28,24.21,nasa_mur
4,26,2019-05-29,24.11,nasa_mur
4,26,2019-05-30,23.95,nasa_mur
4,26,2019-05-31,24.02,nasa_mur
4,26,2019-06-01,24.14,nasa_mur
4,26,2019-06-02,25.55,nasa_mur
4,26,2019-06-03,25.32,nasa_mur
4,26,2019-06-04,25.27,nasa_mur
4,26,2019-06-05,25.08,nasa_mur
4,26,2019-06-06,25.55,nasa_mur
4,26,2019-06-07,25.89,nasa_mur
4,26,2019-06-08,25.95,nasa_mur
4,26,2019-06-09,25.73,nasa_mur
4,26,2019-06-10,25.85,nasa_mur
4,26,2019-06-11,25.91,nasa_mur
4,26,2019-06-12,25.94,nasa_mur
4,26,2019-06-13,25.73,nasa_mur
4,26,2019-06-14,25.69,nasa_mur
4,26,2019-06-15,25.51,nasa_mur
4,26,2019-06-16,25.69,nasa_mur
4,26,2019-06-17,25.79,nasa_mur
4,26,2019-06-18,26.31,nasa_mur
4,26,2019-06-19,26.61,nasa_mur
4,26,2019-06-20,26.53,nasa_mur
4,26,2019-06-21,25.41,nasa_mur
4,26,2019-06-22,25.6,nasa_mur
4,26,2019-06-23,25.92,nasa_mur
4,26,2019-06-24,26.09,nasa_mur
4,26,2019-06-25,26.17,nasa_mur
4,26,2019-06-26,26.13,nasa_mur
4,26,2019-06-27,26.02,nasa_mur
4,26,2019-06-28,26.1,nasa_mur
4,26,2019-06-29,26.2,nasa_mur
4,26,2019-06-30,26.62,nasa_mur
4,26,2019-07-01,26.65,nasa_mur
4,26,2019-07-02,26.66,nasa_mur
4,26,2019-07-03,26.62,nasa_mur
4,26,2019-07-04,26.84,nasa_mur
4,26,2019-07-05,27.07,nasa_mur
4,26,2019-07-06,27.41,nasa_mur
4,26,2019-07-07,27.91,nasa_mur
4,26,2019-07-08,27.99,nasa_mur
4,26,2019-07-09,27.74,nasa_mur
4,26,2019-07-10,27.96,nasa_mur
4,26,2019-07-11,27.44,nasa_mur
4,26,2019-07-12,27.59,nasa_mur
4,26,2019-07-13,27.99,nasa_mur
4,26,2019-07-14,28.13,nasa_mur
4,26,2019-07-15,28.13,nasa_mur
4,26,2019-07-16,28.68,nasa_mur
4,26,2019-07-17,28.73,nasa_mur
4,26,2019-07-18,28.51,nasa_mur
4,26,2019-07-19,27.85,nasa_mur
4,26,2019-07-20,27.61,nasa_mur
4,26,2019-07-21,28.42,nasa_mur
4,26,2019-07-22,28.9,nasa_mur
4,26,2019-07-23,29.24,nasa_mur
4,26,2019-07-24,29.72,nasa_mur
4,26,2019-07-25,30.18,nasa_mur
4,26,2019-07-26,30.13,nasa_mur
4,26,2019-07-27,30.02,nasa_mur
4,26,2019-07-28,29.22,nasa_mur
4,26,2019-07-29,29.48,nasa_mur
4,26,2019-07-30,29.44,nasa_mur
4,26,2019-07-31,29.52,nasa_mur
4,26,2019-08-01,29.51,nasa_mur
4,26,2019-08-02,29.15,nasa_mur
4,26,2019-08-03,29.02,nasa_mur
4,26,2019-08-04,29.1,nasa_mur
4,26,2019-08-05,28.86,nasa_mur
4,26,2019-08-06,28.45,nasa_mur
4,26,2019-08-07,28.5,nasa_mur
4,26,2019-08-08,28.59,nasa_mur
4,26,2019-08-09,28.45,nasa_mur
4,26,2019-08-10,28.51,nasa_mur
4,26,2019-08-11,28.63,nasa_mur
4,26,2019-08-12,28.59,nasa_mur
4,26,2019-08-13,28.68,nasa_mur
4,26,2019-08-14,28.92,nasa_mur
4,26,2019-08-15,28.93,nasa_mur
4,26,2019-08-16,28.93,nasa_mur
4,26,2019-08-17,28.99,nasa_mur
4,26,2019-08-18,29.04,nasa_mur
4,26,2019-08-19,29.21,nasa_mur
4,26,2019-08-20,29.19,nasa_mur
4,26,2019-08-21,29.12,nasa_mur
4,26,2019-08-22,29.07,nasa_mur
4,26,2019-08-23,29.13,nasa_mur
4,26,2019-08-24,29.27,nasa_mur
4,26,2019-08-25,29.29,nasa_mur
4,26,2019-08-26,29.37,nasa_mur
4,26,2019-08-27,29.27,nasa_mur
4,26,2019-08-28,29.14,nasa_mur
4,26,2019-08-29,29.32,nasa_mur
4,26,2019-08-30,29.91,nasa_mur
4,26,2019-08-31,29.8,nasa_mur
4,26,2019-09-01,29.59,nasa_mur
4,26,2019-09-02,29.7,nasa_mur
4,26,2019-09-03,29.64,nasa_mur
4,26,2019-09-04,29.63,nasa_mur
4,26,2019-09-05,29.62,nasa_mur
4,26,2019-09-06,28.63,nasa_mur
4,26,2019-09-07,28.79,nasa_mur
4,26,2019-09-08,28.69,nasa_mur
4,26,2019-09-09,28.67,nasa_mur
4,26,2019-09-10,28.66,nasa_mur
4,26,2019-09-11,28.86,nasa_mur
4,26,2019-09-12,28.84,nasa_mur
4,26,2019-09-13,28.75,nasa_mur
4,26,2019-09-14,28.97,nasa_mur
4,26,2019-09-15,29.27,nasa_mur
4,26,2019-09-16,29.11,nasa_mur
4,26,2019-09-17,29.05,nasa_mur
4,26,2019-09-18,29.16,nasa_mur
4,26,2019-09-19,29.16,nasa_mur
4,26,2019-09-20,27.39,nasa_mur
4,26,2019-09-21,26.82,nasa_mur
4,26,2019-09-22,26.96,nasa_mur
4,26,2019-09-23,26.95,nasa_mur
4,26,2019-09-24,27.33,nasa_mur
4,26,2019-09-25,27.56,nasa_mur
4,26,2019-09-26,27.83,nasa_mur
4,26,2019-09-27,27.81,nasa_mur
4,26,2019-09-28,28.01,nasa_mur
4,26,2019-09-29,27.85,nasa_mur
4,26,2019-09-30,27.81,nasa_mur
4,26,2019-10-01,27.82,nasa_mur
4,26,2019-10-02,27.45,nasa_mur
4,26,2019-10-03,28.37,nasa_mur
4,26,2019-10-04,28.7,nasa_mur
4,26,2019-10-05,28.51,nasa_mur
4,26,2019-10-06,27.89,nasa_mur
4,26,2019-10-07,27.86,nasa_mur
4,26,2019-10-08,27.76,nasa_mur
4,26,2019-10-09,27.58,nasa_mur
4,26,2019-10-10,27.6,nasa_mur
4,26,2019-10-11,27.71,nasa_mur
4,26,2019-10-12,27.78,nasa_mur
4,26,2019-10-13,27.52,nasa_mur
4,26,2019-10-14,26.94,nasa_mur
4,26,2019-10-15,26.77,nasa_mur
4,26,2019-10-16,26.83,nasa_mur
4,26,2019-10-17,27.0,nasa_mur
4,26,2019-10-18,27.01,nasa_mur
4,26,2019-10-19,26.9,nasa_mur
4,26,2019-10-20,26.48,nasa_mur
4,26,2019-10-21,26.43,nasa_mur
4,26,2019-10-22,26.48,nasa_mur
4,26,2019-10-23,26.62,nasa_mur
4,26,2019-10-24,26.99,nasa_mur
4,26,2019-10-25,26.69,nasa_mur
4,26,2019-10-26,26.43,nasa_mur
4,26,2019-10-27,26.54,nasa_mur
4,26,2019-10-28,26.64,nasa_mur
4,26,2019-10-29,26.76,nasa_mur
4,26,2019-10-30,26.79,nasa_mur
4,26,2019-10-31,26.24,nasa_mur
4,26,2019-11-01,26.03,nasa_mur
4,26,2019-11-02,26.16,nasa_mur
4,26,2019-11-03,26.24,nasa_mur
4,26,2019-11-04,26.34,nasa_mur
4,26,2019-11-05,26.2,nasa_mur
4,26,2019-11-06,26.04,nasa_mur
4,26,2019-11-07,25.9,nasa_mur
4,26,2019-11-08,25.47,nasa_mur
4,26,2019-11-09,25.34,nasa_mur
4,26,2019-11-10,25.46,nasa_mur
4,26,2019-11-11,25.43,nasa_mur
4,26,2019-11-12,25.43,nasa_mur
4,26,2019-11-13,25.71,nasa_mur
4,26,2019-11-14,25.07,nasa_mur
4,26,2019-11-15,25.07,nasa_mur
4,26,2019-11-16,25.03,nasa_mur
4,26,2019-11-17,24.51,nasa_mur
4,26,2019-11-18,24.61,nasa_mur
4,26,2019-11-19,24.63,nasa_mur
4,26,2019-11-20,25.06,nasa_mur
4,26,2019-11-21,24.44,nasa_mur
4,26,2019-11-22,24.46,nasa_mur
4,26,2019-11-23,24.51,nasa_mur
4,26,2019-11-24,24.62,nasa_mur
4,26,2019-11-25,24.51,nasa_mur
4,26,2019-11-26,24.25,nasa_mur
4,26,2019-11-27,24.16,nasa_mur
4,26,2019-11-28,24.24,nasa_mur
4,26,2019-11-29,24.33,nasa_mur
4,26,2019-11-30,24.12,nasa_mur
4,26,2019-12-01,24.15,nasa_mur
4,26,2019-12-02,24.35,nasa_mur
4,26,2019-12-03,24.3,nasa_mur
4,26,2019-12-04,24.08,nasa_mur
4,26,2019-12-05,24.18,nasa_mur
4,26,2019-12-06,23.68,nasa_mur
4,26,2019-12-07,23.65,nasa_mur
4,26,2019-12-08,23.64,nasa_mur
4,26,2019-12-09,23.59,nasa_mur
4,26,2019-12-10,23.57,nasa_mur
4,26,2019-12-11,23.57,nasa_mur
4,26,2019-12-12,23.22,nasa_mur
4,26,2019-12-13,23.07,nasa_mur
4,26,2019-12-14,23.13,nasa_mur
4,26,2019-12-15,23.08,nasa_mur
4,26,2019-12-16,22.94,nasa_mur
4,26,2019-12-17,23.03,nasa_mur
4,26,2019-12-18,23.04,nasa_mur
4,26,2019-12-19,23.02,nasa_mur
4,26,2019-12-20,22.82,nasa_mur
4,26,2019-12-21,23.0,nasa_mur
4,26,2019-12-22,23.1,nasa_mur
4,26,2019-12-23,23.07,nasa_mur
4,26,2019-12-24,23.1,nasa_mur
4,26,2019-12-25,23.11,nasa_mur
4,26,2019-12-26,22.98,nasa_mur
4,26,2019-12-27,23.01,nasa_mur
4,26,2019-12-28,22.86,nasa_mur
4,26,2019-12-29,22.78,nasa_mur
4,26,2019-12-30,22.63,nasa_mur
4,26,2019-12-31,22.31,nasa_mur
4,26,2020-01-01,22.61,nasa_mur
4,26,2020-01-02,22.53,nasa_mur
4,26,2020-01-03,22.57,nasa_mur
4,26,2020-01-04,22.48,nasa_mur
4,26,2020-01-05,22.56,nasa_mur
4,26,2020-01-06,22.52,nasa_mur
4,26,2020-01-07,22.36,nasa_mur
4,26,2020-01-08,22.36,nasa_mur
4,26,2020-01-09,22.11,nasa_mur
4,26,2020-01-10,21.93,nasa_mur
4,26,2020-01-11,21.82,nasa_mur
4,26,2020-01-12,21.88,nasa_mur
4,26,2020-01-13,21.54,nasa_mur
4,26,2020-01-14,21.45,nasa_mur
4,26,2020-01-15,21.35,nasa_mur
4,26,2020-01-16,21.25,nasa_mur
4,26,2020-01-17,21.31,nasa_mur
4,26,2020-01-18,21.32,nasa_mur
4,26,2020-01-19,21.47,nasa_mur
4,26,2020-01-20,21.66,nasa_mur
4,26,2020-01-21,21.79,nasa_mur
4,26,2020-01-22,21.7,nasa_mur
4,26,2020-01-23,21.7,nasa_mur
4,26,2020-01-24,21.81,nasa_mur
4,26,2020-01-25,21.83,nasa_mur
4,26,2020-01-26,21.76,nasa_mur
4,26,2020-01-27,21.83,nasa_mur
4,26,2020-01-28,21.57,nasa_mur
4,26,2020-01-29,21.7,nasa_mur
4,26,2020-01-30,21.55,nasa_mur
4,26,2020-01-31,21.33,nasa_mur
4,26,2020-02-01,21.22,nasa_mur
4,26,2020-02-02,21.3,nasa_mur
4,26,2020-02-03,21.1,nasa_mur
4,26,2020-02-04,20.99,nasa_mur
4,26,2020-02-05,20.86,nasa_mur
4,26,2020-02-06,20.55,nasa_mur
4,26,2020-02-07,20.67,nasa_mur
4,26,2020-02-08,21.03,nasa_mur
4,26,2020-02-09,21.13,nasa_mur
4,26,2020-02-10,21.01,nasa_mur
4,26,2020-02-11,21.01,nasa_mur
4,26,2020-02-12,20.81,nasa_mur
4,26,2020-02-13,20.89,nasa_mur
4,26,2020-02-14,21.3,nasa_mur
4,26,2020-02-15,21.46,nasa_mur
4,26,2020-02-16,21.4,nasa_mur
4,26,2020-02-17,21.32,nasa_mur
4,26,2020-02-18,20.85,nasa_mur
4,26,2020-02-19,20.9,nasa_mur
4,26,2020-02-20,20.97,nasa_mur
4,26,2020-02-21,21.06,nasa_mur
4,26,2020-02-22,20.95,nasa_mur
4,26,2020-02-23,21.03,nasa_mur
4,26,2020-02-24,21.24,nasa_mur
4,26,2020-02-25,21.98,nasa_mur
4,26,2020-02-26,22.51,nasa_mur
4,26,2020-02-27,22.54,nasa_mur
4,26,2020-02-28,22.45,nasa_mur
4,26,2020-02-29,22.51,nasa_mur
4,26,2020-03-01,22.63,nasa_mur
4,26,2020-03-02,22.98,nasa_mur
4,26,2020-03-03,22.91,nasa_mur
4,26,2020-03-04,22.57,nasa_mur
4,26,2020-03-05,22.21,nasa_mur
4,26,2020-03-06,21.81,nasa_mur
4,26,2020-03-07,21.61,nasa_mur
4,26,2020-03-08,21.69,nasa_mur
4,26,2020-03-09,21.66,nasa_mur
4,26,2020-03-10,21.72,nasa_mur
4,26,2020-03-11,22.09,nasa_mur
4,26,2020-03-12,20.88,nasa_mur
4,26,2020-03-13,21.12,nasa_mur
4,26,2020-03-14,21.53,nasa_mur
4,26,2020-03-15,21.85,nasa_mur
4,26,2020-03-16,22.19,nasa_mur
4,26,2020-03-17,22.29,nasa_mur
4,26,2020-03-18,22.02,nasa_mur
4,26,2020-03-19,22.4,nasa_mur
4,26,2020-03-20,22.47,nasa_mur
4,26,2020-03-21,22.25,nasa_mur
4,26,2020-03-22,22.07,nasa_mur
4,26,2020-03-23,22.13,nasa_mur
4,26,2020-03-24,22.25,nasa_mur
4,26,2020-03-25,22.19,nasa_mur
4,26,2020-03-26,22.04,nasa_mur
4,26,2020-03-27,22.05,nasa_mur
4,26,2020-03-28,22.05,nasa_mur
4,26,2020-03-29,22.23,nasa_mur
4,26,2020-03-30,22.55,nasa_mur
4,26,2020-03-31,22.36,nasa_mur
4,26,2020-04-01,22.26,nasa_mur
4,26,2020-04-02,22.21,nasa_mur
4,26,2020-04-03,22.13,nasa_mur
4,26,2020-04-04,21.97,nasa_mur
4,26,2020-04-05,22.14,nasa_mur
4,26,2020-04-06,22.19,nasa_mur
4,26,2020-04-07,22.23,nasa_mur
4,26,2020-04-08,22.29,nasa_mur
4,26,2020-04-09,22.25,nasa_mur
4,26,2020-04-10,22.27,nasa_mur
4,26,2020-04-11,22.27,nasa_mur
4,26,2020-04-12,22.08,nasa_mur
4,26,2020-04-13,22.12,nasa_mur
4,26,2020-04-14,21.82,nasa_mur
4,26,2020-04-15,21.6,nasa_mur
4,26,2020-04-16,21.57,nasa_mur
4,26,2020-04-17,21.73,nasa_mur
4,26,2020-04-18,21.86,nasa_mur
4,26,2020-04-19,22.0,nasa_mur
4,26,2020-04-20,21.77,nasa_mur
4,26,2020-04-21,21.34,nasa_mur
4,26,2020-04-22,21.25,nasa_mur
4,26,2020-04-23,21.5,nasa_mur
4,26,2020-04-24,21.55,nasa_mur
4,26,2020-04-25,22.05,nasa_mur
4,26,2020-04-26,21.56,nasa_mur
4,26,2020-04-27,21.71,nasa_mur
4,26,2020-04-28,21.85,nasa_mur
4,26,2020-04-29,21.9,nasa_mur
4,26,2020-04-30,21.95,nasa_mur
4,26,2020-05-01,21.93,nasa_mur
4,26,2020-05-02,22.25,nasa_mur
4,26,2020-05-03,23.48,nasa_mur
4,26,2020-05-04,23.51,nasa_mur
4,26,2020-05-05,23.39,nasa_mur
4,26,2020-05-06,23.29,nasa_mur
4,26,2020-05-07,23.59,nasa_mur
4,26,2020-05-08,23.53,nasa_mur
4,26,2020-05-09,23.32,nasa_mur
4,26,2020-05-10,23.3,nasa_mur
4,26,2020-05-11,23.37,nasa_mur
4,26,2020-05-12,22.84,nasa_mur
4,26,2020-05-13,23.05,nasa_mur
4,26,2020-05-14,23.15,nasa_mur
4,26,2020-05-15,23.46,nasa_mur
4,26,2020-05-16,24.8,nasa_mur
4,26,2020-05-17,24.87,nasa_mur
4,26,2020-05-18,24.66,nasa_mur
4,26,2020-05-19,24.83,nasa_mur
4,26,2020-05-20,24.71,nasa_mur
4,26,2020-05-21,24.71,nasa_mur
4,26,2020-05-22,24.74,nasa_mur
4,26,2020-05-23,24.55,nasa_mur
4,26,2020-05-24,24.51,nasa_mur
4,26,2020-05-25,24.35,nasa_mur
4,26,2020-05-26,24.38,nasa_mur
4,26,2020-05-27,24.49,nasa_mur
4,26,2020-05-28,24.86,nasa_mur
4,26,2020-05-29,24.67,nasa_mur
4,26,2020-05-30,24.72,nasa_mur
4,26,2020-05-31,25.01,nasa_mur
4,26,2020-06-01,25.14,nasa_mur
4,26,2020-06-02,25.46,nasa_mur
4,26,2020-06-03,26.12,nasa_mur
4,26,2020-06-04,26.16,nasa_mur
4,26,2020-06-05,26.03,nasa_mur
4,26,2020-06-06,25.95,nasa_mur
4,26,2020-06-07,25.99,nasa_mur
4,26,2020-06-08,25.56,nasa_mur
4,26,2020-06-09,25.6,nasa_mur
4,26,2020-06-10,26.41,nasa_mur
4,26,2020-06-11,26.69,nasa_mur
4,26,2020-06-12,26.73,nasa_mur
4,26,2020-06-13,26.88,nasa_mur
4,26,2020-06-14,26.94,nasa_mur
4,26,2020-06-15,27.04,nasa_mur
4,26,2020-06-16,27.12,nasa_mur
4,26,2020-06-17,27.21,nasa_mur
4,26,2020-06-18,27.18,nasa_mur
4,26,2020-06-19,27.21,nasa_mur
4,26,2020-06-20,27.17,nasa_mur
4,26,2020-06-21,26.96,nasa_mur
4,26,2020-06-22,26.59,nasa_mur
4,26,2020-06-23,26.61,nasa_mur
4,26,2020-06-24,26.63,nasa_mur
4,26,2020-06-25,27.4,nasa_mur
4,26,2020-06-26,28.11,nasa_mur
4,26,2020-06-27,28.3,nasa_mur
4,26,2020-06-28,28.25,nasa_mur
4,26,2020-06-29,28.1,nasa_mur
4,26,2020-06-30,27.97,nasa_mur
4,26,2020-07-01,27.66,nasa_mur
4,26,2020-07-02,27.77,nasa_mur
4,26,2020-07-03,27.81,nasa_mur
4,26,2020-07-04,27.93,nasa_mur
4,26,2020-07-05,27.96,nasa_mur
4,26,2020-07-06,28.05,nasa_mur
4,26,2020-07-07,27.9,nasa_mur
4,26,2020-07-08,27.67,nasa_mur
4,26,2020-07-09,27.81,nasa_mur
4,26,2020-07-10,28.38,nasa_mur
4,26,2020-07-11,28.72,nasa_mur
4,26,2020-07-12,28.22,nasa_mur
4,26,2020-07-13,28.77,nasa_mur
4,26,2020-07-14,29.08,nasa_mur
4,26,2020-07-15,28.96,nasa_mur
4,26,2020-07-16,28.73,nasa_mur
4,26,2020-07-17,29.0,nasa_mur
4,26,2020-07-18,28.95,nasa_mur
4,26,2020-07-19,28.99,nasa_mur
4,26,2020-07-20,29.2,nasa_mur
4,26,2020-07-21,29.29,nasa_mur
4,26,2020-07-22,28.9,nasa_mur
4,26,2020-07-23,28.84,nasa_mur
4,26,2020-07-24,29.02,nasa_mur
4,26,2020-07-25,28.99,nasa_mur
4,26,2020-07-26,29.47,nasa_mur
4,26,2020-07-27,29.33,nasa_mur
4,26,2020-07-28,28.96,nasa_mur
4,26,2020-07-29,28.96,nasa_mur
4,26,2020-07-30,29.18,nasa_mur
4,26,2020-07-31,29.13,nasa_mur
4,26,2020-08-01,29.11,nasa_mur
4,26,2020-08-02,29.27,nasa_mur
4,26,2020-08-03,29.3,nasa_mur
4,26,2020-08-04,29.2,nasa_mur
4,26,2020-08-05,29.19,nasa_mur
4,26,2020-08-06,29.09,nasa_mur
4,26,2020-08-07,29.25,nasa_mur
4,26,2020-08-08,29.39,nasa_mur
4,26,2020-08-09,29.51,nasa_mur
4,26,2020-08-10,29.88,nasa_mur
4,26,2020-08-11,29.68,nasa_mur
4,26,2020-08-12,29.85,nasa_mur
4,26,2020-08-13,29.4,nasa_mur
4,26,2020-08-14,29.38,nasa_mur
4,26,2020-08-15,29.4,nasa_mur
4,26,2020-08-16,29.57,nasa_mur
4,26,2020-08-17,29.8,nasa_mur
4,26,2020-08-18,29.92,nasa_mur
4,26,2020-08-19,30.38,nasa_mur
4,26,2020-08-20,30.22,nasa_mur
4,26,2020-08-21,30.24,nasa_mur
4,26,2020-08-22,30.21,nasa_mur
4,26,2020-08-23,29.82,nasa_mur
4,26,2020-08-24,30.59,nasa_mur
4,26,2020-08-25,29.37,nasa_mur
4,26,2020-08-26,29.51,nasa_mur
4,26,2020-08-27,29.55,nasa_mur
4,26,2020-08-28,29.41,nasa_mur
4,26,2020-08-29,28.92,nasa_mur
4,26,2020-08-30,28.88,nasa_mur
4,26,2020-08-31,28.85,nasa_mur
4,26,2020-09-01,29.1,nasa_mur
4,26,2020-09-02,28.19,nasa_mur
4,26,2020-09-03,28.33,nasa_mur
4,26,2020-09-04,28.39,nasa_mur
4,26,2020-09-05,28.26,nasa_mur
4,26,2020-09-06,28.43,nasa_mur
4,26,2020-09-07,28.52,nasa_mur
4,26,2020-09-08,28.43,nasa_mur
4,26,2020-09-09,27.75,nasa_mur
4,26,2020-09-10,27.96,nasa_mur
4,26,2020-09-11,28.4,nasa_mur
4,26,2020-09-12,28.58,nasa_mur
4,26,2020-09-13,28.23,nasa_mur
4,26,2020-09-14,28.31,nasa_mur
4,26,2020-09-15,28.66,nasa_mur
4,26,2020-09-16,28.53,nasa_mur
4,26,2020-09-17,28.16,nasa_mur
4,26,2020-09-18,28.02,nasa_mur
4,26,2020-09-19,28.06,nasa_mur
4,26,2020-09-20,28.58,nasa_mur
4,26,2020-09-21,27.8,nasa_mur
4,26,2020-09-22,28.0,nasa_mur
4,26,2020-09-23,28.12,nasa_mur
4,26,2020-09-24,27.87,nasa_mur
4,26,2020-09-25,27.91,nasa_mur
4,26,2020-09-26,28.17,nasa_mur
4,26,2020-09-27,28.26,nasa_mur
4,26,2020-09-28,27.81,nasa_mur
4,26,2020-09-29,27.87,nasa_mur
4,26,2020-09-30,27.9,nasa_mur
4,26,2020-10-01,27.86,nasa_mur
4,26,2020-10-02,27.92,nasa_mur
4,26,2020-10-03,27.87,nasa_mur
4,26,2020-10-04,27.97,nasa_mur
4,26,2020-10-05,28.05,nasa_mur
4,26,2020-10-06,28.15,nasa_mur
4,26,2020-10-07,28.04,nasa_mur
4,26,2020-10-08,27.27,nasa_mur
4,26,2020-10-09,26.86,nasa_mur
4,26,2020-10-10,26.98,nasa_mur
4,26,2020-10-11,27.32,nasa_mur
4,26,2020-10-12,27.35,nasa_mur
4,26,2020-10-13,27.37,nasa_mur
4,26,2020-10-14,27.53,nasa_mur
4,26,2020-10-15,27.4,nasa_mur
4,26,2020-10-16,27.43,nasa_mur
4,26,2020-10-17,27.55,nasa_mur
4,26,2020-10-18,27.41,nasa_mur
4,26,2020-10-19,27.12,nasa_mur
4,26,2020-10-20,26.94,nasa_mur
4,26,2020-10-21,26.92,nasa_mur
4,26,2020-10-22,27.33,nasa_mur
4,26,2020-10-23,27.38,nasa_mur
4,26,2020-10-24,27.19,nasa_mur
4,26,2020-10-25,27.29,nasa_mur
4,26,2020-10-26,27.33,nasa_mur
4,26,2020-10-27,27.15,nasa_mur
4,26,2020-10-28,27.15,nasa_mur
4,26,2020-10-29,27.12,nasa_mur
4,26,2020-10-30,26.99,nasa_mur
4,26,2020-10-31,26.9,nasa_mur
4,26,2020-11-01,26.86,nasa_mur
4,26,2020-11-02,26.76,nasa_mur
4,26,2020-11-03,26.77,nasa_mur
4,26,2020-11-04,26.22,nasa_mur
4,26,2020-11-05,26.11,nasa_mur
4,26,2020-11-06,26.24,nasa_mur
4,26,2020-11-07,26.44,nasa_mur
4,26,2020-11-08,26.44,nasa_mur
4,26,2020-11-09,26.11,nasa_mur
4,26,2020-11-10,25.87,nasa_mur
4,26,2020-11-11,25.87,nasa_mur
4,26,2020-11-12,25.81,nasa_mur
4,26,2020-11-13,25.64,nasa_mur
4,26,2020-11-14,25.28,nasa_mur
4,26,2020-11-15,25.39,nasa_mur
4,26,2020-11-16,25.65,nasa_mur
4,26,2020-11-17,25.71,nasa_mur
4,26,2020-11-18,25.75,nasa_mur
4,26,2020-11-19,25.91,nasa_mur
4,26,2020-11-20,25.64,nasa_mur
4,26,2020-11-21,25.01,nasa_mur
4,26,2020-11-22,24.88,nasa_mur
4,26,2020-11-23,25.0,nasa_mur
4,26,2020-11-24,24.86,nasa_mur
4,26,2020-11-25,24.41,nasa_mur
4,26,2020-11-26,24.13,nasa_mur
4,26,2020-11-27,24.16,nasa_mur
4,26,2020-11-28,24.77,nasa_mur
4,26,2020-11-29,25.18,nasa_mur
4,26,2020-11-30,25.27,nasa_mur
4,26,2020-12-01,25.11,nasa_mur
4,26,2020-12-02,25.12,nasa_mur
4,26,2020-12-03,24.9,nasa_mur
4,26,2020-12-04,24.5,nasa_mur
4,26,2020-12-05,23.81,nasa_mur
4,26,2020-12-06,23.55,nasa_mur
4,26,2020-12-07,23.55,nasa_mur
4,26,2020-12-08,23.52,nasa_mur
4,26,2020-12-09,23.48,nasa_mur
4,26,2020-12-10,24.29,nasa_mur
4,26,2020-12-11,24.13,nasa_mur
4,26,2020-12-12,23.96,nasa_mur
4,26,2020-12-13,23.99,nasa_mur
4,26,2020-12-14,24.23,nasa_mur
4,26,2020-12-15,24.38,nasa_mur
4,26,2020-12-16,25.29,nasa_mur
