中ブロック,サイトNo,サイト名,spotNo,地名,調査日,調査者,観察手段,観察時間,被度,白化率_全体,白化率_ミドリイシ,死滅率_全体,死滅率_ミドリイシ,生育型,年度,site_code,dhw_satellite
奄美群島,3.0,瀬戸内周辺（大島）,11,和瀬,2023-10-29,興克樹,skin,15,30.0,30.0,30.0,0.0,0.0,0,2023,amami,0.2585714285714284
奄美群島,3.0,瀬戸内周辺（大島）,12,実久,2023-09-14,興克樹,skin,15,80.0,80.0,80.0,0.0,0.0,0,2023,amami,0.1085714285714287
奄美群島,3.0,瀬戸内周辺（大島）,13,デリキョンマ崎,2023-09-14,興克樹,skin,15,20.0,20.0,20.0,0.0,0.0,0,2023,amami,0.1085714285714287
奄美群島,3.0,瀬戸内周辺（大島）,14,手安,2023-09-30,興克樹,skin,15,70.0,70.0,70.0,0.0,0.0,0,2023,amami,0.3371428571428571
奄美群島,3.0,瀬戸内周辺（大島）,15,安脚場,2023-11-15,興克樹,skin,15,60.0,60.0,60.0,0.0,20.0,20,2023,amami,0.1671428571428568
沖縄島西岸,5.0,恩納村～残波岬,1,喜屋武漁港西,2023-09-12,長田智史,Snorkel,15,40.0,40.0,40.0,0.0,0.0,0,2023,sesoko,1.437142857142856
沖縄島西岸,5.0,恩納村～残波岬,4,チービシクエフ南,2023-11-10,長田智史,Snorkel,15,60.0,60.0,60.0,0.0,0.0,0,2023,sesoko,0.4699999999999998
沖縄島西岸,5.0,恩納村～残波岬,5,チービシ神山南,2023-11-10,長田智史,Snorkel,15,60.0,60.0,70.0,-10.0,0.0,0,2023,sesoko,0.4699999999999998
沖縄島西岸,5.0,恩納村～残波岬,6,チービシナガンヌ南,2023-11-10,長田智史,Snorkel,15,40.0,40.0,,,0.0,0,2023,sesoko,0.4699999999999998
沖縄島西岸,5.0,恩納村～残波岬,7,チービシナガンヌ西,2023-11-10,長田智史,Snorkel,15,50.0,50.0,60.0,-10.0,0.0,0,2023,sesoko,0.4699999999999998
沖縄島西岸,5.0,恩納村～残波岬,8,チービシナガンヌ北,2023-11-10,長田智史,Snorkel,15,50.0,50.0,60.0,-10.0,0.0,0,2023,sesoko,0.4699999999999998
沖縄島西岸,5.0,恩納村～残波岬,9,空寿崎西座礁船,2023-11-10,長田智史,Snorkel,15,70.0,70.0,80.0,-10.0,0.0,0,2023,sesoko,0.4699999999999998
沖縄島西岸,5.0,恩納村～残波岬,10,伊佐西,2023-11-15,長田智史,Snorkel,15,40.0,40.0,50.0,-10.0,0.0,0,2023,sesoko,0.3357142857142854
沖縄島西岸,5.0,恩納村～残波岬,11,北谷町宮城海岸,2023-11-15,長田智史,Snorkel,15,50.0,50.0,50.0,0.0,0.0,0,2023,sesoko,0.3357142857142854
沖縄島西岸,5.0,恩納村～残波岬,12,渡具知西,2023-11-15,長田智史,Snorkel,15,30.0,30.0,40.0,-10.0,0.0,0,2023,sesoko,0.3357142857142854
沖縄島西岸,5.0,恩納村～残波岬,13,残波岬西礁池,2023-09-06,長田智史,Snorkel,20,30.0,30.0,20.0,10.0,0.0,0,2023,sesoko,1.5714285714285694
沖縄島西岸,5.0,恩納村～残波岬,14,残波岬西礁斜面,2023-09-05,長田智史,SCUBA,15,30.0,30.0,40.0,-10.0,0.0,0,2023,sesoko,1.5914285714285694
沖縄島西岸,5.0,恩納村～残波岬,15,真栄田岬西礁池小,2023-09-06,長田智史,Snorkel,10,10.0,10.0,10.0,0.0,0.0,0,2023,sesoko,1.5714285714285694
沖縄島西岸,5.0,恩納村～残波岬,16,真栄田岬西礁斜面,2023-09-05,長田智史,Snorkel,15,50.0,50.0,60.0,-10.0,0.0,0,2023,sesoko,1.5914285714285694
沖縄島西岸,5.0,恩納村～残波岬,17,恩納村赤崎西礁池,2023-09-05,長田智史,Snorkel,15,40.0,40.0,50.0,-10.0,0.0,0,2023,sesoko,1.5914285714285694
沖縄島西岸,5.0,恩納村～残波岬,18,恩納村赤崎西礁斜面,2023-09-05,長田智史,Snorkel,15,70.0,70.0,70.0,0.0,0.0,0,2023,sesoko,1.5914285714285694
沖縄島西岸,5.0,恩納村～残波岬,19,安富祖北礁池,2023-09-05,長田智史,Snorkel,20,60.0,60.0,70.0,-10.0,0.0,0,2023,sesoko,1.5914285714285694
沖縄島西岸,5.0,恩納村～残波岬,20,部瀬名岬西,2023-09-05,長田智史,Snorkel,15,70.0,70.0,80.0,-10.0,0.0,0,2023,sesoko,1.5914285714285694
沖縄島西岸,5.0,恩納村～残波岬,21,瀬底島南,2023-09-09,長田智史,Snorkel,15,40.0,40.0,60.0,-20.0,0.0,0,2023,sesoko,1.4714285714285695
沖縄島西岸,5.0,恩納村～残波岬,23,水族館西,2023-09-09,長田智史,Snorkel,15,70.0,70.0,80.0,-10.0,0.0,0,2023,sesoko,1.4714285714285695
沖縄島西岸,5.0,恩納村～残波岬,24,備瀬崎東礁池,2023-09-18,長田智史,Snorkel,15,30.0,30.0,30.0,0.0,0.0,0,2023,sesoko,1.4685714285714282
沖縄島西岸,5.0,恩納村～残波岬,25,備瀬崎東礁斜面,2023-09-18,長田智史,Snorkel,15,60.0,60.0,60.0,0.0,0.0,0,2023,sesoko,1.4685714285714282
沖縄島西岸,5.0,恩納村～残波岬,26,今帰仁村長浜北礁池,2023-09-18,長田智史,Snorkel,15,40.0,40.0,20.0,20.0,0.0,0,2023,sesoko,1.4685714285714282
沖縄島西岸,5.0,恩納村～残波岬,27,今帰仁村長浜北礁斜面,2023-09-18,長田智史,Snorkel,15,80.0,80.0,80.0,0.0,0.0,0,2023,sesoko,1.4685714285714282
沖縄島西岸,5.0,恩納村～残波岬,28,古宇利島北礁池,2023-09-18,長田智史,Snorkel,15,40.0,40.0,40.0,0.0,0.0,0,2023,sesoko,1.4685714285714282
沖縄島西岸,5.0,恩納村～残波岬,29,古宇利島北礁斜面,2023-09-18,長田智史,SCUBA,15,80.0,80.0,80.0,0.0,0.0,0,2023,sesoko,1.4685714285714282
沖縄島西岸,5.0,恩納村～残波岬,31,大嶺崎大瀬,2023-09-12,長田智史,Snorkel,15,30.0,30.0,50.0,-20.0,0.0,0,2023,sesoko,1.437142857142856
沖縄島西岸,5.0,恩納村～残波岬,32,水釜,2023-11-15,長田智史,Snorkel,15,30.0,30.0,30.0,0.0,0.0,0,2023,sesoko,0.3357142857142854
沖縄島西岸,5.0,恩納村～残波岬,33,水釜礁斜面,2023-11-15,長田智史,Snorkel,15,20.0,20.0,30.0,-10.0,0.0,0,2023,sesoko,0.3357142857142854
沖縄島西岸,5.0,恩納村～残波岬,40,ジャナセ,2023-11-10,長田智史,Snorkel,15,60.0,60.0,50.0,10.0,0.0,0,2023,sesoko,0.4699999999999998
沖縄島西岸,5.0,恩納村～残波岬,43,真栄田岬西礁池大,2023-09-06,長田智史,Snorkel,15,20.0,20.0,20.0,0.0,0.0,0,2023,sesoko,1.5714285714285694
沖縄島西岸,5.0,恩納村～残波岬,45,チービシ神山北,2023-11-10,長田智史,Snorkel,15,70.0,70.0,70.0,0.0,0.0,0,2023,sesoko,0.4699999999999998
沖縄島西岸,5.0,恩納村～残波岬,46,久良波,2023-09-05,長田智史,Snorkel,15,50.0,50.0,50.0,0.0,0.0,0,2023,sesoko,1.5914285714285694
沖縄島西岸,5.0,恩納村～残波岬,48,糸満港クラントガイ北,2023-09-12,長田智史,Snorkel,15,70.0,70.0,70.0,0.0,1.5,45,2023,sesoko,1.437142857142856
沖縄島西岸,5.0,恩納村～残波岬,49,崎山,2023-09-18,長田智史,Snorkel,15,70.0,70.0,,,0.0,0,2023,sesoko,1.4685714285714282
沖縄島西岸,5.0,恩納村～残波岬,51,恩納村恩納礁斜面,2023-09-05,長田智史,Snorkel,15,70.0,70.0,,,0.0,0,2023,sesoko,1.5914285714285694
沖縄島西岸,5.0,恩納村～残波岬,61,崎本部,2023-09-18,長田智史,Snorkel,15,50.0,50.0,,,0.0,0,2023,sesoko,1.4685714285714282
慶良間諸島,7.0,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,1,安室南,2023-11-19,豊島正彦,skin,15,30.0,30.0,30.0,0.0,0.0,0,2023,kerama,0.4628571428571431
慶良間諸島,7.0,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,2,座間味アゴノウラ,2023-10-11,豊島正彦,skin,15,10.0,10.0,10.0,0.0,0.0,0,2023,kerama,1.4900000000000004
慶良間諸島,7.0,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,3,座間味ニタ,2023-09-24,豊島正彦,skin,15,30.0,30.0,40.0,-10.0,,0,2023,kerama,1.042857142857143
慶良間諸島,7.0,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,4,嘉比南,2023-09-24,豊島正彦,skin,15,40.0,40.0,40.0,0.0,0.0,0,2023,kerama,1.042857142857143
慶良間諸島,7.0,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,5,阿嘉ニシハマ,2023-11-19,豊島正彦,skin,15,20.0,20.0,20.0,0.0,0.0,0,2023,kerama,0.4628571428571431
慶良間諸島,7.0,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,6,阿嘉クシバル,2023-11-20,豊島正彦,skin,15,50.0,50.0,50.0,0.0,0.0,0,2023,kerama,0.3985714285714289
慶良間諸島,7.0,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,7,阿嘉アグ,2023-11-19,豊島正彦,skin,15,30.0,30.0,30.0,0.0,0.0,0,2023,kerama,0.4628571428571431
慶良間諸島,7.0,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,8,阿嘉マエノハマ,2023-11-20,豊島正彦,skin,15,30.0,30.0,20.0,10.0,0.0,0,2023,kerama,0.3985714285714289
慶良間諸島,7.0,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,9,屋嘉比東,2023-09-24,豊島正彦,skin,15,30.0,30.0,20.0,10.0,0.0,0,2023,kerama,1.042857142857143
慶良間諸島,7.0,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,10,久場北西,2023-11-20,豊島正彦,skin,15,20.0,20.0,30.0,-10.0,0.0,0,2023,kerama,0.3985714285714289
慶良間諸島,7.0,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,11,渡嘉敷アリガー,2023-10-11,豊島正彦,skin,15,40.0,40.0,30.0,10.0,0.0,0,2023,kerama,1.4900000000000004
慶良間諸島,7.0,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,12,渡嘉敷アハレン,2023-10-11,豊島正彦,skin,15,30.0,30.0,30.0,0.0,0.0,0,2023,kerama,1.4900000000000004
石垣島東岸,11.0,平久保～宮良湾,1,大浜小前,2023-09-06,吉田,skin,15,,10.0,10.0,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,2,宮良川河口,2023-09-06,吉田,skin,15,30.0,30.0,30.0,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,3,宮良集落前,2023-09-06,吉田,skin,15,,2.5,2.5,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,4,白保集落前,2023-09-06,吉田,skin,15,,2.5,2.5,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,5,白保ｱｵｻﾝｺﾞ,2023-09-06,吉田,skin,15,60.0,60.0,60.0,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,6,白保第１ﾎﾟｰﾙ,2023-09-06,吉田,skin,15,60.0,60.0,60.0,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,7,白保～轟川,2023-09-06,吉田,skin,15,40.0,40.0,40.0,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,8,轟川河口,2023-09-06,吉田,skin,15,40.0,40.0,40.0,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,9,モリヤマグチ,2023-09-08,吉田,skin,15,20.0,20.0,20.0,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,10,スムジグチ,2023-09-08,吉田,skin,15,10.0,10.0,10.0,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,11,採石場前,2023-09-08,吉田,skin,15,,0.5,0.5,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,12,通路川南,2023-09-08,吉田,skin,15,30.0,30.0,30.0,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,13,通路川水路北,2023-09-08,吉田,skin,15,10.0,10.0,50.0,-40.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,14,野原崎,2023-09-08,吉田,skin,15,,10.0,10.0,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,15,伊野田漁港前,2023-09-08,吉田,skin,15,,0.5,0.5,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,16,大野牧場前,2023-09-08,吉田,skin,15,10.0,10.0,20.0,-10.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,17,玉取崎南,2023-09-08,吉田,skin,15,70.0,70.0,70.0,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,18,玉取崎東,2023-09-08,吉田,skin,15,10.0,10.0,10.0,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,19,伊原間牧場前,2023-09-07,吉田,skin,15,70.0,70.0,70.0,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,20,トムル崎南,2023-09-07,吉田,skin,15,20.0,20.0,20.0,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,21,トムル崎,2023-09-07,吉田,skin,15,30.0,30.0,20.0,10.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,22,ﾊﾟﾗﾜｰﾙﾄﾞ前,2023-09-07,吉田,skin,15,,2.5,2.5,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,23,明石～安良崎,2023-09-07,吉田,skin,15,,10.0,10.0,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,24,安良崎南,2023-09-07,吉田,skin,15,30.0,30.0,30.0,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,25,安良崎,2023-09-07,吉田,skin,15,20.0,20.0,20.0,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,26,安良グチ北,2023-09-07,吉田,skin,15,,2.5,2.5,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,27,岩崎南,2023-09-07,吉田,skin,15,80.0,80.0,80.0,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,28,岩崎,2023-09-07,吉田,skin,15,50.0,50.0,50.0,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,29,岩崎～浦崎,2023-09-07,吉田,skin,15,40.0,40.0,40.0,0.0,0.0,0,2023,sekisei,2.5200000000000005
石垣島東岸,11.0,平久保～宮良湾,30,浦崎沖,2023-09-30,吉田,skin,15,20.0,20.0,20.0,0.0,0.0,0,2023,sekisei,2.325714285714286
石垣島東岸,11.0,平久保～宮良湾,31,浦崎前,2023-09-30,吉田,skin,15,30.0,30.0,50.0,-20.0,0.0,0,2023,sekisei,2.325714285714286
石垣島東岸,11.0,平久保～宮良湾,32,平野集落前,2023-09-30,吉田,skin,15,30.0,30.0,30.0,0.0,0.0,0,2023,sekisei,2.325714285714286
石垣島東岸,11.0,平久保～宮良湾,33,平久保灯台北,2023-11-22,吉田,skin,15,20.0,20.0,20.0,0.0,0.0,0,2023,sekisei,0.1042857142857143
石垣島西岸,12.0,川平～大崎,1,平久保灯台西,2023-11-22,吉田,skin,15,,0.5,0.5,0.0,0.0,0,2023,sekisei,0.1042857142857143
石垣島西岸,12.0,川平～大崎,2,平久保川北,2023-11-22,吉田,skin,15,10.0,10.0,10.0,0.0,0.0,0,2023,sekisei,0.1042857142857143
石垣島西岸,12.0,川平～大崎,3,平久保集落南,2023-11-22,吉田,skin,15,20.0,20.0,10.0,10.0,0.0,0,2023,sekisei,0.1042857142857143
石垣島西岸,12.0,川平～大崎,4,嘉良川前,2023-11-22,吉田,skin,15,,10.0,2.5,2.5,0.0,0,2023,sekisei,0.1042857142857143
石垣島西岸,12.0,川平～大崎,5,ダテフ崎北,2023-11-22,吉田,skin,15,,2.5,2.5,0.0,0.0,0,2023,sekisei,0.1042857142857143
石垣島西岸,12.0,川平～大崎,6,ダテフ崎南,2023-11-22,吉田,skin,15,,2.5,2.5,0.0,0.0,0,2023,sekisei,0.1042857142857143
石垣島西岸,12.0,川平～大崎,7,野底石崎,2023-11-23,吉田,skin,15,,2.5,2.5,0.0,0.0,0,2023,sekisei,0.0357142857142857
石垣島西岸,12.0,川平～大崎,8,栄集落前,2023-11-23,吉田,skin,15,10.0,10.0,2.5,7.5,0.0,0,2023,sekisei,0.0357142857142857
石垣島西岸,12.0,川平～大崎,9,野底集落前,2023-11-23,吉田,skin,15,20.0,20.0,10.0,10.0,0.0,0,2023,sekisei,0.0357142857142857
石垣島西岸,12.0,川平～大崎,10,野底崎,2023-11-23,吉田,skin,15,40.0,40.0,20.0,20.0,0.0,0,2023,sekisei,0.0357142857142857
石垣島西岸,12.0,川平～大崎,11,伊土名北,2023-11-23,吉田,skin,15,40.0,40.0,20.0,20.0,0.0,0,2023,sekisei,0.0357142857142857
石垣島西岸,12.0,川平～大崎,12,伊土名南,2023-11-23,吉田,skin,15,,2.5,2.5,0.0,0.0,0,2023,sekisei,0.0357142857142857
石垣島西岸,12.0,川平～大崎,13,浦底湾口北,2023-11-23,吉田,skin,15,,2.5,2.5,0.0,0.0,0,2023,sekisei,0.0357142857142857
石垣島西岸,12.0,川平～大崎,14,浦底湾口西,2023-11-23,吉田,skin,15,,10.0,10.0,0.0,0.0,0,2023,sekisei,0.0357142857142857
石垣島西岸,12.0,川平～大崎,15,富野集落前,2023-11-23,吉田,skin,15,10.0,10.0,10.0,0.0,0.0,0,2023,sekisei,0.0357142857142857
石垣島西岸,12.0,川平～大崎,16,米原ｷｬﾝﾌﾟ場,2023-10-05,吉田,skin,15,30.0,30.0,20.0,10.0,0.0,0,2023,sekisei,2.325714285714286
石垣島西岸,12.0,川平～大崎,17,ヤマバレー前,2023-09-19,吉田,skin,15,20.0,20.0,30.0,-10.0,0.0,0,2023,sekisei,1.8628571428571437
石垣島西岸,12.0,川平～大崎,18,ヤマバレー西,2023-10-16,吉田,skin,15,20.0,20.0,20.0,0.0,0.0,0,2023,sekisei,1.6314285714285712
石垣島西岸,12.0,川平～大崎,19,川平小島東,2023-10-16,吉田,skin,15,20.0,20.0,20.0,0.0,0.0,0,2023,sekisei,1.6314285714285712
石垣島西岸,12.0,川平～大崎,20,川平小島北,2023-10-16,吉田,skin,15,40.0,40.0,30.0,10.0,0.0,0,2023,sekisei,1.6314285714285712
石垣島西岸,12.0,川平～大崎,21,川平水路東,2023-10-16,吉田,skin,15,20.0,20.0,10.0,10.0,0.0,0,2023,sekisei,1.6314285714285712
石垣島西岸,12.0,川平～大崎,22,川平水路,2023-10-16,吉田,skin,15,20.0,20.0,10.0,10.0,0.0,0,2023,sekisei,1.6314285714285712
石垣島西岸,12.0,川平～大崎,23,川平水路北西,2023-10-16,吉田,skin,15,,0.5,0.5,0.0,0.0,0,2023,sekisei,1.6314285714285712
石垣島西岸,12.0,川平～大崎,24,川平～石崎,2023-10-16,吉田,skin,15,50.0,50.0,50.0,0.0,0.0,0,2023,sekisei,1.6314285714285712
石垣島西岸,12.0,川平～大崎,25,ｸﾗﾌﾞﾒｯﾄﾞ前,2023-10-16,吉田,skin,15,20.0,20.0,20.0,0.0,0.0,0,2023,sekisei,1.6314285714285712
石垣島西岸,12.0,川平～大崎,26,川平石崎北,2023-10-16,吉田,skin,15,,0.5,0.5,0.0,0.0,0,2023,sekisei,1.6314285714285712
石垣島西岸,12.0,川平～大崎,27,川平石崎南,2023-09-15,吉田,skin,15,30.0,30.0,20.0,10.0,0.0,0,2023,sekisei,2.2728571428571436
石垣島西岸,12.0,川平～大崎,28,底地ビーチ沖,2023-09-15,吉田,skin,15,,0.5,0.5,0.0,0.0,0,2023,sekisei,2.2728571428571436
石垣島西岸,12.0,川平～大崎,29,崎枝湾内,2023-09-15,吉田,skin,15,,10.0,10.0,0.0,0.0,0,2023,sekisei,2.2728571428571436
石垣島西岸,12.0,川平～大崎,30,崎枝湾口,2023-09-15,吉田,skin,15,,10.0,10.0,0.0,0.0,0,2023,sekisei,2.2728571428571436
石垣島西岸,12.0,川平～大崎,31,崎枝～御神,2023-09-15,吉田,skin,15,,10.0,10.0,0.0,0.0,0,2023,sekisei,2.2728571428571436
石垣島西岸,12.0,川平～大崎,32,御神崎,2023-09-15,吉田,skin,15,,10.0,10.0,0.0,0.0,0,2023,sekisei,2.2728571428571436
石垣島西岸,12.0,川平～大崎,33,御神～屋良部,2023-09-15,吉田,skin,15,,2.5,10.0,-7.5,0.0,0,2023,sekisei,2.2728571428571436
石垣島西岸,12.0,川平～大崎,34,屋良部崎北,2023-09-15,吉田,skin,15,10.0,10.0,10.0,0.0,0.0,0,2023,sekisei,2.2728571428571436
石垣島西岸,12.0,川平～大崎,35,屋良部崎南,2023-09-14,吉田,skin,15,10.0,10.0,10.0,0.0,0.0,0,2023,sekisei,2.2957142857142863
石垣島西岸,12.0,川平～大崎,36,屋良部～大崎,2023-09-14,吉田,skin,15,30.0,30.0,20.0,10.0,0.0,0,2023,sekisei,2.2957142857142863
石垣島西岸,12.0,川平～大崎,37,名蔵保護水面,2023-09-14,吉田,skin,15,10.0,10.0,10.0,0.0,0.0,0,2023,sekisei,2.2957142857142863
石垣島西岸,12.0,川平～大崎,38,富崎小島前,2023-09-14,吉田,skin,15,,10.0,10.0,0.0,0.0,0,2023,sekisei,2.2957142857142863
石垣島西岸,12.0,川平～大崎,39,観音崎,2023-09-14,吉田,skin,15,,10.0,10.0,0.0,0.0,0,2023,sekisei,2.2957142857142863
石垣島西岸,12.0,川平～大崎,40,真栄里海岸前,2023-09-14,吉田,skin,15,70.0,70.0,70.0,0.0,0.0,0,2023,sekisei,2.2957142857142863
石垣島西岸,12.0,川平～大崎,41,赤崎,2023-09-14,吉田,skin,15,20.0,20.0,10.0,10.0,0.0,0,2023,sekisei,2.2957142857142863
石垣島西岸,12.0,川平～大崎,42,名蔵川河口,2023-09-14,吉田,skin,15,30.0,30.0,20.0,10.0,0.0,0,2023,sekisei,2.2957142857142863
石垣島西岸,12.0,川平～大崎,43,明石西,2023-11-22,吉田,skin,15,20.0,20.0,2.5,17.5,0.0,0,2023,sekisei,0.1042857142857143
石垣島西岸,12.0,川平～大崎,44,伊原間湾口,2023-11-22,吉田,skin,15,10.0,10.0,20.0,-10.0,0.0,0,2023,sekisei,0.1042857142857143
石西礁湖北部,13.0,小浜島周辺,27,小浜島東沖,2023-11-14,上野・川崎,skin,15,20.0,20.0,10.0,10.0,47.5,42.5,2023,sekisei,0.5157142857142851
石西礁湖北部,13.0,小浜島周辺,28,嘉弥真島南岸礁縁,2023-11-14,上野・川崎,skin,15,40.0,40.0,40.0,0.0,35.0,40,2023,sekisei,0.5157142857142851
石西礁湖北部,13.0,小浜島周辺,31,嘉弥真島南西岸礁池内,2023-11-14,上野・川崎,skin,15,60.0,60.0,60.0,0.0,30.0,32,2023,sekisei,0.5157142857142851
石西礁湖北部,13.0,小浜島周辺,32,小浜島北東岸礁縁,2023-11-14,上野・川崎,skin,15,,2.5,2.5,0.0,25.0,32.5,2023,sekisei,0.5157142857142851
石西礁湖北部,13.0,小浜島周辺,35,ヨナラ水道南礁縁,2023-11-05,上野・川崎,skin,15,20.0,20.0,30.0,-10.0,32.5,27.5,2023,sekisei,0.764285714285714
石西礁湖北部,13.0,小浜島周辺,36,ヨナラ水道南①,2023-11-05,上野・川崎,skin,15,50.0,50.0,40.0,10.0,27.5,22.5,2023,sekisei,0.764285714285714
石西礁湖北部,13.0,小浜島周辺,42,小浜島東沖礁湖内①,2023-11-14,上野・川崎,skin,15,20.0,20.0,20.0,0.0,47.5,58.5,2023,sekisei,0.5157142857142851
石西礁湖北部,13.0,小浜島周辺,43,小浜島東沖礁湖内②,2023-11-20,上野・川崎,skin,15,20.0,20.0,20.0,0.0,40.0,57.5,2023,sekisei,0.2571428571428572
石西礁湖北部,13.0,小浜島周辺,44,嘉弥真島東沖礁湖内,2023-11-20,上野・川崎,skin,15,10.0,10.0,10.0,0.0,42.5,50,2023,sekisei,0.2571428571428572
石西礁湖北部,13.0,小浜島周辺,49,竹富島西沖離礁礁縁,2023-11-05,上野・川崎,skin,15,20.0,20.0,20.0,0.0,25.0,15,2023,sekisei,0.764285714285714
石西礁湖北部,13.0,小浜島周辺,50,竹富島西沖離礁外縁,2023-11-05,上野・川崎,skin,15,10.0,10.0,20.0,-10.0,22.5,27.5,2023,sekisei,0.764285714285714
石西礁湖北部,13.0,小浜島周辺,51,竹富島北岸礁外縁,2023-11-10,上野・川崎,skin,15,40.0,40.0,20.0,20.0,25.0,12.5,2023,sekisei,0.6371428571428568
