プロット タイトル: site13_spot042_2022,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21155732, SEN S/N: 21155732)",カプラー取り外し (LGR S/N: 21155732),カプラー取り付け (LGR S/N: 21155732),停止済み (LGR S/N: 21155732),ファイルの終わり (LGR S/N: 21155732)
4850,06/03/22 09:00:00 午前,28.419,,,,
4851,06/03/22 10:00:00 午前,28.692,,,,
4852,06/03/22 11:00:00 午前,28.916,,,,
4853,06/03/22 12:00:00 午後,28.642,,,,
4854,06/03/22 01:00:00 午後,28.841,,,,
4855,06/03/22 02:00:00 午後,29.09,,,,
4856,06/03/22 03:00:00 午後,29.315,,,,
4857,06/03/22 04:00:00 午後,29.439,,,,
4858,06/03/22 05:00:00 午後,29.565,,,,
4859,06/03/22 06:00:00 午後,29.54,,,,
4860,06/03/22 07:00:00 午後,29.464,,,,
4861,06/03/22 08:00:00 午後,29.389,,,,
4862,06/03/22 09:00:00 午後,29.165,,,,
4863,06/03/22 10:00:00 午後,29.065,,,,
4864,06/03/22 11:00:00 午後,29.09,,,,
4865,06/04/22 12:00:00 午前,29.065,,,,
4866,06/04/22 01:00:00 午前,29.015,,,,
4867,06/04/22 02:00:00 午前,29.065,,,,
4868,06/04/22 03:00:00 午前,28.965,,,,
4869,06/04/22 04:00:00 午前,28.245,,,,
4870,06/04/22 05:00:00 午前,28.072,,,,
4871,06/04/22 06:00:00 午前,28.048,,,,
4872,06/04/22 07:00:00 午前,28.048,,,,
4873,06/04/22 08:00:00 午前,28.941,,,,
4874,06/04/22 09:00:00 午前,28.841,,,,
4875,06/04/22 10:00:00 午前,28.916,,,,
4876,06/04/22 11:00:00 午前,29.04,,,,
4877,06/04/22 12:00:00 午後,29.19,,,,
4878,06/04/22 01:00:00 午後,28.916,,,,
4879,06/04/22 02:00:00 午後,29.24,,,,
4880,06/04/22 03:00:00 午後,29.389,,,,
4881,06/04/22 04:00:00 午後,29.389,,,,
4882,06/04/22 05:00:00 午後,29.389,,,,
4883,06/04/22 06:00:00 午後,29.439,,,,
4884,06/04/22 07:00:00 午後,29.69,,,,
4885,06/04/22 08:00:00 午後,29.439,,,,
4886,06/04/22 09:00:00 午後,29.24,,,,
4887,06/04/22 10:00:00 午後,29.14,,,,
4888,06/04/22 11:00:00 午後,29.065,,,,
4889,06/05/22 12:00:00 午前,29.065,,,,
4890,06/05/22 01:00:00 午前,29.015,,,,
4891,06/05/22 02:00:00 午前,29.04,,,,
4892,06/05/22 03:00:00 午前,29.115,,,,
4893,06/05/22 04:00:00 午前,28.742,,,,
4894,06/05/22 05:00:00 午前,28.692,,,,
4895,06/05/22 06:00:00 午前,28.642,,,,
4896,06/05/22 07:00:00 午前,28.617,,,,
4897,06/05/22 08:00:00 午前,28.642,,,,
4898,06/05/22 09:00:00 午前,28.742,,,,
4899,06/05/22 10:00:00 午前,28.866,,,,
4900,06/05/22 11:00:00 午前,28.99,,,,
4901,06/05/22 12:00:00 午後,29.065,,,,
4902,06/05/22 01:00:00 午後,29.24,,,,
4903,06/05/22 02:00:00 午後,29.315,,,,
4904,06/05/22 03:00:00 午後,29.365,,,,
4905,06/05/22 04:00:00 午後,29.565,,,,
4906,06/05/22 05:00:00 午後,29.69,,,,
4907,06/05/22 06:00:00 午後,29.665,,,,
4908,06/05/22 07:00:00 午後,29.665,,,,
4909,06/05/22 08:00:00 午後,29.615,,,,
4910,06/05/22 09:00:00 午後,29.49,,,,
4911,06/05/22 10:00:00 午後,29.29,,,,
4912,06/05/22 11:00:00 午後,29.165,,,,
4913,06/06/22 12:00:00 午前,29.14,,,,
4914,06/06/22 01:00:00 午前,29.165,,,,
4915,06/06/22 02:00:00 午前,29.14,,,,
4916,06/06/22 03:00:00 午前,29.09,,,,
4917,06/06/22 04:00:00 午前,29.165,,,,
4918,06/06/22 05:00:00 午前,29.24,,,,
4919,06/06/22 06:00:00 午前,29.215,,,,
4920,06/06/22 07:00:00 午前,29.065,,,,
4921,06/06/22 08:00:00 午前,29.015,,,,
4922,06/06/22 09:00:00 午前,29.165,,,,
4923,06/06/22 10:00:00 午前,29.29,,,,
4924,06/06/22 11:00:00 午前,29.29,,,,
4925,06/06/22 12:00:00 午後,29.34,,,,
4926,06/06/22 01:00:00 午後,29.439,,,,
4927,06/06/22 02:00:00 午後,29.54,,,,
4928,06/06/22 03:00:00 午後,29.69,,,,
4929,06/06/22 04:00:00 午後,29.69,,,,
4930,06/06/22 05:00:00 午後,29.765,,,,
4931,06/06/22 06:00:00 午後,29.84,,,,
4932,06/06/22 07:00:00 午後,29.84,,,,
4933,06/06/22 08:00:00 午後,29.815,,,,
4934,06/06/22 09:00:00 午後,29.765,,,,
4935,06/06/22 10:00:00 午後,29.69,,,,
4936,06/06/22 11:00:00 午後,29.59,,,,
4937,06/07/22 12:00:00 午前,29.49,,,,
4938,06/07/22 01:00:00 午前,29.389,,,,
4939,06/07/22 02:00:00 午前,29.464,,,,
4940,06/07/22 03:00:00 午前,29.439,,,,
4941,06/07/22 04:00:00 午前,29.389,,,,
4942,06/07/22 05:00:00 午前,29.115,,,,
4943,06/07/22 06:00:00 午前,28.866,,,,
4944,06/07/22 07:00:00 午前,28.841,,,,
4945,06/07/22 08:00:00 午前,28.866,,,,
4946,06/07/22 09:00:00 午前,28.941,,,,
4947,06/07/22 10:00:00 午前,28.965,,,,
4948,06/07/22 11:00:00 午前,29.015,,,,
4949,06/07/22 12:00:00 午後,29.165,,,,
4950,06/07/22 01:00:00 午後,29.389,,,,
4951,06/07/22 02:00:00 午後,29.464,,,,
4952,06/07/22 03:00:00 午後,29.439,,,,
4953,06/07/22 04:00:00 午後,29.389,,,,
4954,06/07/22 05:00:00 午後,29.29,,,,
4955,06/07/22 06:00:00 午後,29.265,,,,
4956,06/07/22 07:00:00 午後,29.115,,,,
4957,06/07/22 08:00:00 午後,28.941,,,,
4958,06/07/22 09:00:00 午後,28.766,,,,
4959,06/07/22 10:00:00 午後,28.667,,,,
4960,06/07/22 11:00:00 午後,28.916,,,,
4961,06/08/22 12:00:00 午前,28.965,,,,
4962,06/08/22 01:00:00 午前,29.09,,,,
4963,06/08/22 02:00:00 午前,29.065,,,,
4964,06/08/22 03:00:00 午前,28.99,,,,
4965,06/08/22 04:00:00 午前,28.941,,,,
4966,06/08/22 05:00:00 午前,28.866,,,,
4967,06/08/22 06:00:00 午前,28.941,,,,
4968,06/08/22 07:00:00 午前,28.791,,,,
4969,06/08/22 08:00:00 午前,28.642,,,,
4970,06/08/22 09:00:00 午前,28.518,,,,
4971,06/08/22 10:00:00 午前,28.568,,,,
4972,06/08/22 11:00:00 午前,28.642,,,,
4973,06/08/22 12:00:00 午後,28.742,,,,
4974,06/08/22 01:00:00 午後,28.916,,,,
4975,06/08/22 02:00:00 午後,28.766,,,,
4976,06/08/22 03:00:00 午後,28.667,,,,
4977,06/08/22 04:00:00 午後,28.568,,,,
4978,06/08/22 05:00:00 午後,28.593,,,,
4979,06/08/22 06:00:00 午後,28.642,,,,
4980,06/08/22 07:00:00 午後,28.493,,,,
4981,06/08/22 08:00:00 午後,28.444,,,,
4982,06/08/22 09:00:00 午後,28.27,,,,
4983,06/08/22 10:00:00 午後,28.122,,,,
4984,06/08/22 11:00:00 午後,28.097,,,,
4985,06/09/22 12:00:00 午前,28.245,,,,
4986,06/09/22 01:00:00 午前,28.295,,,,
4987,06/09/22 02:00:00 午前,28.245,,,,
4988,06/09/22 03:00:00 午前,28.171,,,,
4989,06/09/22 04:00:00 午前,28.147,,,,
4990,06/09/22 05:00:00 午前,28.072,,,,
4991,06/09/22 06:00:00 午前,28.097,,,,
4992,06/09/22 07:00:00 午前,28.072,,,,
4993,06/09/22 08:00:00 午前,28.097,,,,
4994,06/09/22 09:00:00 午前,28.072,,,,
4995,06/09/22 10:00:00 午前,28.023,,,,
4996,06/09/22 11:00:00 午前,28.048,,,,
4997,06/09/22 12:00:00 午後,28.122,,,,
4998,06/09/22 01:00:00 午後,28.221,,,,
4999,06/09/22 02:00:00 午後,28.147,,,,
5000,06/09/22 03:00:00 午後,27.998,,,,
5001,06/09/22 04:00:00 午後,27.974,,,,
5002,06/09/22 05:00:00 午後,27.974,,,,
5003,06/09/22 06:00:00 午後,28.023,,,,
5004,06/09/22 07:00:00 午後,27.949,,,,
5005,06/09/22 08:00:00 午後,27.998,,,,
5006,06/09/22 09:00:00 午後,28.023,,,,
5007,06/09/22 10:00:00 午後,28.048,,,,
5008,06/09/22 11:00:00 午後,28.072,,,,
5009,06/10/22 12:00:00 午前,27.974,,,,
5010,06/10/22 01:00:00 午前,27.924,,,,
5011,06/10/22 02:00:00 午前,27.85,,,,
5012,06/10/22 03:00:00 午前,27.85,,,,
5013,06/10/22 04:00:00 午前,27.801,,,,
5014,06/10/22 05:00:00 午前,27.776,,,,
5015,06/10/22 06:00:00 午前,27.751,,,,
5016,06/10/22 07:00:00 午前,27.801,,,,
5017,06/10/22 08:00:00 午前,27.801,,,,
5018,06/10/22 09:00:00 午前,27.751,,,,
5019,06/10/22 10:00:00 午前,27.776,,,,
5020,06/10/22 11:00:00 午前,27.801,,,,
5021,06/10/22 12:00:00 午後,27.825,,,,
5022,06/10/22 01:00:00 午後,27.85,,,,
5023,06/10/22 02:00:00 午後,27.924,,,,
5024,06/10/22 03:00:00 午後,27.949,,,,
5025,06/10/22 04:00:00 午後,28.023,,,,
5026,06/10/22 05:00:00 午後,28.097,,,,
5027,06/10/22 06:00:00 午後,28.147,,,,
5028,06/10/22 07:00:00 午後,28.122,,,,
5029,06/10/22 08:00:00 午後,28.072,,,,
5030,06/10/22 09:00:00 午後,28.097,,,,
5031,06/10/22 10:00:00 午後,28.048,,,,
5032,06/10/22 11:00:00 午後,28.048,,,,
5033,06/11/22 12:00:00 午前,28.048,,,,
5034,06/11/22 01:00:00 午前,28.023,,,,
5035,06/11/22 02:00:00 午前,28.023,,,,
5036,06/11/22 03:00:00 午前,28.023,,,,
5037,06/11/22 04:00:00 午前,28.048,,,,
5038,06/11/22 05:00:00 午前,28.048,,,,
5039,06/11/22 06:00:00 午前,28.023,,,,
5040,06/11/22 07:00:00 午前,28.023,,,,
5041,06/11/22 08:00:00 午前,28.048,,,,
5042,06/11/22 09:00:00 午前,28.122,,,,
5043,06/11/22 10:00:00 午前,28.147,,,,
5044,06/11/22 11:00:00 午前,28.345,,,,
5045,06/11/22 12:00:00 午後,28.568,,,,
5046,06/11/22 01:00:00 午後,28.642,,,,
5047,06/11/22 02:00:00 午後,28.692,,,,
5048,06/11/22 03:00:00 午後,28.593,,,,
5049,06/11/22 04:00:00 午後,28.518,,,,
5050,06/11/22 05:00:00 午後,28.468,,,,
5051,06/11/22 06:00:00 午後,28.642,,,,
5052,06/11/22 07:00:00 午後,28.642,,,,
5053,06/11/22 08:00:00 午後,28.568,,,,
5054,06/11/22 09:00:00 午後,28.493,,,,
5055,06/11/22 10:00:00 午後,28.468,,,,
5056,06/11/22 11:00:00 午後,28.518,,,,
5057,06/12/22 12:00:00 午前,28.518,,,,
5058,06/12/22 01:00:00 午前,28.345,,,,
5059,06/12/22 02:00:00 午前,28.419,,,,
5060,06/12/22 03:00:00 午前,28.369,,,,
5061,06/12/22 04:00:00 午前,28.444,,,,
5062,06/12/22 05:00:00 午前,28.444,,,,
5063,06/12/22 06:00:00 午前,28.493,,,,
5064,06/12/22 07:00:00 午前,28.518,,,,
5065,06/12/22 08:00:00 午前,28.543,,,,
5066,06/12/22 09:00:00 午前,28.493,,,,
5067,06/12/22 10:00:00 午前,28.493,,,,
5068,06/12/22 11:00:00 午前,28.543,,,,
5069,06/12/22 12:00:00 午後,28.692,,,,
5070,06/12/22 01:00:00 午後,28.866,,,,
5071,06/12/22 02:00:00 午後,28.816,,,,
5072,06/12/22 03:00:00 午後,28.916,,,,
5073,06/12/22 04:00:00 午後,28.99,,,,
5074,06/12/22 05:00:00 午後,28.916,,,,
5075,06/12/22 06:00:00 午後,28.866,,,,
5076,06/12/22 07:00:00 午後,28.816,,,,
5077,06/12/22 08:00:00 午後,28.791,,,,
5078,06/12/22 09:00:00 午後,28.816,,,,
5079,06/12/22 10:00:00 午後,28.816,,,,
5080,06/12/22 11:00:00 午後,28.816,,,,
5081,06/13/22 12:00:00 午前,28.791,,,,
5082,06/13/22 01:00:00 午前,28.593,,,,
5083,06/13/22 02:00:00 午前,28.617,,,,
5084,06/13/22 03:00:00 午前,28.717,,,,
5085,06/13/22 04:00:00 午前,28.766,,,,
5086,06/13/22 05:00:00 午前,28.692,,,,
5087,06/13/22 06:00:00 午前,28.518,,,,
5088,06/13/22 07:00:00 午前,28.493,,,,
5089,06/13/22 08:00:00 午前,28.468,,,,
5090,06/13/22 09:00:00 午前,28.568,,,,
5091,06/13/22 10:00:00 午前,28.667,,,,
5092,06/13/22 11:00:00 午前,28.717,,,,
5093,06/13/22 12:00:00 午後,28.941,,,,
5094,06/13/22 01:00:00 午後,29.215,,,,
5095,06/13/22 02:00:00 午後,29.265,,,,
5096,06/13/22 03:00:00 午後,29.265,,,,
5097,06/13/22 04:00:00 午後,29.14,,,,
5098,06/13/22 05:00:00 午後,28.841,,,,
5099,06/13/22 06:00:00 午後,28.816,,,,
5100,06/13/22 07:00:00 午後,29.015,,,,
5101,06/13/22 08:00:00 午後,29.015,,,,
5102,06/13/22 09:00:00 午後,28.965,,,,
5103,06/13/22 10:00:00 午後,28.866,,,,
5104,06/13/22 11:00:00 午後,28.816,,,,
5105,06/14/22 12:00:00 午前,28.791,,,,
5106,06/14/22 01:00:00 午前,28.394,,,,
5107,06/14/22 02:00:00 午前,28.419,,,,
5108,06/14/22 03:00:00 午前,28.444,,,,
5109,06/14/22 04:00:00 午前,28.394,,,,
5110,06/14/22 05:00:00 午前,28.617,,,,
5111,06/14/22 06:00:00 午前,28.692,,,,
5112,06/14/22 07:00:00 午前,28.742,,,,
5113,06/14/22 08:00:00 午前,28.692,,,,
5114,06/14/22 09:00:00 午前,28.717,,,,
5115,06/14/22 10:00:00 午前,28.866,,,,
5116,06/14/22 11:00:00 午前,28.99,,,,
5117,06/14/22 12:00:00 午後,29.165,,,,
5118,06/14/22 01:00:00 午後,29.414,,,,
5119,06/14/22 02:00:00 午後,29.615,,,,
5120,06/14/22 03:00:00 午後,29.64,,,,
5121,06/14/22 04:00:00 午後,29.59,,,,
5122,06/14/22 05:00:00 午後,29.414,,,,
5123,06/14/22 06:00:00 午後,29.115,,,,
5124,06/14/22 07:00:00 午後,29.14,,,,
5125,06/14/22 08:00:00 午後,29.24,,,,
5126,06/14/22 09:00:00 午後,29.24,,,,
5127,06/14/22 10:00:00 午後,29.165,,,,
5128,06/14/22 11:00:00 午後,29.165,,,,
5129,06/15/22 12:00:00 午前,29.24,,,,
5130,06/15/22 01:00:00 午前,28.122,,,,
5131,06/15/22 02:00:00 午前,28.221,,,,
5132,06/15/22 03:00:00 午前,28.295,,,,
5133,06/15/22 04:00:00 午前,28.245,,,,
5134,06/15/22 05:00:00 午前,28.369,,,,
5135,06/15/22 06:00:00 午前,28.568,,,,
5136,06/15/22 07:00:00 午前,28.816,,,,
5137,06/15/22 08:00:00 午前,28.99,,,,
5138,06/15/22 09:00:00 午前,28.99,,,,
5139,06/15/22 10:00:00 午前,29.065,,,,
5140,06/15/22 11:00:00 午前,29.115,,,,
5141,06/15/22 12:00:00 午後,29.29,,,,
5142,06/15/22 01:00:00 午後,29.414,,,,
5143,06/15/22 02:00:00 午後,29.464,,,,
5144,06/15/22 03:00:00 午後,29.565,,,,
5145,06/15/22 04:00:00 午後,29.59,,,,
5146,06/15/22 05:00:00 午後,29.565,,,,
5147,06/15/22 06:00:00 午後,29.34,,,,
5148,06/15/22 07:00:00 午後,28.916,,,,
5149,06/15/22 08:00:00 午後,28.99,,,,
5150,06/15/22 09:00:00 午後,29.09,,,,
5151,06/15/22 10:00:00 午後,29.04,,,,
5152,06/15/22 11:00:00 午後,28.99,,,,
5153,06/16/22 12:00:00 午前,28.941,,,,
5154,06/16/22 01:00:00 午前,28.916,,,,
5155,06/16/22 02:00:00 午前,28.891,,,,
5156,06/16/22 03:00:00 午前,28.593,,,,
5157,06/16/22 04:00:00 午前,28.543,,,,
5158,06/16/22 05:00:00 午前,28.419,,,,
5159,06/16/22 06:00:00 午前,28.692,,,,
5160,06/16/22 07:00:00 午前,28.816,,,,
5161,06/16/22 08:00:00 午前,28.916,,,,
5162,06/16/22 09:00:00 午前,28.593,,,,
5163,06/16/22 10:00:00 午前,28.593,,,,
5164,06/16/22 11:00:00 午前,28.766,,,,
5165,06/16/22 12:00:00 午後,28.891,,,,
5166,06/16/22 01:00:00 午後,28.841,,,,
5167,06/16/22 02:00:00 午後,29.14,,,,
5168,06/16/22 03:00:00 午後,29.19,,,,
5169,06/16/22 04:00:00 午後,29.24,,,,
5170,06/16/22 05:00:00 午後,29.115,,,,
5171,06/16/22 06:00:00 午後,28.941,,,,
5172,06/16/22 07:00:00 午後,28.766,,,,
5173,06/16/22 08:00:00 午後,28.717,,,,
5174,06/16/22 09:00:00 午後,28.717,,,,
5175,06/16/22 10:00:00 午後,28.717,,,,
5176,06/16/22 11:00:00 午後,28.692,,,,
5177,06/17/22 12:00:00 午前,28.692,,,,
5178,06/17/22 01:00:00 午前,28.593,,,,
5179,06/17/22 02:00:00 午前,28.617,,,,
5180,06/17/22 03:00:00 午前,28.766,,,,
5181,06/17/22 04:00:00 午前,28.667,,,,
5182,06/17/22 05:00:00 午前,28.617,,,,
5183,06/17/22 06:00:00 午前,28.667,,,,
5184,06/17/22 07:00:00 午前,28.593,,,,
5185,06/17/22 08:00:00 午前,28.543,,,,
5186,06/17/22 09:00:00 午前,28.518,,,,
5187,06/17/22 10:00:00 午前,28.369,,,,
5188,06/17/22 11:00:00 午前,28.295,,,,
5189,06/17/22 12:00:00 午後,28.345,,,,
5190,06/17/22 01:00:00 午後,28.444,,,,
5191,06/17/22 02:00:00 午後,28.617,,,,
5192,06/17/22 03:00:00 午後,28.766,,,,
5193,06/17/22 04:00:00 午後,28.816,,,,
5194,06/17/22 05:00:00 午後,28.866,,,,
5195,06/17/22 06:00:00 午後,28.941,,,,
5196,06/17/22 07:00:00 午後,28.816,,,,
5197,06/17/22 08:00:00 午後,28.667,,,,
5198,06/17/22 09:00:00 午後,28.518,,,,
5199,06/17/22 10:00:00 午後,28.468,,,,
5200,06/17/22 11:00:00 午後,28.493,,,,
5201,06/18/22 12:00:00 午前,28.518,,,,
5202,06/18/22 01:00:00 午前,28.493,,,,
5203,06/18/22 02:00:00 午前,28.593,,,,
5204,06/18/22 03:00:00 午前,28.568,,,,
5205,06/18/22 04:00:00 午前,28.245,,,,
5206,06/18/22 05:00:00 午前,28.147,,,,
5207,06/18/22 06:00:00 午前,28.122,,,,
5208,06/18/22 07:00:00 午前,28.147,,,,
5209,06/18/22 08:00:00 午前,28.32,,,,
5210,06/18/22 09:00:00 午前,28.468,,,,
5211,06/18/22 10:00:00 午前,28.543,,,,
5212,06/18/22 11:00:00 午前,28.642,,,,
5213,06/18/22 12:00:00 午後,28.791,,,,
5214,06/18/22 01:00:00 午後,29.015,,,,
5215,06/18/22 02:00:00 午後,29.015,,,,
5216,06/18/22 03:00:00 午後,29.14,,,,
5217,06/18/22 04:00:00 午後,29.365,,,,
5218,06/18/22 05:00:00 午後,29.49,,,,
5219,06/18/22 06:00:00 午後,29.49,,,,
5220,06/18/22 07:00:00 午後,29.414,,,,
5221,06/18/22 08:00:00 午後,29.215,,,,
5222,06/18/22 09:00:00 午後,29.015,,,,
5223,06/18/22 10:00:00 午後,28.916,,,,
5224,06/18/22 11:00:00 午後,28.941,,,,
5225,06/19/22 12:00:00 午前,28.99,,,,
5226,06/19/22 01:00:00 午前,28.99,,,,
5227,06/19/22 02:00:00 午前,28.916,,,,
5228,06/19/22 03:00:00 午前,28.99,,,,
5229,06/19/22 04:00:00 午前,28.916,,,,
5230,06/19/22 05:00:00 午前,28.419,,,,
5231,06/19/22 06:00:00 午前,28.394,,,,
5232,06/19/22 07:00:00 午前,28.369,,,,
5233,06/19/22 08:00:00 午前,28.468,,,,
5234,06/19/22 09:00:00 午前,28.568,,,,
5235,06/19/22 10:00:00 午前,28.816,,,,
5236,06/19/22 11:00:00 午前,28.916,,,,
5237,06/19/22 12:00:00 午後,29.09,,,,
5238,06/19/22 01:00:00 午後,29.265,,,,
5239,06/19/22 02:00:00 午後,29.49,,,,
5240,06/19/22 03:00:00 午後,29.365,,,,
5241,06/19/22 04:00:00 午後,29.49,,,,
5242,06/19/22 05:00:00 午後,29.665,,,,
5243,06/19/22 06:00:00 午後,29.665,,,,
5244,06/19/22 07:00:00 午後,29.565,,,,
5245,06/19/22 08:00:00 午後,29.49,,,,
5246,06/19/22 09:00:00 午後,29.439,,,,
5247,06/19/22 10:00:00 午後,29.34,,,,
5248,06/19/22 11:00:00 午後,29.215,,,,
5249,06/20/22 12:00:00 午前,29.04,,,,
5250,06/20/22 01:00:00 午前,29.04,,,,
5251,06/20/22 02:00:00 午前,29.04,,,,
5252,06/20/22 03:00:00 午前,29.065,,,,
5253,06/20/22 04:00:00 午前,29.165,,,,
5254,06/20/22 05:00:00 午前,29.115,,,,
5255,06/20/22 06:00:00 午前,28.916,,,,
5256,06/20/22 07:00:00 午前,28.717,,,,
5257,06/20/22 08:00:00 午前,28.791,,,,
5258,06/20/22 09:00:00 午前,28.941,,,,
5259,06/20/22 10:00:00 午前,29.09,,,,
5260,06/20/22 11:00:00 午前,29.29,,,,
5261,06/20/22 12:00:00 午後,29.365,,,,
5262,06/20/22 01:00:00 午後,29.464,,,,
5263,06/20/22 02:00:00 午後,29.69,,,,
5264,06/20/22 03:00:00 午後,29.715,,,,
5265,06/20/22 04:00:00 午後,29.765,,,,
5266,06/20/22 05:00:00 午後,29.89,,,,
5267,06/20/22 06:00:00 午後,29.991,,,,
5268,06/20/22 07:00:00 午後,30.016,,,,
5269,06/20/22 08:00:00 午後,29.966,,,,
5270,06/20/22 09:00:00 午後,29.916,,,,
5271,06/20/22 10:00:00 午後,29.89,,,,
5272,06/20/22 11:00:00 午後,29.665,,,,
5273,06/21/22 12:00:00 午前,29.565,,,,
5274,06/21/22 01:00:00 午前,29.49,,,,
5275,06/21/22 02:00:00 午前,29.389,,,,
5276,06/21/22 03:00:00 午前,29.414,,,,
5277,06/21/22 04:00:00 午前,29.439,,,,
5278,06/21/22 05:00:00 午前,29.414,,,,
5279,06/21/22 06:00:00 午前,29.34,,,,
5280,06/21/22 07:00:00 午前,28.99,,,,
5281,06/21/22 08:00:00 午前,28.916,,,,
5282,06/21/22 09:00:00 午前,29.065,,,,
5283,06/21/22 10:00:00 午前,29.065,,,,
5284,06/21/22 11:00:00 午前,29.54,,,,
5285,06/21/22 12:00:00 午後,29.59,,,,
5286,06/21/22 01:00:00 午後,29.69,,,,
5287,06/21/22 02:00:00 午後,29.84,,,,
5288,06/21/22 03:00:00 午後,29.966,,,,
5289,06/21/22 04:00:00 午後,30.142,,,,
5290,06/21/22 05:00:00 午後,29.991,,,,
5291,06/21/22 06:00:00 午後,30.117,,,,
5292,06/21/22 07:00:00 午後,30.167,,,,
5293,06/21/22 08:00:00 午後,30.217,,,,
5294,06/21/22 09:00:00 午後,30.217,,,,
5295,06/21/22 10:00:00 午後,30.091,,,,
5296,06/21/22 11:00:00 午後,30.117,,,,
5297,06/22/22 12:00:00 午前,30.016,,,,
5298,06/22/22 01:00:00 午前,29.865,,,,
5299,06/22/22 02:00:00 午前,29.815,,,,
5300,06/22/22 03:00:00 午前,29.765,,,,
5301,06/22/22 04:00:00 午前,29.74,,,,
5302,06/22/22 05:00:00 午前,29.64,,,,
5303,06/22/22 06:00:00 午前,29.64,,,,
5304,06/22/22 07:00:00 午前,29.615,,,,
5305,06/22/22 08:00:00 午前,29.54,,,,
5306,06/22/22 09:00:00 午前,29.54,,,,
5307,06/22/22 10:00:00 午前,29.665,,,,
5308,06/22/22 11:00:00 午前,29.79,,,,
5309,06/22/22 12:00:00 午後,29.89,,,,
5310,06/22/22 01:00:00 午後,29.89,,,,
5311,06/22/22 02:00:00 午後,29.966,,,,
5312,06/22/22 03:00:00 午後,30.091,,,,
5313,06/22/22 04:00:00 午後,30.318,,,,
5314,06/22/22 05:00:00 午後,30.318,,,,
5315,06/22/22 06:00:00 午後,30.217,,,,
5316,06/22/22 07:00:00 午後,30.243,,,,
5317,06/22/22 08:00:00 午後,30.268,,,,
5318,06/22/22 09:00:00 午後,30.268,,,,
5319,06/22/22 10:00:00 午後,30.243,,,,
5320,06/22/22 11:00:00 午後,30.142,,,,
5321,06/23/22 12:00:00 午前,30.167,,,,
5322,06/23/22 01:00:00 午前,30.091,,,,
5323,06/23/22 02:00:00 午前,30.016,,,,
5324,06/23/22 03:00:00 午前,29.916,,,,
5325,06/23/22 04:00:00 午前,29.79,,,,
5326,06/23/22 05:00:00 午前,29.765,,,,
5327,06/23/22 06:00:00 午前,29.74,,,,
5328,06/23/22 07:00:00 午前,29.815,,,,
5329,06/23/22 08:00:00 午前,29.815,,,,
5330,06/23/22 09:00:00 午前,29.865,,,,
5331,06/23/22 10:00:00 午前,30.016,,,,
5332,06/23/22 11:00:00 午前,30.117,,,,
5333,06/23/22 12:00:00 午後,30.192,,,,
5334,06/23/22 01:00:00 午後,30.167,,,,
5335,06/23/22 02:00:00 午後,30.167,,,,
5336,06/23/22 03:00:00 午後,30.167,,,,
5337,06/23/22 04:00:00 午後,30.217,,,,
5338,06/23/22 05:00:00 午後,30.268,,,,
5339,06/23/22 06:00:00 午後,30.293,,,,
5340,06/23/22 07:00:00 午後,30.192,,,,
5341,06/23/22 08:00:00 午後,30.293,,,,
5342,06/23/22 09:00:00 午後,30.318,,,,
5343,06/23/22 10:00:00 午後,30.318,,,,
5344,06/23/22 11:00:00 午後,30.343,,,,
5345,06/24/22 12:00:00 午前,30.243,,,,
5346,06/24/22 01:00:00 午前,30.192,,,,
5347,06/24/22 02:00:00 午前,30.091,,,,
5348,06/24/22 03:00:00 午前,30.041,,,,
5349,06/24/22 04:00:00 午前,29.991,,,,
5350,06/24/22 05:00:00 午前,29.916,,,,
5351,06/24/22 06:00:00 午前,29.916,,,,
5352,06/24/22 07:00:00 午前,29.84,,,,
5353,06/24/22 08:00:00 午前,29.941,,,,
5354,06/24/22 09:00:00 午前,30.016,,,,
5355,06/24/22 10:00:00 午前,30.142,,,,
5356,06/24/22 11:00:00 午前,30.243,,,,
5357,06/24/22 12:00:00 午後,30.419,,,,
5358,06/24/22 01:00:00 午後,30.469,,,,
5359,06/24/22 02:00:00 午後,30.419,,,,
5360,06/24/22 03:00:00 午後,30.369,,,,
5361,06/24/22 04:00:00 午後,30.318,,,,
5362,06/24/22 05:00:00 午後,30.268,,,,
5363,06/24/22 06:00:00 午後,30.268,,,,
5364,06/24/22 07:00:00 午後,30.243,,,,
5365,06/24/22 08:00:00 午後,30.318,,,,
5366,06/24/22 09:00:00 午後,30.318,,,,
5367,06/24/22 10:00:00 午後,30.369,,,,
5368,06/24/22 11:00:00 午後,30.369,,,,
5369,06/25/22 12:00:00 午前,29.59,,,,
5370,06/25/22 01:00:00 午前,29.79,,,,
5371,06/25/22 02:00:00 午前,30.016,,,,
5372,06/25/22 03:00:00 午前,30.016,,,,
5373,06/25/22 04:00:00 午前,30.117,,,,
5374,06/25/22 05:00:00 午前,30.041,,,,
5375,06/25/22 06:00:00 午前,29.991,,,,
5376,06/25/22 07:00:00 午前,29.941,,,,
5377,06/25/22 08:00:00 午前,29.966,,,,
5378,06/25/22 09:00:00 午前,30.117,,,,
5379,06/25/22 10:00:00 午前,30.167,,,,
5380,06/25/22 11:00:00 午前,30.268,,,,
5381,06/25/22 12:00:00 午後,30.394,,,,
