プロット タイトル: 一湊 site01_spot005(-25)_2023,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21011409, SEN S/N: 21011409)",カプラー取り外し (LGR S/N: 21011409),カプラー取り付け (LGR S/N: 21011409),停止済み (LGR S/N: 21011409),ファイルの終わり (LGR S/N: 21011409)
1985,04/04/23 07:00:00 午前,22.537,,,,
1986,04/04/23 08:00:00 午前,22.537,,,,
1987,04/04/23 09:00:00 午前,22.513,,,,
1988,04/04/23 10:00:00 午前,22.537,,,,
1989,04/04/23 11:00:00 午前,22.537,,,,
1990,04/04/23 12:00:00 午後,22.537,,,,
1991,04/04/23 01:00:00 午後,22.561,,,,
1992,04/04/23 02:00:00 午後,22.561,,,,
1993,04/04/23 03:00:00 午後,22.154,,,,
1994,04/04/23 04:00:00 午後,22.13,,,,
1995,04/04/23 05:00:00 午後,22.226,,,,
1996,04/04/23 06:00:00 午後,22.417,,,,
1997,04/04/23 07:00:00 午後,22.561,,,,
1998,04/04/23 08:00:00 午後,22.681,,,,
1999,04/04/23 09:00:00 午後,22.705,,,,
2000,04/04/23 10:00:00 午後,22.729,,,,
2001,04/04/23 11:00:00 午後,22.729,,,,
2002,04/05/23 12:00:00 午前,22.729,,,,
2003,04/05/23 01:00:00 午前,22.729,,,,
2004,04/05/23 02:00:00 午前,22.753,,,,
2005,04/05/23 03:00:00 午前,22.729,,,,
2006,04/05/23 04:00:00 午前,22.753,,,,
2007,04/05/23 05:00:00 午前,22.776,,,,
2008,04/05/23 06:00:00 午前,22.776,,,,
2009,04/05/23 07:00:00 午前,22.8,,,,
2010,04/05/23 08:00:00 午前,22.824,,,,
2011,04/05/23 09:00:00 午前,22.8,,,,
2012,04/05/23 10:00:00 午前,22.776,,,,
2013,04/05/23 11:00:00 午前,22.8,,,,
2014,04/05/23 12:00:00 午後,22.848,,,,
2015,04/05/23 01:00:00 午後,22.872,,,,
2016,04/05/23 02:00:00 午後,22.872,,,,
2017,04/05/23 03:00:00 午後,22.896,,,,
2018,04/05/23 04:00:00 午後,22.872,,,,
2019,04/05/23 05:00:00 午後,22.896,,,,
2020,04/05/23 06:00:00 午後,22.896,,,,
2021,04/05/23 07:00:00 午後,22.872,,,,
2022,04/05/23 08:00:00 午後,22.92,,,,
2023,04/05/23 09:00:00 午後,22.992,,,,
2024,04/05/23 10:00:00 午後,22.992,,,,
2025,04/05/23 11:00:00 午後,23.016,,,,
2026,04/06/23 12:00:00 午前,23.016,,,,
2027,04/06/23 01:00:00 午前,23.016,,,,
2028,04/06/23 02:00:00 午前,23.04,,,,
2029,04/06/23 03:00:00 午前,23.016,,,,
2030,04/06/23 04:00:00 午前,23.016,,,,
2031,04/06/23 05:00:00 午前,23.016,,,,
2032,04/06/23 06:00:00 午前,23.016,,,,
2033,04/06/23 07:00:00 午前,23.04,,,,
2034,04/06/23 08:00:00 午前,23.04,,,,
2035,04/06/23 09:00:00 午前,23.016,,,,
2036,04/06/23 10:00:00 午前,23.04,,,,
2037,04/06/23 11:00:00 午前,23.064,,,,
2038,04/06/23 12:00:00 午後,23.064,,,,
2039,04/06/23 01:00:00 午後,23.064,,,,
2040,04/06/23 02:00:00 午後,23.064,,,,
2041,04/06/23 03:00:00 午後,23.064,,,,
2042,04/06/23 04:00:00 午後,23.064,,,,
2043,04/06/23 05:00:00 午後,23.064,,,,
2044,04/06/23 06:00:00 午後,23.04,,,,
2045,04/06/23 07:00:00 午後,23.04,,,,
2046,04/06/23 08:00:00 午後,23.064,,,,
2047,04/06/23 09:00:00 午後,23.064,,,,
2048,04/06/23 10:00:00 午後,23.064,,,,
2049,04/06/23 11:00:00 午後,23.064,,,,
2050,04/07/23 12:00:00 午前,22.992,,,,
2051,04/07/23 01:00:00 午前,22.944,,,,
2052,04/07/23 02:00:00 午前,22.944,,,,
2053,04/07/23 03:00:00 午前,22.944,,,,
2054,04/07/23 04:00:00 午前,22.944,,,,
2055,04/07/23 05:00:00 午前,22.944,,,,
2056,04/07/23 06:00:00 午前,22.944,,,,
2057,04/07/23 07:00:00 午前,22.944,,,,
2058,04/07/23 08:00:00 午前,22.944,,,,
2059,04/07/23 09:00:00 午前,22.968,,,,
2060,04/07/23 10:00:00 午前,22.944,,,,
2061,04/07/23 11:00:00 午前,22.968,,,,
2062,04/07/23 12:00:00 午後,22.944,,,,
2063,04/07/23 01:00:00 午後,22.944,,,,
2064,04/07/23 02:00:00 午後,22.968,,,,
2065,04/07/23 03:00:00 午後,22.968,,,,
2066,04/07/23 04:00:00 午後,23.016,,,,
2067,04/07/23 05:00:00 午後,23.016,,,,
2068,04/07/23 06:00:00 午後,23.016,,,,
2069,04/07/23 07:00:00 午後,22.968,,,,
2070,04/07/23 08:00:00 午後,22.968,,,,
2071,04/07/23 09:00:00 午後,22.968,,,,
2072,04/07/23 10:00:00 午後,22.968,,,,
2073,04/07/23 11:00:00 午後,22.848,,,,
2074,04/08/23 12:00:00 午前,22.848,,,,
2075,04/08/23 01:00:00 午前,22.872,,,,
2076,04/08/23 02:00:00 午前,22.896,,,,
2077,04/08/23 03:00:00 午前,22.872,,,,
2078,04/08/23 04:00:00 午前,22.872,,,,
2079,04/08/23 05:00:00 午前,22.848,,,,
2080,04/08/23 06:00:00 午前,22.848,,,,
2081,04/08/23 07:00:00 午前,22.8,,,,
2082,04/08/23 08:00:00 午前,22.729,,,,
2083,04/08/23 09:00:00 午前,22.681,,,,
2084,04/08/23 10:00:00 午前,22.705,,,,
2085,04/08/23 11:00:00 午前,22.705,,,,
2086,04/08/23 12:00:00 午後,22.705,,,,
2087,04/08/23 01:00:00 午後,22.729,,,,
2088,04/08/23 02:00:00 午後,22.729,,,,
2089,04/08/23 03:00:00 午後,22.753,,,,
2090,04/08/23 04:00:00 午後,22.776,,,,
2091,04/08/23 05:00:00 午後,22.776,,,,
2092,04/08/23 06:00:00 午後,22.776,,,,
2093,04/08/23 07:00:00 午後,22.776,,,,
2094,04/08/23 08:00:00 午後,22.776,,,,
2095,04/08/23 09:00:00 午後,22.776,,,,
2096,04/08/23 10:00:00 午後,22.8,,,,
2097,04/08/23 11:00:00 午後,22.8,,,,
2098,04/09/23 12:00:00 午前,22.776,,,,
2099,04/09/23 01:00:00 午前,22.657,,,,
2100,04/09/23 02:00:00 午前,22.681,,,,
2101,04/09/23 03:00:00 午前,22.657,,,,
2102,04/09/23 04:00:00 午前,22.609,,,,
2103,04/09/23 05:00:00 午前,22.609,,,,
2104,04/09/23 06:00:00 午前,22.609,,,,
2105,04/09/23 07:00:00 午前,22.537,,,,
2106,04/09/23 08:00:00 午前,22.513,,,,
2107,04/09/23 09:00:00 午前,22.537,,,,
2108,04/09/23 10:00:00 午前,22.537,,,,
2109,04/09/23 11:00:00 午前,22.513,,,,
2110,04/09/23 12:00:00 午後,22.537,,,,
2111,04/09/23 01:00:00 午後,22.537,,,,
2112,04/09/23 02:00:00 午後,22.537,,,,
2113,04/09/23 03:00:00 午後,22.537,,,,
2114,04/09/23 04:00:00 午後,22.513,,,,
2115,04/09/23 05:00:00 午後,22.537,,,,
2116,04/09/23 06:00:00 午後,22.537,,,,
2117,04/09/23 07:00:00 午後,22.537,,,,
2118,04/09/23 08:00:00 午後,22.489,,,,
2119,04/09/23 09:00:00 午後,22.465,,,,
2120,04/09/23 10:00:00 午後,22.465,,,,
2121,04/09/23 11:00:00 午後,22.441,,,,
2122,04/10/23 12:00:00 午前,22.441,,,,
2123,04/10/23 01:00:00 午前,22.465,,,,
2124,04/10/23 02:00:00 午前,22.465,,,,
2125,04/10/23 03:00:00 午前,22.465,,,,
2126,04/10/23 04:00:00 午前,22.465,,,,
2127,04/10/23 05:00:00 午前,22.441,,,,
2128,04/10/23 06:00:00 午前,22.489,,,,
2129,04/10/23 07:00:00 午前,22.489,,,,
2130,04/10/23 08:00:00 午前,22.489,,,,
2131,04/10/23 09:00:00 午前,22.489,,,,
2132,04/10/23 10:00:00 午前,22.489,,,,
2133,04/10/23 11:00:00 午前,22.513,,,,
2134,04/10/23 12:00:00 午後,22.537,,,,
2135,04/10/23 01:00:00 午後,22.298,,,,
2136,04/10/23 02:00:00 午後,22.321,,,,
2137,04/10/23 03:00:00 午後,22.369,,,,
2138,04/10/23 04:00:00 午後,22.465,,,,
2139,04/10/23 05:00:00 午後,22.537,,,,
2140,04/10/23 06:00:00 午後,22.513,,,,
2141,04/10/23 07:00:00 午後,22.513,,,,
2142,04/10/23 08:00:00 午後,22.441,,,,
2143,04/10/23 09:00:00 午後,22.393,,,,
2144,04/10/23 10:00:00 午後,22.178,,,,
2145,04/10/23 11:00:00 午後,22.082,,,,
2146,04/11/23 12:00:00 午前,21.843,,,,
2147,04/11/23 01:00:00 午前,21.819,,,,
2148,04/11/23 02:00:00 午前,21.461,,,,
2149,04/11/23 03:00:00 午前,21.557,,,,
2150,04/11/23 04:00:00 午前,21.676,,,,
2151,04/11/23 05:00:00 午前,21.628,,,,
2152,04/11/23 06:00:00 午前,21.628,,,,
2153,04/11/23 07:00:00 午前,21.748,,,,
2154,04/11/23 08:00:00 午前,21.843,,,,
2155,04/11/23 09:00:00 午前,21.819,,,,
2156,04/11/23 10:00:00 午前,21.891,,,,
2157,04/11/23 11:00:00 午前,21.843,,,,
2158,04/11/23 12:00:00 午後,21.867,,,,
2159,04/11/23 01:00:00 午後,21.819,,,,
2160,04/11/23 02:00:00 午後,21.437,,,,
2161,04/11/23 03:00:00 午後,21.581,,,,
2162,04/11/23 04:00:00 午後,22.011,,,,
2163,04/11/23 05:00:00 午後,22.465,,,,
2164,04/11/23 06:00:00 午後,22.609,,,,
2165,04/11/23 07:00:00 午後,22.609,,,,
2166,04/11/23 08:00:00 午後,22.585,,,,
2167,04/11/23 09:00:00 午後,22.657,,,,
2168,04/11/23 10:00:00 午後,22.729,,,,
2169,04/11/23 11:00:00 午後,22.776,,,,
2170,04/12/23 12:00:00 午前,21.509,,,,
2171,04/12/23 01:00:00 午前,21.581,,,,
2172,04/12/23 02:00:00 午前,22.178,,,,
2173,04/12/23 03:00:00 午前,22.489,,,,
2174,04/12/23 04:00:00 午前,22.561,,,,
2175,04/12/23 05:00:00 午前,22.609,,,,
2176,04/12/23 06:00:00 午前,22.633,,,,
2177,04/12/23 07:00:00 午前,22.178,,,,
2178,04/12/23 08:00:00 午前,21.987,,,,
2179,04/12/23 09:00:00 午前,21.915,,,,
2180,04/12/23 10:00:00 午前,21.795,,,,
2181,04/12/23 11:00:00 午前,21.676,,,,
2182,04/12/23 12:00:00 午後,21.915,,,,
2183,04/12/23 01:00:00 午後,22.106,,,,
2184,04/12/23 02:00:00 午後,22.274,,,,
2185,04/12/23 03:00:00 午後,22.465,,,,
2186,04/12/23 04:00:00 午後,22.537,,,,
2187,04/12/23 05:00:00 午後,22.537,,,,
2188,04/12/23 06:00:00 午後,22.513,,,,
2189,04/12/23 07:00:00 午後,22.513,,,,
2190,04/12/23 08:00:00 午後,22.537,,,,
2191,04/12/23 09:00:00 午後,22.513,,,,
2192,04/12/23 10:00:00 午後,22.513,,,,
2193,04/12/23 11:00:00 午後,21.628,,,,
2194,04/13/23 12:00:00 午前,21.199,,,,
2195,04/13/23 01:00:00 午前,20.913,,,,
2196,04/13/23 02:00:00 午前,21.246,,,,
2197,04/13/23 03:00:00 午前,20.889,,,,
2198,04/13/23 04:00:00 午前,21.294,,,,
2199,04/13/23 05:00:00 午前,21.318,,,,
2200,04/13/23 06:00:00 午前,21.437,,,,
2201,04/13/23 07:00:00 午前,21.724,,,,
2202,04/13/23 08:00:00 午前,21.819,,,,
2203,04/13/23 09:00:00 午前,21.915,,,,
2204,04/13/23 10:00:00 午前,21.987,,,,
2205,04/13/23 11:00:00 午前,20.984,,,,
2206,04/13/23 12:00:00 午後,20.77,,,,
2207,04/13/23 01:00:00 午後,20.484,,,,
2208,04/13/23 02:00:00 午後,20.198,,,,
2209,04/13/23 03:00:00 午後,19.746,,,,
2210,04/13/23 04:00:00 午後,19.413,,,,
2211,04/13/23 05:00:00 午後,19.389,,,,
2212,04/13/23 06:00:00 午後,19.365,,,,
2213,04/13/23 07:00:00 午後,19.413,,,,
2214,04/13/23 08:00:00 午後,19.484,,,,
2215,04/13/23 09:00:00 午後,19.508,,,,
2216,04/13/23 10:00:00 午後,19.603,,,,
2217,04/13/23 11:00:00 午後,19.508,,,,
2218,04/14/23 12:00:00 午前,19.555,,,,
2219,04/14/23 01:00:00 午前,19.508,,,,
2220,04/14/23 02:00:00 午前,19.888,,,,
2221,04/14/23 03:00:00 午前,20.412,,,,
2222,04/14/23 04:00:00 午前,20.484,,,,
2223,04/14/23 05:00:00 午前,20.531,,,,
2224,04/14/23 06:00:00 午前,20.46,,,,
2225,04/14/23 07:00:00 午前,20.555,,,,
2226,04/14/23 08:00:00 午前,20.579,,,,
2227,04/14/23 09:00:00 午前,20.603,,,,
2228,04/14/23 10:00:00 午前,20.674,,,,
2229,04/14/23 11:00:00 午前,20.436,,,,
2230,04/14/23 12:00:00 午後,20.698,,,,
2231,04/14/23 01:00:00 午後,20.889,,,,
2232,04/14/23 02:00:00 午後,20.96,,,,
2233,04/14/23 03:00:00 午後,21.008,,,,
2234,04/14/23 04:00:00 午後,21.032,,,,
2235,04/14/23 05:00:00 午後,21.103,,,,
2236,04/14/23 06:00:00 午後,20.913,,,,
2237,04/14/23 07:00:00 午後,20.698,,,,
2238,04/14/23 08:00:00 午後,20.77,,,,
2239,04/14/23 09:00:00 午後,21.151,,,,
2240,04/14/23 10:00:00 午後,21.008,,,,
2241,04/14/23 11:00:00 午後,20.65,,,,
2242,04/15/23 12:00:00 午前,20.77,,,,
2243,04/15/23 01:00:00 午前,20.936,,,,
2244,04/15/23 02:00:00 午前,21.509,,,,
2245,04/15/23 03:00:00 午前,22.106,,,,
2246,04/15/23 04:00:00 午前,22.441,,,,
2247,04/15/23 05:00:00 午前,22.513,,,,
2248,04/15/23 06:00:00 午前,22.633,,,,
2249,04/15/23 07:00:00 午前,22.729,,,,
2250,04/15/23 08:00:00 午前,22.848,,,,
2251,04/15/23 09:00:00 午前,22.896,,,,
2252,04/15/23 10:00:00 午前,22.896,,,,
2253,04/15/23 11:00:00 午前,22.92,,,,
2254,04/15/23 12:00:00 午後,22.92,,,,
2255,04/15/23 01:00:00 午後,22.968,,,,
2256,04/15/23 02:00:00 午後,22.944,,,,
2257,04/15/23 03:00:00 午後,22.92,,,,
2258,04/15/23 04:00:00 午後,22.872,,,,
2259,04/15/23 05:00:00 午後,22.848,,,,
2260,04/15/23 06:00:00 午後,22.561,,,,
2261,04/15/23 07:00:00 午後,22.489,,,,
2262,04/15/23 08:00:00 午後,22.657,,,,
2263,04/15/23 09:00:00 午後,22.202,,,,
2264,04/15/23 10:00:00 午後,21.987,,,,
2265,04/15/23 11:00:00 午後,22.729,,,,
2266,04/16/23 12:00:00 午前,22.824,,,,
2267,04/16/23 01:00:00 午前,22.824,,,,
2268,04/16/23 02:00:00 午前,22.824,,,,
2269,04/16/23 03:00:00 午前,22.824,,,,
2270,04/16/23 04:00:00 午前,22.729,,,,
2271,04/16/23 05:00:00 午前,22.705,,,,
2272,04/16/23 06:00:00 午前,22.705,,,,
2273,04/16/23 07:00:00 午前,22.705,,,,
2274,04/16/23 08:00:00 午前,22.729,,,,
2275,04/16/23 09:00:00 午前,22.585,,,,
2276,04/16/23 10:00:00 午前,22.513,,,,
2277,04/16/23 11:00:00 午前,22.537,,,,
2278,04/16/23 12:00:00 午後,22.585,,,,
2279,04/16/23 01:00:00 午後,22.393,,,,
2280,04/16/23 02:00:00 午後,22.513,,,,
2281,04/16/23 03:00:00 午後,22.513,,,,
2282,04/16/23 04:00:00 午後,22.537,,,,
2283,04/16/23 05:00:00 午後,22.537,,,,
2284,04/16/23 06:00:00 午後,22.537,,,,
2285,04/16/23 07:00:00 午後,22.537,,,,
2286,04/16/23 08:00:00 午後,22.561,,,,
2287,04/16/23 09:00:00 午後,22.561,,,,
2288,04/16/23 10:00:00 午後,22.633,,,,
2289,04/16/23 11:00:00 午後,22.585,,,,
2290,04/17/23 12:00:00 午前,22.537,,,,
2291,04/17/23 01:00:00 午前,22.585,,,,
2292,04/17/23 02:00:00 午前,22.585,,,,
2293,04/17/23 03:00:00 午前,22.609,,,,
2294,04/17/23 04:00:00 午前,22.609,,,,
2295,04/17/23 05:00:00 午前,22.681,,,,
2296,04/17/23 06:00:00 午前,22.681,,,,
2297,04/17/23 07:00:00 午前,22.681,,,,
2298,04/17/23 08:00:00 午前,22.681,,,,
2299,04/17/23 09:00:00 午前,22.681,,,,
2300,04/17/23 10:00:00 午前,22.705,,,,
2301,04/17/23 11:00:00 午前,22.729,,,,
2302,04/17/23 12:00:00 午後,22.776,,,,
2303,04/17/23 01:00:00 午後,22.776,,,,
2304,04/17/23 02:00:00 午後,22.896,,,,
2305,04/17/23 03:00:00 午後,22.944,,,,
2306,04/17/23 04:00:00 午後,22.944,,,,
2307,04/17/23 05:00:00 午後,22.968,,,,
2308,04/17/23 06:00:00 午後,23.088,,,,
2309,04/17/23 07:00:00 午後,23.184,,,,
2310,04/17/23 08:00:00 午後,23.208,,,,
2311,04/17/23 09:00:00 午後,23.232,,,,
2312,04/17/23 10:00:00 午後,23.232,,,,
2313,04/17/23 11:00:00 午後,23.208,,,,
2314,04/18/23 12:00:00 午前,23.16,,,,
2315,04/18/23 01:00:00 午前,23.136,,,,
2316,04/18/23 02:00:00 午前,23.208,,,,
2317,04/18/23 03:00:00 午前,23.232,,,,
2318,04/18/23 04:00:00 午前,23.16,,,,
2319,04/18/23 05:00:00 午前,23.16,,,,
2320,04/18/23 06:00:00 午前,23.232,,,,
2321,04/18/23 07:00:00 午前,23.232,,,,
2322,04/18/23 08:00:00 午前,23.208,,,,
2323,04/18/23 09:00:00 午前,23.208,,,,
2324,04/18/23 10:00:00 午前,23.232,,,,
2325,04/18/23 11:00:00 午前,21.604,,,,
2326,04/18/23 12:00:00 午後,22.585,,,,
2327,04/18/23 01:00:00 午後,22.298,,,,
2328,04/18/23 02:00:00 午後,22.824,,,,
2329,04/18/23 03:00:00 午後,22.178,,,,
2330,04/18/23 04:00:00 午後,21.652,,,,
2331,04/18/23 05:00:00 午後,21.557,,,,
2332,04/18/23 06:00:00 午後,22.681,,,,
2333,04/18/23 07:00:00 午後,23.136,,,,
2334,04/18/23 08:00:00 午後,22.585,,,,
2335,04/18/23 09:00:00 午後,22.609,,,,
2336,04/18/23 10:00:00 午後,22.345,,,,
2337,04/18/23 11:00:00 午後,22.968,,,,
2338,04/19/23 12:00:00 午前,22.585,,,,
2339,04/19/23 01:00:00 午前,23.184,,,,
2340,04/19/23 02:00:00 午前,23.4,,,,
2341,04/19/23 03:00:00 午前,23.521,,,,
2342,04/19/23 04:00:00 午前,23.593,,,,
2343,04/19/23 05:00:00 午前,23.665,,,,
2344,04/19/23 06:00:00 午前,23.689,,,,
2345,04/19/23 07:00:00 午前,23.232,,,,
2346,04/19/23 08:00:00 午前,23.232,,,,
2347,04/19/23 09:00:00 午前,22.465,,,,
2348,04/19/23 10:00:00 午前,22.633,,,,
2349,04/19/23 11:00:00 午前,23.28,,,,
2350,04/19/23 12:00:00 午後,21.867,,,,
2351,04/19/23 01:00:00 午後,21.724,,,,
2352,04/19/23 02:00:00 午後,22.753,,,,
2353,04/19/23 03:00:00 午後,22.824,,,,
2354,04/19/23 04:00:00 午後,23.112,,,,
2355,04/19/23 05:00:00 午後,23.256,,,,
2356,04/19/23 06:00:00 午後,23.352,,,,
2357,04/19/23 07:00:00 午後,23.424,,,,
2358,04/19/23 08:00:00 午後,22.92,,,,
2359,04/19/23 09:00:00 午後,23.4,,,,
2360,04/19/23 10:00:00 午後,22.274,,,,
2361,04/19/23 11:00:00 午後,22.489,,,,
2362,04/20/23 12:00:00 午前,22.465,,,,
2363,04/20/23 01:00:00 午前,22.537,,,,
2364,04/20/23 02:00:00 午前,22.369,,,,
2365,04/20/23 03:00:00 午前,22.274,,,,
2366,04/20/23 04:00:00 午前,22.274,,,,
2367,04/20/23 05:00:00 午前,22.274,,,,
2368,04/20/23 06:00:00 午前,22.106,,,,
2369,04/20/23 07:00:00 午前,22.058,,,,
2370,04/20/23 08:00:00 午前,21.915,,,,
2371,04/20/23 09:00:00 午前,21.963,,,,
2372,04/20/23 10:00:00 午前,22.106,,,,
2373,04/20/23 11:00:00 午前,21.867,,,,
2374,04/20/23 12:00:00 午後,22.082,,,,
2375,04/20/23 01:00:00 午後,22.345,,,,
2376,04/20/23 02:00:00 午後,22.034,,,,
2377,04/20/23 03:00:00 午後,21.748,,,,
2378,04/20/23 04:00:00 午後,21.724,,,,
2379,04/20/23 05:00:00 午後,21.652,,,,
2380,04/20/23 06:00:00 午後,21.581,,,,
2381,04/20/23 07:00:00 午後,21.772,,,,
2382,04/20/23 08:00:00 午後,21.652,,,,
2383,04/20/23 09:00:00 午後,22.058,,,,
2384,04/20/23 10:00:00 午後,21.581,,,,
2385,04/20/23 11:00:00 午後,21.557,,,,
2386,04/21/23 12:00:00 午前,21.843,,,,
2387,04/21/23 01:00:00 午前,22.082,,,,
2388,04/21/23 02:00:00 午前,22.321,,,,
2389,04/21/23 03:00:00 午前,22.393,,,,
2390,04/21/23 04:00:00 午前,22.537,,,,
2391,04/21/23 05:00:00 午前,22.681,,,,
2392,04/21/23 06:00:00 午前,22.776,,,,
2393,04/21/23 07:00:00 午前,22.872,,,,
2394,04/21/23 08:00:00 午前,21.867,,,,
2395,04/21/23 09:00:00 午前,21.915,,,,
2396,04/21/23 10:00:00 午前,21.987,,,,
2397,04/21/23 11:00:00 午前,22.345,,,,
2398,04/21/23 12:00:00 午後,22.585,,,,
2399,04/21/23 01:00:00 午後,22.321,,,,
2400,04/21/23 02:00:00 午後,22.729,,,,
2401,04/21/23 03:00:00 午後,21.867,,,,
2402,04/21/23 04:00:00 午後,21.819,,,,
2403,04/21/23 05:00:00 午後,21.7,,,,
2404,04/21/23 06:00:00 午後,22.058,,,,
2405,04/21/23 07:00:00 午後,22.298,,,,
2406,04/21/23 08:00:00 午後,22.393,,,,
2407,04/21/23 09:00:00 午後,22.393,,,,
2408,04/21/23 10:00:00 午後,21.867,,,,
2409,04/21/23 11:00:00 午後,21.819,,,,
2410,04/22/23 12:00:00 午前,21.915,,,,
2411,04/22/23 01:00:00 午前,22.178,,,,
2412,04/22/23 02:00:00 午前,22.274,,,,
2413,04/22/23 03:00:00 午前,22.321,,,,
2414,04/22/23 04:00:00 午前,22.393,,,,
2415,04/22/23 05:00:00 午前,22.513,,,,
2416,04/22/23 06:00:00 午前,22.585,,,,
2417,04/22/23 07:00:00 午前,22.537,,,,
2418,04/22/23 08:00:00 午前,22.585,,,,
2419,04/22/23 09:00:00 午前,22.633,,,,
2420,04/22/23 10:00:00 午前,22.154,,,,
2421,04/22/23 11:00:00 午前,21.843,,,,
2422,04/22/23 12:00:00 午後,21.7,,,,
2423,04/22/23 01:00:00 午後,21.366,,,,
2424,04/22/23 02:00:00 午後,22.489,,,,
2425,04/22/23 03:00:00 午後,22.609,,,,
2426,04/22/23 04:00:00 午後,22.13,,,,
2427,04/22/23 05:00:00 午後,21.604,,,,
2428,04/22/23 06:00:00 午後,21.079,,,,
2429,04/22/23 07:00:00 午後,21.103,,,,
2430,04/22/23 08:00:00 午後,21.103,,,,
2431,04/22/23 09:00:00 午後,21.318,,,,
2432,04/22/23 10:00:00 午後,21.628,,,,
2433,04/22/23 11:00:00 午後,21.437,,,,
2434,04/23/23 12:00:00 午前,21.342,,,,
2435,04/23/23 01:00:00 午前,21.557,,,,
2436,04/23/23 02:00:00 午前,21.581,,,,
2437,04/23/23 03:00:00 午前,21.533,,,,
2438,04/23/23 04:00:00 午前,21.7,,,,
2439,04/23/23 05:00:00 午前,21.772,,,,
2440,04/23/23 06:00:00 午前,21.891,,,,
2441,04/23/23 07:00:00 午前,21.987,,,,
2442,04/23/23 08:00:00 午前,22.034,,,,
2443,04/23/23 09:00:00 午前,22.011,,,,
2444,04/23/23 10:00:00 午前,22.13,,,,
2445,04/23/23 11:00:00 午前,21.867,,,,
2446,04/23/23 12:00:00 午後,21.915,,,,
2447,04/23/23 01:00:00 午後,21.915,,,,
2448,04/23/23 02:00:00 午後,22.034,,,,
2449,04/23/23 03:00:00 午後,21.819,,,,
2450,04/23/23 04:00:00 午後,22.393,,,,
2451,04/23/23 05:00:00 午後,22.753,,,,
2452,04/23/23 06:00:00 午後,22.8,,,,
2453,04/23/23 07:00:00 午後,21.246,,,,
2454,04/23/23 08:00:00 午後,21.199,,,,
2455,04/23/23 09:00:00 午後,21.342,,,,
2456,04/23/23 10:00:00 午後,22.082,,,,
2457,04/23/23 11:00:00 午後,22.202,,,,
2458,04/24/23 12:00:00 午前,22.681,,,,
2459,04/24/23 01:00:00 午前,22.753,,,,
2460,04/24/23 02:00:00 午前,22.729,,,,
2461,04/24/23 03:00:00 午前,22.369,,,,
2462,04/24/23 04:00:00 午前,22.609,,,,
2463,04/24/23 05:00:00 午前,22.681,,,,
2464,04/24/23 06:00:00 午前,21.318,,,,
2465,04/24/23 07:00:00 午前,21.008,,,,
2466,04/24/23 08:00:00 午前,21.103,,,,
2467,04/24/23 09:00:00 午前,21.939,,,,
2468,04/24/23 10:00:00 午前,22.537,,,,
2469,04/24/23 11:00:00 午前,22.657,,,,
2470,04/24/23 12:00:00 午後,22.561,,,,
2471,04/24/23 01:00:00 午後,22.298,,,,
2472,04/24/23 02:00:00 午後,22.178,,,,
2473,04/24/23 03:00:00 午後,22.106,,,,
2474,04/24/23 04:00:00 午後,22.202,,,,
2475,04/24/23 05:00:00 午後,21.748,,,,
2476,04/24/23 06:00:00 午後,21.366,,,,
2477,04/24/23 07:00:00 午後,21.127,,,,
2478,04/24/23 08:00:00 午後,21.127,,,,
2479,04/24/23 09:00:00 午後,21.056,,,,
2480,04/24/23 10:00:00 午後,21.175,,,,
2481,04/24/23 11:00:00 午後,21.413,,,,
2482,04/25/23 12:00:00 午前,21.437,,,,
2483,04/25/23 01:00:00 午前,21.437,,,,
2484,04/25/23 02:00:00 午前,21.27,,,,
2485,04/25/23 03:00:00 午前,21.056,,,,
2486,04/25/23 04:00:00 午前,20.936,,,,
2487,04/25/23 05:00:00 午前,20.65,,,,
2488,04/25/23 06:00:00 午前,20.793,,,,
2489,04/25/23 07:00:00 午前,20.674,,,,
2490,04/25/23 08:00:00 午前,20.293,,,,
2491,04/25/23 09:00:00 午前,20.269,,,,
2492,04/25/23 10:00:00 午前,20.246,,,,
2493,04/25/23 11:00:00 午前,21.342,,,,
2494,04/25/23 12:00:00 午後,22.178,,,,
2495,04/25/23 01:00:00 午後,22.776,,,,
2496,04/25/23 02:00:00 午後,23.016,,,,
2497,04/25/23 03:00:00 午後,23.016,,,,
2498,04/25/23 04:00:00 午後,22.92,,,,
2499,04/25/23 05:00:00 午後,22.609,,,,
2500,04/25/23 06:00:00 午後,22.968,,,,
2501,04/25/23 07:00:00 午後,22.944,,,,
2502,04/25/23 08:00:00 午後,22.92,,,,
2503,04/25/23 09:00:00 午後,22.824,,,,
2504,04/25/23 10:00:00 午後,22.872,,,,
2505,04/25/23 11:00:00 午後,22.92,,,,
2506,04/26/23 12:00:00 午前,23.064,,,,
2507,04/26/23 01:00:00 午前,23.088,,,,
2508,04/26/23 02:00:00 午前,23.088,,,,
2509,04/26/23 03:00:00 午前,23.112,,,,
2510,04/26/23 04:00:00 午前,23.16,,,,
2511,04/26/23 05:00:00 午前,23.184,,,,
2512,04/26/23 06:00:00 午前,23.184,,,,
2513,04/26/23 07:00:00 午前,23.256,,,,
2514,04/26/23 08:00:00 午前,23.304,,,,
2515,04/26/23 09:00:00 午前,23.376,,,,
2516,04/26/23 10:00:00 午前,23.352,,,,
