プロット タイトル: site19_spot001_2022,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21011416, SEN S/N: 21011416)",カプラー取り外し (LGR S/N: 21011416),カプラー取り付け (LGR S/N: 21011416),停止済み (LGR S/N: 21011416),ファイルの終わり (LGR S/N: 21011416)
2140,01/25/22 10:46:15 午前,17.225,,,,
2141,01/25/22 11:46:15 午前,17.177,,,,
2142,01/25/22 12:46:15 午後,17.225,,,,
2143,01/25/22 01:46:15 午後,17.32,,,,
2144,01/25/22 02:46:15 午後,17.344,,,,
2145,01/25/22 03:46:15 午後,17.368,,,,
2146,01/25/22 04:46:15 午後,17.391,,,,
2147,01/25/22 05:46:15 午後,17.415,,,,
2148,01/25/22 06:46:15 午後,17.391,,,,
2149,01/25/22 07:46:15 午後,17.415,,,,
2150,01/25/22 08:46:15 午後,17.439,,,,
2151,01/25/22 09:46:15 午後,17.463,,,,
2152,01/25/22 10:46:15 午後,17.51,,,,
2153,01/25/22 11:46:15 午後,17.534,,,,
2154,01/26/22 12:46:15 午前,17.534,,,,
2155,01/26/22 01:46:15 午前,17.534,,,,
2156,01/26/22 02:46:15 午前,17.534,,,,
2157,01/26/22 03:46:15 午前,17.51,,,,
2158,01/26/22 04:46:15 午前,17.51,,,,
2159,01/26/22 05:46:15 午前,17.463,,,,
2160,01/26/22 06:46:15 午前,17.439,,,,
2161,01/26/22 07:46:15 午前,17.391,,,,
2162,01/26/22 08:46:15 午前,17.391,,,,
2163,01/26/22 09:46:15 午前,17.391,,,,
2164,01/26/22 10:46:15 午前,17.391,,,,
2165,01/26/22 11:46:15 午前,17.391,,,,
2166,01/26/22 12:46:15 午後,17.391,,,,
2167,01/26/22 01:46:15 午後,17.391,,,,
2168,01/26/22 02:46:15 午後,17.391,,,,
2169,01/26/22 03:46:15 午後,17.368,,,,
2170,01/26/22 04:46:15 午後,17.391,,,,
2171,01/26/22 05:46:15 午後,17.391,,,,
2172,01/26/22 06:46:15 午後,17.368,,,,
2173,01/26/22 07:46:15 午後,17.344,,,,
2174,01/26/22 08:46:15 午後,17.272,,,,
2175,01/26/22 09:46:15 午後,17.177,,,,
2176,01/26/22 10:46:15 午後,17.106,,,,
2177,01/26/22 11:46:15 午後,17.106,,,,
2178,01/27/22 12:46:15 午前,17.106,,,,
2179,01/27/22 01:46:15 午前,17.082,,,,
2180,01/27/22 02:46:15 午前,17.058,,,,
2181,01/27/22 03:46:15 午前,17.011,,,,
2182,01/27/22 04:46:15 午前,16.963,,,,
2183,01/27/22 05:46:15 午前,16.915,,,,
2184,01/27/22 06:46:15 午前,16.892,,,,
2185,01/27/22 07:46:15 午前,16.868,,,,
2186,01/27/22 08:46:15 午前,16.915,,,,
2187,01/27/22 09:46:15 午前,16.987,,,,
2188,01/27/22 10:46:15 午前,17.011,,,,
2189,01/27/22 11:46:15 午前,17.011,,,,
2190,01/27/22 12:46:15 午後,17.034,,,,
2191,01/27/22 01:46:15 午後,17.082,,,,
2192,01/27/22 02:46:15 午後,17.13,,,,
2193,01/27/22 03:46:15 午後,17.177,,,,
2194,01/27/22 04:46:15 午後,17.201,,,,
2195,01/27/22 05:46:15 午後,17.201,,,,
2196,01/27/22 06:46:15 午後,17.177,,,,
2197,01/27/22 07:46:15 午後,17.153,,,,
2198,01/27/22 08:46:15 午後,17.13,,,,
2199,01/27/22 09:46:15 午後,17.058,,,,
2200,01/27/22 10:46:15 午後,16.963,,,,
2201,01/27/22 11:46:15 午後,16.82,,,,
2202,01/28/22 12:46:15 午前,16.749,,,,
2203,01/28/22 01:46:15 午前,16.677,,,,
2204,01/28/22 02:46:15 午前,16.606,,,,
2205,01/28/22 03:46:15 午前,16.582,,,,
2206,01/28/22 04:46:15 午前,16.511,,,,
2207,01/28/22 05:46:15 午前,16.415,,,,
2208,01/28/22 06:46:15 午前,16.344,,,,
2209,01/28/22 07:46:15 午前,16.225,,,,
2210,01/28/22 08:46:15 午前,16.153,,,,
2211,01/28/22 09:46:15 午前,16.129,,,,
2212,01/28/22 10:46:15 午前,16.272,,,,
2213,01/28/22 11:46:15 午前,16.463,,,,
2214,01/28/22 12:46:15 午後,16.654,,,,
2215,01/28/22 01:46:15 午後,16.796,,,,
2216,01/28/22 02:46:15 午後,16.892,,,,
2217,01/28/22 03:46:15 午後,16.987,,,,
2218,01/28/22 04:46:15 午後,17.034,,,,
2219,01/28/22 05:46:15 午後,17.058,,,,
2220,01/28/22 06:46:15 午後,17.058,,,,
2221,01/28/22 07:46:15 午後,17.011,,,,
2222,01/28/22 08:46:15 午後,16.987,,,,
2223,01/28/22 09:46:15 午後,16.963,,,,
2224,01/28/22 10:46:15 午後,16.915,,,,
2225,01/28/22 11:46:15 午後,16.868,,,,
2226,01/29/22 12:46:15 午前,16.939,,,,
2227,01/29/22 01:46:15 午前,16.987,,,,
2228,01/29/22 02:46:15 午前,17.011,,,,
2229,01/29/22 03:46:15 午前,16.939,,,,
2230,01/29/22 04:46:15 午前,16.915,,,,
2231,01/29/22 05:46:15 午前,16.915,,,,
2232,01/29/22 06:46:15 午前,16.939,,,,
2233,01/29/22 07:46:15 午前,16.963,,,,
2234,01/29/22 08:46:15 午前,16.963,,,,
2235,01/29/22 09:46:15 午前,16.939,,,,
2236,01/29/22 10:46:15 午前,16.963,,,,
2237,01/29/22 11:46:15 午前,17.058,,,,
2238,01/29/22 12:46:15 午後,17.153,,,,
2239,01/29/22 01:46:15 午後,17.272,,,,
2240,01/29/22 02:46:15 午後,17.391,,,,
2241,01/29/22 03:46:15 午後,17.463,,,,
2242,01/29/22 04:46:15 午後,17.51,,,,
2243,01/29/22 05:46:15 午後,17.534,,,,
2244,01/29/22 06:46:15 午後,17.558,,,,
2245,01/29/22 07:46:15 午後,17.558,,,,
2246,01/29/22 08:46:15 午後,17.534,,,,
2247,01/29/22 09:46:15 午後,17.486,,,,
2248,01/29/22 10:46:15 午後,17.391,,,,
2249,01/29/22 11:46:15 午後,17.344,,,,
2250,01/30/22 12:46:15 午前,17.344,,,,
2251,01/30/22 01:46:15 午前,17.391,,,,
2252,01/30/22 02:46:15 午前,17.415,,,,
2253,01/30/22 03:46:15 午前,17.439,,,,
2254,01/30/22 04:46:15 午前,17.439,,,,
2255,01/30/22 05:46:15 午前,17.439,,,,
2256,01/30/22 06:46:15 午前,17.486,,,,
2257,01/30/22 07:46:15 午前,17.558,,,,
2258,01/30/22 08:46:15 午前,17.629,,,,
2259,01/30/22 09:46:15 午前,17.653,,,,
2260,01/30/22 10:46:15 午前,17.653,,,,
2261,01/30/22 11:46:15 午前,17.653,,,,
2262,01/30/22 12:46:15 午後,17.653,,,,
2263,01/30/22 01:46:15 午後,17.677,,,,
2264,01/30/22 02:46:15 午後,17.701,,,,
2265,01/30/22 03:46:15 午後,17.677,,,,
2266,01/30/22 04:46:15 午後,17.677,,,,
2267,01/30/22 05:46:15 午後,17.677,,,,
2268,01/30/22 06:46:15 午後,17.653,,,,
2269,01/30/22 07:46:15 午後,17.629,,,,
2270,01/30/22 08:46:15 午後,17.558,,,,
2271,01/30/22 09:46:15 午後,17.463,,,,
2272,01/30/22 10:46:15 午後,17.344,,,,
2273,01/30/22 11:46:15 午後,17.225,,,,
2274,01/31/22 12:46:15 午前,17.153,,,,
2275,01/31/22 01:46:15 午前,17.082,,,,
2276,01/31/22 02:46:15 午前,16.987,,,,
2277,01/31/22 03:46:15 午前,16.939,,,,
2278,01/31/22 04:46:15 午前,16.868,,,,
2279,01/31/22 05:46:15 午前,16.796,,,,
2280,01/31/22 06:46:15 午前,16.773,,,,
2281,01/31/22 07:46:15 午前,16.749,,,,
2282,01/31/22 08:46:15 午前,16.725,,,,
2283,01/31/22 09:46:15 午前,16.773,,,,
2284,01/31/22 10:46:15 午前,16.796,,,,
2285,01/31/22 11:46:15 午前,16.82,,,,
2286,01/31/22 12:46:15 午後,16.796,,,,
2287,01/31/22 01:46:15 午後,16.773,,,,
2288,01/31/22 02:46:15 午後,16.796,,,,
2289,01/31/22 03:46:15 午後,16.82,,,,
2290,01/31/22 04:46:15 午後,16.844,,,,
2291,01/31/22 05:46:15 午後,16.868,,,,
2292,01/31/22 06:46:15 午後,16.892,,,,
2293,01/31/22 07:46:15 午後,16.915,,,,
2294,01/31/22 08:46:15 午後,16.82,,,,
2295,01/31/22 09:46:15 午後,16.892,,,,
2296,01/31/22 10:46:15 午後,17.177,,,,
2297,01/31/22 11:46:15 午後,17.415,,,,
2298,02/01/22 12:46:15 午前,17.582,,,,
2299,02/01/22 01:46:15 午前,17.701,,,,
2300,02/01/22 02:46:15 午前,17.724,,,,
2301,02/01/22 03:46:15 午前,17.748,,,,
2302,02/01/22 04:46:15 午前,17.748,,,,
2303,02/01/22 05:46:15 午前,17.701,,,,
2304,02/01/22 06:46:15 午前,17.629,,,,
2305,02/01/22 07:46:15 午前,17.605,,,,
2306,02/01/22 08:46:15 午前,17.629,,,,
2307,02/01/22 09:46:15 午前,17.677,,,,
2308,02/01/22 10:46:15 午前,17.748,,,,
2309,02/01/22 11:46:15 午前,17.819,,,,
2310,02/01/22 12:46:15 午後,17.891,,,,
2311,02/01/22 01:46:15 午後,17.938,,,,
2312,02/01/22 02:46:15 午後,17.986,,,,
2313,02/01/22 03:46:15 午後,18.01,,,,
2314,02/01/22 04:46:15 午後,17.986,,,,
2315,02/01/22 05:46:15 午後,17.867,,,,
2316,02/01/22 06:46:15 午後,17.748,,,,
2317,02/01/22 07:46:15 午後,17.629,,,,
2318,02/01/22 08:46:15 午後,17.486,,,,
2319,02/01/22 09:46:15 午後,17.344,,,,
2320,02/01/22 10:46:15 午後,17.249,,,,
2321,02/01/22 11:46:15 午後,17.13,,,,
2322,02/02/22 12:46:15 午前,17.011,,,,
2323,02/02/22 01:46:15 午前,16.868,,,,
2324,02/02/22 02:46:15 午前,16.677,,,,
2325,02/02/22 03:46:15 午前,16.582,,,,
2326,02/02/22 04:46:15 午前,16.63,,,,
2327,02/02/22 05:46:15 午前,16.677,,,,
2328,02/02/22 06:46:15 午前,16.725,,,,
2329,02/02/22 07:46:15 午前,16.749,,,,
2330,02/02/22 08:46:15 午前,16.749,,,,
2331,02/02/22 09:46:15 午前,16.701,,,,
2332,02/02/22 10:46:15 午前,16.725,,,,
2333,02/02/22 11:46:15 午前,16.773,,,,
2334,02/02/22 12:46:15 午後,16.844,,,,
2335,02/02/22 01:46:15 午後,16.915,,,,
2336,02/02/22 02:46:15 午後,16.963,,,,
2337,02/02/22 03:46:15 午後,17.011,,,,
2338,02/02/22 04:46:15 午後,17.058,,,,
2339,02/02/22 05:46:15 午後,17.058,,,,
2340,02/02/22 06:46:15 午後,17.058,,,,
2341,02/02/22 07:46:15 午後,17.058,,,,
2342,02/02/22 08:46:15 午後,17.034,,,,
2343,02/02/22 09:46:15 午後,17.011,,,,
2344,02/02/22 10:46:15 午後,16.939,,,,
2345,02/02/22 11:46:15 午後,16.844,,,,
2346,02/03/22 12:46:15 午前,16.749,,,,
2347,02/03/22 01:46:15 午前,16.654,,,,
2348,02/03/22 02:46:15 午前,16.606,,,,
2349,02/03/22 03:46:15 午前,16.606,,,,
2350,02/03/22 04:46:15 午前,16.63,,,,
2351,02/03/22 05:46:15 午前,16.63,,,,
2352,02/03/22 06:46:15 午前,16.606,,,,
2353,02/03/22 07:46:15 午前,16.534,,,,
2354,02/03/22 08:46:15 午前,16.511,,,,
2355,02/03/22 09:46:15 午前,16.511,,,,
2356,02/03/22 10:46:15 午前,16.511,,,,
2357,02/03/22 11:46:15 午前,16.534,,,,
2358,02/03/22 12:46:15 午後,16.582,,,,
2359,02/03/22 01:46:15 午後,16.63,,,,
2360,02/03/22 02:46:15 午後,16.701,,,,
2361,02/03/22 03:46:15 午後,16.773,,,,
2362,02/03/22 04:46:15 午後,16.844,,,,
2363,02/03/22 05:46:15 午後,16.868,,,,
2364,02/03/22 06:46:15 午後,16.892,,,,
2365,02/03/22 07:46:15 午後,16.892,,,,
2366,02/03/22 08:46:15 午後,16.868,,,,
2367,02/03/22 09:46:15 午後,16.844,,,,
2368,02/03/22 10:46:15 午後,16.773,,,,
2369,02/03/22 11:46:15 午後,16.725,,,,
2370,02/04/22 12:46:15 午前,16.654,,,,
2371,02/04/22 01:46:15 午前,16.582,,,,
2372,02/04/22 02:46:15 午前,16.487,,,,
2373,02/04/22 03:46:15 午前,16.368,,,,
2374,02/04/22 04:46:15 午前,16.225,,,,
2375,02/04/22 05:46:15 午前,16.153,,,,
2376,02/04/22 06:46:15 午前,16.129,,,,
2377,02/04/22 07:46:15 午前,16.201,,,,
2378,02/04/22 08:46:15 午前,16.344,,,,
2379,02/04/22 09:46:15 午前,16.511,,,,
2380,02/04/22 10:46:15 午前,16.63,,,,
2381,02/04/22 11:46:15 午前,16.677,,,,
2382,02/04/22 12:46:15 午後,16.725,,,,
2383,02/04/22 01:46:15 午後,16.796,,,,
2384,02/04/22 02:46:15 午後,16.844,,,,
2385,02/04/22 03:46:15 午後,16.915,,,,
2386,02/04/22 04:46:15 午後,16.939,,,,
2387,02/04/22 05:46:15 午後,16.939,,,,
2388,02/04/22 06:46:15 午後,16.939,,,,
2389,02/04/22 07:46:15 午後,16.915,,,,
2390,02/04/22 08:46:15 午後,16.892,,,,
2391,02/04/22 09:46:15 午後,16.892,,,,
2392,02/04/22 10:46:15 午後,16.868,,,,
2393,02/04/22 11:46:15 午後,16.796,,,,
2394,02/05/22 12:46:15 午前,16.701,,,,
2395,02/05/22 01:46:15 午前,16.606,,,,
2396,02/05/22 02:46:15 午前,16.487,,,,
2397,02/05/22 03:46:15 午前,16.392,,,,
2398,02/05/22 04:46:15 午前,16.201,,,,
2399,02/05/22 05:46:15 午前,16.034,,,,
2400,02/05/22 06:46:15 午前,15.843,,,,
2401,02/05/22 07:46:15 午前,15.796,,,,
2402,02/05/22 08:46:15 午前,15.676,,,,
2403,02/05/22 09:46:15 午前,15.629,,,,
2404,02/05/22 10:46:15 午前,15.7,,,,
2405,02/05/22 11:46:15 午前,15.939,,,,
2406,02/05/22 12:46:15 午後,16.106,,,,
2407,02/05/22 01:46:15 午後,16.225,,,,
2408,02/05/22 02:46:15 午後,16.296,,,,
2409,02/05/22 03:46:15 午後,16.344,,,,
2410,02/05/22 04:46:15 午後,16.344,,,,
2411,02/05/22 05:46:15 午後,16.344,,,,
2412,02/05/22 06:46:15 午後,16.368,,,,
2413,02/05/22 07:46:15 午後,16.392,,,,
2414,02/05/22 08:46:15 午後,16.392,,,,
2415,02/05/22 09:46:15 午後,16.392,,,,
2416,02/05/22 10:46:15 午後,16.392,,,,
2417,02/05/22 11:46:15 午後,16.368,,,,
2418,02/06/22 12:46:15 午前,16.32,,,,
2419,02/06/22 01:46:15 午前,16.296,,,,
2420,02/06/22 02:46:15 午前,16.272,,,,
2421,02/06/22 03:46:15 午前,16.249,,,,
2422,02/06/22 04:46:15 午前,16.201,,,,
2423,02/06/22 05:46:15 午前,16.153,,,,
2424,02/06/22 06:46:15 午前,16.034,,,,
2425,02/06/22 07:46:15 午前,15.939,,,,
2426,02/06/22 08:46:15 午前,15.915,,,,
2427,02/06/22 09:46:15 午前,15.939,,,,
2428,02/06/22 10:46:15 午前,16.01,,,,
2429,02/06/22 11:46:15 午前,16.058,,,,
2430,02/06/22 12:46:15 午後,16.082,,,,
2431,02/06/22 01:46:15 午後,16.129,,,,
2432,02/06/22 02:46:15 午後,16.177,,,,
2433,02/06/22 03:46:15 午後,16.201,,,,
2434,02/06/22 04:46:15 午後,16.225,,,,
2435,02/06/22 05:46:15 午後,16.201,,,,
2436,02/06/22 06:46:15 午後,16.201,,,,
2437,02/06/22 07:46:15 午後,16.129,,,,
2438,02/06/22 08:46:15 午後,16.01,,,,
2439,02/06/22 09:46:15 午後,15.939,,,,
2440,02/06/22 10:46:15 午後,15.891,,,,
2441,02/06/22 11:46:15 午後,15.843,,,,
2442,02/07/22 12:46:15 午前,15.772,,,,
2443,02/07/22 01:46:15 午前,15.748,,,,
2444,02/07/22 02:46:15 午前,15.7,,,,
2445,02/07/22 03:46:15 午前,15.652,,,,
2446,02/07/22 04:46:15 午前,15.652,,,,
2447,02/07/22 05:46:15 午前,15.724,,,,
2448,02/07/22 06:46:15 午前,15.796,,,,
2449,02/07/22 07:46:15 午前,15.796,,,,
2450,02/07/22 08:46:15 午前,15.819,,,,
2451,02/07/22 09:46:15 午前,15.867,,,,
2452,02/07/22 10:46:15 午前,15.939,,,,
2453,02/07/22 11:46:15 午前,16.01,,,,
2454,02/07/22 12:46:15 午後,16.058,,,,
2455,02/07/22 01:46:15 午後,16.153,,,,
2456,02/07/22 02:46:15 午後,16.225,,,,
2457,02/07/22 03:46:15 午後,16.296,,,,
2458,02/07/22 04:46:15 午後,16.344,,,,
2459,02/07/22 05:46:15 午後,16.392,,,,
2460,02/07/22 06:46:15 午後,16.392,,,,
2461,02/07/22 07:46:15 午後,16.392,,,,
2462,02/07/22 08:46:15 午後,16.392,,,,
2463,02/07/22 09:46:15 午後,16.368,,,,
2464,02/07/22 10:46:15 午後,16.296,,,,
2465,02/07/22 11:46:15 午後,16.272,,,,
2466,02/08/22 12:46:15 午前,16.272,,,,
2467,02/08/22 01:46:15 午前,16.272,,,,
2468,02/08/22 02:46:15 午前,16.225,,,,
2469,02/08/22 03:46:15 午前,16.177,,,,
2470,02/08/22 04:46:15 午前,16.106,,,,
2471,02/08/22 05:46:15 午前,16.082,,,,
2472,02/08/22 06:46:15 午前,16.106,,,,
2473,02/08/22 07:46:15 午前,16.106,,,,
2474,02/08/22 08:46:15 午前,16.129,,,,
2475,02/08/22 09:46:15 午前,16.129,,,,
2476,02/08/22 10:46:15 午前,16.106,,,,
2477,02/08/22 11:46:15 午前,16.129,,,,
2478,02/08/22 12:46:15 午後,16.201,,,,
2479,02/08/22 01:46:15 午後,16.296,,,,
2480,02/08/22 02:46:15 午後,16.392,,,,
2481,02/08/22 03:46:15 午後,16.487,,,,
2482,02/08/22 04:46:15 午後,16.534,,,,
2483,02/08/22 05:46:15 午後,16.558,,,,
2484,02/08/22 06:46:15 午後,16.558,,,,
2485,02/08/22 07:46:15 午後,16.558,,,,
2486,02/08/22 08:46:15 午後,16.511,,,,
2487,02/08/22 09:46:15 午後,16.487,,,,
2488,02/08/22 10:46:15 午後,16.463,,,,
2489,02/08/22 11:46:15 午後,16.415,,,,
2490,02/09/22 12:46:15 午前,16.392,,,,
2491,02/09/22 01:46:15 午前,16.344,,,,
2492,02/09/22 02:46:15 午前,16.344,,,,
2493,02/09/22 03:46:15 午前,16.558,,,,
2494,02/09/22 04:46:15 午前,16.773,,,,
2495,02/09/22 05:46:15 午前,16.939,,,,
2496,02/09/22 06:46:15 午前,17.034,,,,
2497,02/09/22 07:46:15 午前,17.106,,,,
2498,02/09/22 08:46:15 午前,17.177,,,,
2499,02/09/22 09:46:15 午前,17.201,,,,
2500,02/09/22 10:46:15 午前,17.249,,,,
2501,02/09/22 11:46:15 午前,17.296,,,,
2502,02/09/22 12:46:15 午後,17.32,,,,
2503,02/09/22 01:46:15 午後,17.344,,,,
2504,02/09/22 02:46:15 午後,17.344,,,,
2505,02/09/22 03:46:15 午後,17.344,,,,
2506,02/09/22 04:46:15 午後,17.32,,,,
2507,02/09/22 05:46:15 午後,17.272,,,,
2508,02/09/22 06:46:15 午後,17.201,,,,
2509,02/09/22 07:46:15 午後,17.106,,,,
2510,02/09/22 08:46:15 午後,17.011,,,,
2511,02/09/22 09:46:15 午後,16.915,,,,
2512,02/09/22 10:46:15 午後,16.892,,,,
2513,02/09/22 11:46:15 午後,16.844,,,,
2514,02/10/22 12:46:15 午前,16.82,,,,
2515,02/10/22 01:46:15 午前,16.796,,,,
2516,02/10/22 02:46:15 午前,16.749,,,,
2517,02/10/22 03:46:15 午前,16.701,,,,
2518,02/10/22 04:46:15 午前,16.654,,,,
2519,02/10/22 05:46:15 午前,16.63,,,,
2520,02/10/22 06:46:15 午前,16.582,,,,
2521,02/10/22 07:46:15 午前,16.534,,,,
2522,02/10/22 08:46:15 午前,16.511,,,,
2523,02/10/22 09:46:15 午前,16.463,,,,
2524,02/10/22 10:46:15 午前,16.415,,,,
2525,02/10/22 11:46:15 午前,16.368,,,,
2526,02/10/22 12:46:15 午後,16.296,,,,
2527,02/10/22 01:46:15 午後,16.249,,,,
2528,02/10/22 02:46:15 午後,16.201,,,,
2529,02/10/22 03:46:15 午後,16.177,,,,
2530,02/10/22 04:46:15 午後,16.129,,,,
2531,02/10/22 05:46:15 午後,16.034,,,,
2532,02/10/22 06:46:15 午後,15.915,,,,
2533,02/10/22 07:46:15 午後,15.819,,,,
2534,02/10/22 08:46:15 午後,15.819,,,,
2535,02/10/22 09:46:15 午後,15.819,,,,
2536,02/10/22 10:46:15 午後,15.843,,,,
2537,02/10/22 11:46:15 午後,15.843,,,,
2538,02/11/22 12:46:15 午前,15.843,,,,
2539,02/11/22 01:46:15 午前,15.819,,,,
2540,02/11/22 02:46:15 午前,15.819,,,,
2541,02/11/22 03:46:15 午前,15.796,,,,
2542,02/11/22 04:46:15 午前,15.772,,,,
2543,02/11/22 05:46:15 午前,15.748,,,,
2544,02/11/22 06:46:15 午前,15.724,,,,
2545,02/11/22 07:46:15 午前,15.533,,,,
2546,02/11/22 08:46:15 午前,15.27,,,,
2547,02/11/22 09:46:15 午前,15.079,,,,
2548,02/11/22 10:46:15 午前,15.055,,,,
2549,02/11/22 11:46:15 午前,15.055,,,,
2550,02/11/22 12:46:15 午後,15.103,,,,
2551,02/11/22 01:46:15 午後,15.151,,,,
2552,02/11/22 02:46:15 午後,15.151,,,,
2553,02/11/22 03:46:15 午後,15.151,,,,
2554,02/11/22 04:46:15 午後,15.151,,,,
2555,02/11/22 05:46:15 午後,15.127,,,,
2556,02/11/22 06:46:15 午後,15.103,,,,
2557,02/11/22 07:46:15 午後,15.055,,,,
2558,02/11/22 08:46:15 午後,14.984,,,,
2559,02/11/22 09:46:15 午後,14.888,,,,
2560,02/11/22 10:46:15 午後,14.792,,,,
2561,02/11/22 11:46:15 午後,14.768,,,,
2562,02/12/22 12:46:15 午前,14.745,,,,
2563,02/12/22 01:46:15 午前,14.721,,,,
2564,02/12/22 02:46:15 午前,14.745,,,,
2565,02/12/22 03:46:15 午前,14.816,,,,
2566,02/12/22 04:46:15 午前,14.888,,,,
2567,02/12/22 05:46:15 午前,14.984,,,,
2568,02/12/22 06:46:15 午前,15.605,,,,
2569,02/12/22 07:46:15 午前,16.177,,,,
2570,02/12/22 08:46:15 午前,16.511,,,,
2571,02/12/22 09:46:15 午前,16.701,,,,
2572,02/12/22 10:46:15 午前,16.939,,,,
2573,02/12/22 11:46:15 午前,17.153,,,,
2574,02/12/22 12:46:15 午後,17.344,,,,
2575,02/12/22 01:46:15 午後,17.486,,,,
2576,02/12/22 02:46:15 午後,17.605,,,,
2577,02/12/22 03:46:15 午後,17.677,,,,
2578,02/12/22 04:46:15 午後,17.701,,,,
2579,02/12/22 05:46:15 午後,17.724,,,,
2580,02/12/22 06:46:15 午後,17.701,,,,
2581,02/12/22 07:46:15 午後,17.653,,,,
2582,02/12/22 08:46:15 午後,17.605,,,,
2583,02/12/22 09:46:15 午後,17.558,,,,
2584,02/12/22 10:46:15 午後,17.51,,,,
2585,02/12/22 11:46:15 午後,17.439,,,,
2586,02/13/22 12:46:15 午前,17.391,,,,
2587,02/13/22 01:46:15 午前,17.344,,,,
2588,02/13/22 02:46:15 午前,17.249,,,,
2589,02/13/22 03:46:15 午前,17.106,,,,
2590,02/13/22 04:46:15 午前,17.058,,,,
2591,02/13/22 05:46:15 午前,17.034,,,,
2592,02/13/22 06:46:15 午前,17.058,,,,
2593,02/13/22 07:46:15 午前,17.082,,,,
2594,02/13/22 08:46:15 午前,17.153,,,,
2595,02/13/22 09:46:15 午前,17.249,,,,
2596,02/13/22 10:46:15 午前,17.391,,,,
2597,02/13/22 11:46:15 午前,17.486,,,,
2598,02/13/22 12:46:15 午後,17.51,,,,
2599,02/13/22 01:46:15 午後,17.582,,,,
2600,02/13/22 02:46:15 午後,17.582,,,,
2601,02/13/22 03:46:15 午後,17.582,,,,
2602,02/13/22 04:46:15 午後,17.582,,,,
2603,02/13/22 05:46:15 午後,17.605,,,,
2604,02/13/22 06:46:15 午後,17.629,,,,
2605,02/13/22 07:46:15 午後,17.653,,,,
2606,02/13/22 08:46:15 午後,17.701,,,,
2607,02/13/22 09:46:15 午後,17.724,,,,
2608,02/13/22 10:46:15 午後,17.724,,,,
2609,02/13/22 11:46:15 午後,17.724,,,,
2610,02/14/22 12:46:15 午前,17.486,,,,
2611,02/14/22 01:46:15 午前,17.296,,,,
2612,02/14/22 02:46:15 午前,17.249,,,,
2613,02/14/22 03:46:15 午前,17.32,,,,
2614,02/14/22 04:46:15 午前,17.439,,,,
2615,02/14/22 05:46:15 午前,17.582,,,,
2616,02/14/22 06:46:15 午前,17.582,,,,
2617,02/14/22 07:46:15 午前,17.51,,,,
2618,02/14/22 08:46:15 午前,17.439,,,,
2619,02/14/22 09:46:15 午前,17.439,,,,
2620,02/14/22 10:46:15 午前,17.439,,,,
2621,02/14/22 11:46:15 午前,17.51,,,,
2622,02/14/22 12:46:15 午後,17.558,,,,
2623,02/14/22 01:46:15 午後,17.51,,,,
2624,02/14/22 02:46:15 午後,17.463,,,,
2625,02/14/22 03:46:15 午後,17.439,,,,
2626,02/14/22 04:46:15 午後,17.391,,,,
2627,02/14/22 05:46:15 午後,17.391,,,,
2628,02/14/22 06:46:15 午後,17.391,,,,
2629,02/14/22 07:46:15 午後,17.391,,,,
2630,02/14/22 08:46:15 午後,17.391,,,,
2631,02/14/22 09:46:15 午後,17.415,,,,
2632,02/14/22 10:46:15 午後,17.415,,,,
2633,02/14/22 11:46:15 午後,17.415,,,,
2634,02/15/22 12:46:15 午前,17.415,,,,
2635,02/15/22 01:46:15 午前,17.415,,,,
2636,02/15/22 02:46:15 午前,17.415,,,,
2637,02/15/22 03:46:15 午前,17.391,,,,
2638,02/15/22 04:46:15 午前,17.296,,,,
2639,02/15/22 05:46:15 午前,17.225,,,,
2640,02/15/22 06:46:15 午前,17.225,,,,
2641,02/15/22 07:46:15 午前,17.296,,,,
2642,02/15/22 08:46:15 午前,17.32,,,,
2643,02/15/22 09:46:15 午前,17.344,,,,
2644,02/15/22 10:46:15 午前,17.344,,,,
2645,02/15/22 11:46:15 午前,17.368,,,,
2646,02/15/22 12:46:15 午後,17.415,,,,
2647,02/15/22 01:46:15 午後,17.486,,,,
2648,02/15/22 02:46:15 午後,17.558,,,,
2649,02/15/22 03:46:15 午後,17.629,,,,
2650,02/15/22 04:46:15 午後,17.653,,,,
2651,02/15/22 05:46:15 午後,17.677,,,,
2652,02/15/22 06:46:15 午後,17.629,,,,
2653,02/15/22 07:46:15 午後,17.51,,,,
2654,02/15/22 08:46:15 午後,17.368,,,,
2655,02/15/22 09:46:15 午後,17.272,,,,
2656,02/15/22 10:46:15 午後,17.272,,,,
2657,02/15/22 11:46:15 午後,17.225,,,,
2658,02/16/22 12:46:15 午前,17.082,,,,
2659,02/16/22 01:46:15 午前,17.106,,,,
2660,02/16/22 02:46:15 午前,17.153,,,,
2661,02/16/22 03:46:15 午前,17.082,,,,
2662,02/16/22 04:46:15 午前,16.796,,,,
2663,02/16/22 05:46:15 午前,16.582,,,,
2664,02/16/22 06:46:15 午前,16.392,,,,
2665,02/16/22 07:46:15 午前,16.415,,,,
2666,02/16/22 08:46:15 午前,16.582,,,,
2667,02/16/22 09:46:15 午前,16.749,,,,
2668,02/16/22 10:46:15 午前,16.915,,,,
2669,02/16/22 11:46:15 午前,17.011,,,,
2670,02/16/22 12:46:15 午後,17.106,,,,
2671,02/16/22 01:46:15 午後,17.153,,,,
