プロット タイトル: site01_spot005(-8)_2023,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21011404, SEN S/N: 21011404)",カプラー取り外し (LGR S/N: 21011404),カプラー取り付け (LGR S/N: 21011404),停止済み (LGR S/N: 21011404),ファイルの終わり (LGR S/N: 21011404)
1743,03/25/23 05:00:00 午前,22.8,,,,
1744,03/25/23 06:00:00 午前,22.8,,,,
1745,03/25/23 07:00:00 午前,22.753,,,,
1746,03/25/23 08:00:00 午前,22.753,,,,
1747,03/25/23 09:00:00 午前,22.753,,,,
1748,03/25/23 10:00:00 午前,22.753,,,,
1749,03/25/23 11:00:00 午前,22.753,,,,
1750,03/25/23 12:00:00 午後,22.776,,,,
1751,03/25/23 01:00:00 午後,22.8,,,,
1752,03/25/23 02:00:00 午後,22.824,,,,
1753,03/25/23 03:00:00 午後,22.848,,,,
1754,03/25/23 04:00:00 午後,22.824,,,,
1755,03/25/23 05:00:00 午後,22.824,,,,
1756,03/25/23 06:00:00 午後,22.848,,,,
1757,03/25/23 07:00:00 午後,22.848,,,,
1758,03/25/23 08:00:00 午後,22.848,,,,
1759,03/25/23 09:00:00 午後,22.824,,,,
1760,03/25/23 10:00:00 午後,22.824,,,,
1761,03/25/23 11:00:00 午後,22.824,,,,
1762,03/26/23 12:00:00 午前,22.824,,,,
1763,03/26/23 01:00:00 午前,22.824,,,,
1764,03/26/23 02:00:00 午前,22.8,,,,
1765,03/26/23 03:00:00 午前,22.776,,,,
1766,03/26/23 04:00:00 午前,22.776,,,,
1767,03/26/23 05:00:00 午前,22.776,,,,
1768,03/26/23 06:00:00 午前,22.753,,,,
1769,03/26/23 07:00:00 午前,22.753,,,,
1770,03/26/23 08:00:00 午前,22.776,,,,
1771,03/26/23 09:00:00 午前,22.776,,,,
1772,03/26/23 10:00:00 午前,22.776,,,,
1773,03/26/23 11:00:00 午前,22.8,,,,
1774,03/26/23 12:00:00 午後,22.824,,,,
1775,03/26/23 01:00:00 午後,22.8,,,,
1776,03/26/23 02:00:00 午後,22.824,,,,
1777,03/26/23 03:00:00 午後,22.848,,,,
1778,03/26/23 04:00:00 午後,22.848,,,,
1779,03/26/23 05:00:00 午後,22.729,,,,
1780,03/26/23 06:00:00 午後,22.585,,,,
1781,03/26/23 07:00:00 午後,22.537,,,,
1782,03/26/23 08:00:00 午後,22.561,,,,
1783,03/26/23 09:00:00 午後,22.585,,,,
1784,03/26/23 10:00:00 午後,22.585,,,,
1785,03/26/23 11:00:00 午後,22.609,,,,
1786,03/27/23 12:00:00 午前,22.489,,,,
1787,03/27/23 01:00:00 午前,22.537,,,,
1788,03/27/23 02:00:00 午前,22.465,,,,
1789,03/27/23 03:00:00 午前,22.441,,,,
1790,03/27/23 04:00:00 午前,22.058,,,,
1791,03/27/23 05:00:00 午前,21.772,,,,
1792,03/27/23 06:00:00 午前,22.13,,,,
1793,03/27/23 07:00:00 午前,22.178,,,,
1794,03/27/23 08:00:00 午前,22.13,,,,
1795,03/27/23 09:00:00 午前,22.154,,,,
1796,03/27/23 10:00:00 午前,22.202,,,,
1797,03/27/23 11:00:00 午前,22.226,,,,
1798,03/27/23 12:00:00 午後,22.25,,,,
1799,03/27/23 01:00:00 午後,22.274,,,,
1800,03/27/23 02:00:00 午後,22.298,,,,
1801,03/27/23 03:00:00 午後,22.202,,,,
1802,03/27/23 04:00:00 午後,22.034,,,,
1803,03/27/23 05:00:00 午後,21.939,,,,
1804,03/27/23 06:00:00 午後,21.772,,,,
1805,03/27/23 07:00:00 午後,22.034,,,,
1806,03/27/23 08:00:00 午後,22.154,,,,
1807,03/27/23 09:00:00 午後,22.298,,,,
1808,03/27/23 10:00:00 午後,22.274,,,,
1809,03/27/23 11:00:00 午後,22.369,,,,
1810,03/28/23 12:00:00 午前,22.369,,,,
1811,03/28/23 01:00:00 午前,22.393,,,,
1812,03/28/23 02:00:00 午前,22.154,,,,
1813,03/28/23 03:00:00 午前,22.082,,,,
1814,03/28/23 04:00:00 午前,22.154,,,,
1815,03/28/23 05:00:00 午前,22.178,,,,
1816,03/28/23 06:00:00 午前,22.369,,,,
1817,03/28/23 07:00:00 午前,22.465,,,,
1818,03/28/23 08:00:00 午前,22.489,,,,
1819,03/28/23 09:00:00 午前,22.489,,,,
1820,03/28/23 10:00:00 午前,22.513,,,,
1821,03/28/23 11:00:00 午前,22.513,,,,
1822,03/28/23 12:00:00 午後,22.489,,,,
1823,03/28/23 01:00:00 午後,22.513,,,,
1824,03/28/23 02:00:00 午後,22.561,,,,
1825,03/28/23 03:00:00 午後,22.609,,,,
1826,03/28/23 04:00:00 午後,22.657,,,,
1827,03/28/23 05:00:00 午後,22.657,,,,
1828,03/28/23 06:00:00 午後,22.681,,,,
1829,03/28/23 07:00:00 午後,22.705,,,,
1830,03/28/23 08:00:00 午後,22.729,,,,
1831,03/28/23 09:00:00 午後,22.753,,,,
1832,03/28/23 10:00:00 午後,22.753,,,,
1833,03/28/23 11:00:00 午後,22.753,,,,
1834,03/29/23 12:00:00 午前,22.753,,,,
1835,03/29/23 01:00:00 午前,22.753,,,,
1836,03/29/23 02:00:00 午前,22.705,,,,
1837,03/29/23 03:00:00 午前,22.705,,,,
1838,03/29/23 04:00:00 午前,22.681,,,,
1839,03/29/23 05:00:00 午前,22.657,,,,
1840,03/29/23 06:00:00 午前,22.585,,,,
1841,03/29/23 07:00:00 午前,22.561,,,,
1842,03/29/23 08:00:00 午前,22.537,,,,
1843,03/29/23 09:00:00 午前,22.561,,,,
1844,03/29/23 10:00:00 午前,22.609,,,,
1845,03/29/23 11:00:00 午前,22.609,,,,
1846,03/29/23 12:00:00 午後,22.633,,,,
1847,03/29/23 01:00:00 午後,22.681,,,,
1848,03/29/23 02:00:00 午後,22.705,,,,
1849,03/29/23 03:00:00 午後,22.753,,,,
1850,03/29/23 04:00:00 午後,22.776,,,,
1851,03/29/23 05:00:00 午後,22.776,,,,
1852,03/29/23 06:00:00 午後,22.824,,,,
1853,03/29/23 07:00:00 午後,22.824,,,,
1854,03/29/23 08:00:00 午後,22.824,,,,
1855,03/29/23 09:00:00 午後,22.824,,,,
1856,03/29/23 10:00:00 午後,22.776,,,,
1857,03/29/23 11:00:00 午後,22.776,,,,
1858,03/30/23 12:00:00 午前,22.753,,,,
1859,03/30/23 01:00:00 午前,22.729,,,,
1860,03/30/23 02:00:00 午前,22.705,,,,
1861,03/30/23 03:00:00 午前,22.681,,,,
1862,03/30/23 04:00:00 午前,22.633,,,,
1863,03/30/23 05:00:00 午前,22.561,,,,
1864,03/30/23 06:00:00 午前,22.537,,,,
1865,03/30/23 07:00:00 午前,22.561,,,,
1866,03/30/23 08:00:00 午前,22.561,,,,
1867,03/30/23 09:00:00 午前,22.561,,,,
1868,03/30/23 10:00:00 午前,22.561,,,,
1869,03/30/23 11:00:00 午前,22.513,,,,
1870,03/30/23 12:00:00 午後,22.513,,,,
1871,03/30/23 01:00:00 午後,22.561,,,,
1872,03/30/23 02:00:00 午後,22.537,,,,
1873,03/30/23 03:00:00 午後,22.537,,,,
1874,03/30/23 04:00:00 午後,22.513,,,,
1875,03/30/23 05:00:00 午後,22.513,,,,
1876,03/30/23 06:00:00 午後,22.513,,,,
1877,03/30/23 07:00:00 午後,22.513,,,,
1878,03/30/23 08:00:00 午後,22.513,,,,
1879,03/30/23 09:00:00 午後,22.513,,,,
1880,03/30/23 10:00:00 午後,22.513,,,,
1881,03/30/23 11:00:00 午後,22.513,,,,
1882,03/31/23 12:00:00 午前,22.537,,,,
1883,03/31/23 01:00:00 午前,22.513,,,,
1884,03/31/23 02:00:00 午前,22.513,,,,
1885,03/31/23 03:00:00 午前,22.489,,,,
1886,03/31/23 04:00:00 午前,22.393,,,,
1887,03/31/23 05:00:00 午前,22.393,,,,
1888,03/31/23 06:00:00 午前,22.345,,,,
1889,03/31/23 07:00:00 午前,22.345,,,,
1890,03/31/23 08:00:00 午前,22.345,,,,
1891,03/31/23 09:00:00 午前,22.345,,,,
1892,03/31/23 10:00:00 午前,22.345,,,,
1893,03/31/23 11:00:00 午前,22.369,,,,
1894,03/31/23 12:00:00 午後,22.369,,,,
1895,03/31/23 01:00:00 午後,22.345,,,,
1896,03/31/23 02:00:00 午後,22.369,,,,
1897,03/31/23 03:00:00 午後,22.369,,,,
1898,03/31/23 04:00:00 午後,22.369,,,,
1899,03/31/23 05:00:00 午後,22.321,,,,
1900,03/31/23 06:00:00 午後,22.298,,,,
1901,03/31/23 07:00:00 午後,22.274,,,,
1902,03/31/23 08:00:00 午後,22.298,,,,
1903,03/31/23 09:00:00 午後,22.298,,,,
1904,03/31/23 10:00:00 午後,22.298,,,,
1905,03/31/23 11:00:00 午後,22.226,,,,
1906,04/01/23 12:00:00 午前,22.25,,,,
1907,04/01/23 01:00:00 午前,22.106,,,,
1908,04/01/23 02:00:00 午前,22.082,,,,
1909,04/01/23 03:00:00 午前,22.011,,,,
1910,04/01/23 04:00:00 午前,21.939,,,,
1911,04/01/23 05:00:00 午前,21.915,,,,
1912,04/01/23 06:00:00 午前,21.939,,,,
1913,04/01/23 07:00:00 午前,21.939,,,,
1914,04/01/23 08:00:00 午前,21.915,,,,
1915,04/01/23 09:00:00 午前,21.867,,,,
1916,04/01/23 10:00:00 午前,21.867,,,,
1917,04/01/23 11:00:00 午前,21.867,,,,
1918,04/01/23 12:00:00 午後,21.843,,,,
1919,04/01/23 01:00:00 午後,21.843,,,,
1920,04/01/23 02:00:00 午後,21.891,,,,
1921,04/01/23 03:00:00 午後,21.891,,,,
1922,04/01/23 04:00:00 午後,21.939,,,,
1923,04/01/23 05:00:00 午後,22.011,,,,
1924,04/01/23 06:00:00 午後,22.082,,,,
1925,04/01/23 07:00:00 午後,22.154,,,,
1926,04/01/23 08:00:00 午後,22.178,,,,
1927,04/01/23 09:00:00 午後,22.226,,,,
1928,04/01/23 10:00:00 午後,22.25,,,,
1929,04/01/23 11:00:00 午後,22.274,,,,
1930,04/02/23 12:00:00 午前,22.274,,,,
1931,04/02/23 01:00:00 午前,22.274,,,,
1932,04/02/23 02:00:00 午前,22.274,,,,
1933,04/02/23 03:00:00 午前,22.298,,,,
1934,04/02/23 04:00:00 午前,22.321,,,,
1935,04/02/23 05:00:00 午前,22.298,,,,
1936,04/02/23 06:00:00 午前,22.298,,,,
1937,04/02/23 07:00:00 午前,22.25,,,,
1938,04/02/23 08:00:00 午前,22.25,,,,
1939,04/02/23 09:00:00 午前,22.25,,,,
1940,04/02/23 10:00:00 午前,22.25,,,,
1941,04/02/23 11:00:00 午前,22.274,,,,
1942,04/02/23 12:00:00 午後,22.274,,,,
1943,04/02/23 01:00:00 午後,22.274,,,,
1944,04/02/23 02:00:00 午後,22.25,,,,
1945,04/02/23 03:00:00 午後,22.25,,,,
1946,04/02/23 04:00:00 午後,22.274,,,,
1947,04/02/23 05:00:00 午後,22.274,,,,
1948,04/02/23 06:00:00 午後,22.298,,,,
1949,04/02/23 07:00:00 午後,22.298,,,,
1950,04/02/23 08:00:00 午後,22.298,,,,
1951,04/02/23 09:00:00 午後,22.298,,,,
1952,04/02/23 10:00:00 午後,22.298,,,,
1953,04/02/23 11:00:00 午後,22.298,,,,
1954,04/03/23 12:00:00 午前,22.298,,,,
1955,04/03/23 01:00:00 午前,22.298,,,,
1956,04/03/23 02:00:00 午前,22.345,,,,
1957,04/03/23 03:00:00 午前,22.345,,,,
1958,04/03/23 04:00:00 午前,22.345,,,,
1959,04/03/23 05:00:00 午前,22.345,,,,
1960,04/03/23 06:00:00 午前,22.345,,,,
1961,04/03/23 07:00:00 午前,22.345,,,,
1962,04/03/23 08:00:00 午前,22.369,,,,
1963,04/03/23 09:00:00 午前,22.393,,,,
1964,04/03/23 10:00:00 午前,22.393,,,,
1965,04/03/23 11:00:00 午前,22.393,,,,
1966,04/03/23 12:00:00 午後,22.417,,,,
1967,04/03/23 01:00:00 午後,22.417,,,,
1968,04/03/23 02:00:00 午後,22.417,,,,
1969,04/03/23 03:00:00 午後,22.417,,,,
1970,04/03/23 04:00:00 午後,22.441,,,,
1971,04/03/23 05:00:00 午後,22.441,,,,
1972,04/03/23 06:00:00 午後,22.441,,,,
1973,04/03/23 07:00:00 午後,22.441,,,,
1974,04/03/23 08:00:00 午後,22.441,,,,
1975,04/03/23 09:00:00 午後,22.441,,,,
1976,04/03/23 10:00:00 午後,22.441,,,,
1977,04/03/23 11:00:00 午後,22.417,,,,
1978,04/04/23 12:00:00 午前,22.393,,,,
1979,04/04/23 01:00:00 午前,22.393,,,,
1980,04/04/23 02:00:00 午前,22.393,,,,
1981,04/04/23 03:00:00 午前,22.369,,,,
1982,04/04/23 04:00:00 午前,22.369,,,,
1983,04/04/23 05:00:00 午前,22.369,,,,
1984,04/04/23 06:00:00 午前,22.369,,,,
1985,04/04/23 07:00:00 午前,22.369,,,,
1986,04/04/23 08:00:00 午前,22.393,,,,
1987,04/04/23 09:00:00 午前,22.441,,,,
1988,04/04/23 10:00:00 午前,22.465,,,,
1989,04/04/23 11:00:00 午前,22.513,,,,
1990,04/04/23 12:00:00 午後,22.561,,,,
1991,04/04/23 01:00:00 午後,22.585,,,,
1992,04/04/23 02:00:00 午後,22.609,,,,
1993,04/04/23 03:00:00 午後,22.633,,,,
1994,04/04/23 04:00:00 午後,22.561,,,,
1995,04/04/23 05:00:00 午後,22.321,,,,
1996,04/04/23 06:00:00 午後,22.321,,,,
1997,04/04/23 07:00:00 午後,22.369,,,,
1998,04/04/23 08:00:00 午後,22.441,,,,
1999,04/04/23 09:00:00 午後,22.537,,,,
2000,04/04/23 10:00:00 午後,22.585,,,,
2001,04/04/23 11:00:00 午後,22.633,,,,
2002,04/05/23 12:00:00 午前,22.657,,,,
2003,04/05/23 01:00:00 午前,22.681,,,,
2004,04/05/23 02:00:00 午前,22.705,,,,
2005,04/05/23 03:00:00 午前,22.705,,,,
2006,04/05/23 04:00:00 午前,22.729,,,,
2007,04/05/23 05:00:00 午前,22.705,,,,
2008,04/05/23 06:00:00 午前,22.657,,,,
2009,04/05/23 07:00:00 午前,22.609,,,,
2010,04/05/23 08:00:00 午前,22.681,,,,
2011,04/05/23 09:00:00 午前,22.753,,,,
2012,04/05/23 10:00:00 午前,22.753,,,,
2013,04/05/23 11:00:00 午前,22.776,,,,
2014,04/05/23 12:00:00 午後,22.8,,,,
2015,04/05/23 01:00:00 午後,22.848,,,,
2016,04/05/23 02:00:00 午後,22.872,,,,
2017,04/05/23 03:00:00 午後,22.872,,,,
2018,04/05/23 04:00:00 午後,22.92,,,,
2019,04/05/23 05:00:00 午後,22.92,,,,
2020,04/05/23 06:00:00 午後,22.896,,,,
2021,04/05/23 07:00:00 午後,22.896,,,,
2022,04/05/23 08:00:00 午後,22.872,,,,
2023,04/05/23 09:00:00 午後,22.92,,,,
2024,04/05/23 10:00:00 午後,22.968,,,,
2025,04/05/23 11:00:00 午後,22.968,,,,
2026,04/06/23 12:00:00 午前,22.944,,,,
2027,04/06/23 01:00:00 午前,22.944,,,,
2028,04/06/23 02:00:00 午前,22.896,,,,
2029,04/06/23 03:00:00 午前,22.896,,,,
2030,04/06/23 04:00:00 午前,22.92,,,,
2031,04/06/23 05:00:00 午前,22.944,,,,
2032,04/06/23 06:00:00 午前,22.944,,,,
2033,04/06/23 07:00:00 午前,22.944,,,,
2034,04/06/23 08:00:00 午前,22.944,,,,
2035,04/06/23 09:00:00 午前,22.944,,,,
2036,04/06/23 10:00:00 午前,22.968,,,,
2037,04/06/23 11:00:00 午前,23.016,,,,
2038,04/06/23 12:00:00 午後,23.016,,,,
2039,04/06/23 01:00:00 午後,23.064,,,,
2040,04/06/23 02:00:00 午後,23.088,,,,
2041,04/06/23 03:00:00 午後,23.112,,,,
2042,04/06/23 04:00:00 午後,23.112,,,,
2043,04/06/23 05:00:00 午後,23.112,,,,
2044,04/06/23 06:00:00 午後,23.088,,,,
2045,04/06/23 07:00:00 午後,23.088,,,,
2046,04/06/23 08:00:00 午後,23.088,,,,
2047,04/06/23 09:00:00 午後,23.088,,,,
2048,04/06/23 10:00:00 午後,23.064,,,,
2049,04/06/23 11:00:00 午後,23.064,,,,
2050,04/07/23 12:00:00 午前,23.064,,,,
2051,04/07/23 01:00:00 午前,23.064,,,,
2052,04/07/23 02:00:00 午前,23.064,,,,
2053,04/07/23 03:00:00 午前,23.064,,,,
2054,04/07/23 04:00:00 午前,23.016,,,,
2055,04/07/23 05:00:00 午前,22.992,,,,
2056,04/07/23 06:00:00 午前,22.968,,,,
2057,04/07/23 07:00:00 午前,22.968,,,,
2058,04/07/23 08:00:00 午前,22.968,,,,
2059,04/07/23 09:00:00 午前,22.992,,,,
2060,04/07/23 10:00:00 午前,22.992,,,,
2061,04/07/23 11:00:00 午前,22.992,,,,
2062,04/07/23 12:00:00 午後,22.968,,,,
2063,04/07/23 01:00:00 午後,22.968,,,,
2064,04/07/23 02:00:00 午後,22.944,,,,
2065,04/07/23 03:00:00 午後,22.944,,,,
2066,04/07/23 04:00:00 午後,22.944,,,,
2067,04/07/23 05:00:00 午後,22.968,,,,
2068,04/07/23 06:00:00 午後,22.92,,,,
2069,04/07/23 07:00:00 午後,22.944,,,,
2070,04/07/23 08:00:00 午後,22.968,,,,
2071,04/07/23 09:00:00 午後,22.968,,,,
2072,04/07/23 10:00:00 午後,22.968,,,,
2073,04/07/23 11:00:00 午後,22.944,,,,
2074,04/08/23 12:00:00 午前,22.944,,,,
2075,04/08/23 01:00:00 午前,22.872,,,,
2076,04/08/23 02:00:00 午前,22.705,,,,
2077,04/08/23 03:00:00 午前,22.561,,,,
2078,04/08/23 04:00:00 午前,22.705,,,,
2079,04/08/23 05:00:00 午前,22.681,,,,
2080,04/08/23 06:00:00 午前,22.705,,,,
2081,04/08/23 07:00:00 午前,22.633,,,,
2082,04/08/23 08:00:00 午前,22.681,,,,
2083,04/08/23 09:00:00 午前,22.657,,,,
2084,04/08/23 10:00:00 午前,22.657,,,,
2085,04/08/23 11:00:00 午前,22.681,,,,
2086,04/08/23 12:00:00 午後,22.657,,,,
2087,04/08/23 01:00:00 午後,22.561,,,,
2088,04/08/23 02:00:00 午後,22.513,,,,
2089,04/08/23 03:00:00 午後,22.561,,,,
2090,04/08/23 04:00:00 午後,22.537,,,,
2091,04/08/23 05:00:00 午後,22.585,,,,
2092,04/08/23 06:00:00 午後,22.537,,,,
2093,04/08/23 07:00:00 午後,22.585,,,,
2094,04/08/23 08:00:00 午後,22.585,,,,
2095,04/08/23 09:00:00 午後,22.585,,,,
2096,04/08/23 10:00:00 午後,22.537,,,,
2097,04/08/23 11:00:00 午後,22.537,,,,
2098,04/09/23 12:00:00 午前,22.609,,,,
2099,04/09/23 01:00:00 午前,22.609,,,,
2100,04/09/23 02:00:00 午前,22.705,,,,
2101,04/09/23 03:00:00 午前,22.753,,,,
2102,04/09/23 04:00:00 午前,22.729,,,,
2103,04/09/23 05:00:00 午前,22.753,,,,
2104,04/09/23 06:00:00 午前,22.753,,,,
2105,04/09/23 07:00:00 午前,22.753,,,,
2106,04/09/23 08:00:00 午前,22.753,,,,
2107,04/09/23 09:00:00 午前,22.705,,,,
2108,04/09/23 10:00:00 午前,22.705,,,,
2109,04/09/23 11:00:00 午前,22.729,,,,
2110,04/09/23 12:00:00 午後,22.705,,,,
2111,04/09/23 01:00:00 午後,22.657,,,,
2112,04/09/23 02:00:00 午後,22.633,,,,
2113,04/09/23 03:00:00 午後,22.681,,,,
2114,04/09/23 04:00:00 午後,22.657,,,,
2115,04/09/23 05:00:00 午後,22.633,,,,
2116,04/09/23 06:00:00 午後,22.585,,,,
2117,04/09/23 07:00:00 午後,22.585,,,,
2118,04/09/23 08:00:00 午後,22.585,,,,
2119,04/09/23 09:00:00 午後,22.585,,,,
2120,04/09/23 10:00:00 午後,22.585,,,,
2121,04/09/23 11:00:00 午後,22.585,,,,
2122,04/10/23 12:00:00 午前,22.585,,,,
2123,04/10/23 01:00:00 午前,22.585,,,,
2124,04/10/23 02:00:00 午前,22.537,,,,
2125,04/10/23 03:00:00 午前,22.489,,,,
2126,04/10/23 04:00:00 午前,22.465,,,,
2127,04/10/23 05:00:00 午前,22.465,,,,
2128,04/10/23 06:00:00 午前,22.417,,,,
2129,04/10/23 07:00:00 午前,22.393,,,,
2130,04/10/23 08:00:00 午前,22.369,,,,
2131,04/10/23 09:00:00 午前,22.417,,,,
2132,04/10/23 10:00:00 午前,22.489,,,,
2133,04/10/23 11:00:00 午前,22.513,,,,
2134,04/10/23 12:00:00 午後,22.513,,,,
2135,04/10/23 01:00:00 午後,22.537,,,,
2136,04/10/23 02:00:00 午後,22.609,,,,
2137,04/10/23 03:00:00 午後,22.585,,,,
2138,04/10/23 04:00:00 午後,22.585,,,,
2139,04/10/23 05:00:00 午後,22.609,,,,
2140,04/10/23 06:00:00 午後,22.633,,,,
2141,04/10/23 07:00:00 午後,22.609,,,,
2142,04/10/23 08:00:00 午後,22.609,,,,
2143,04/10/23 09:00:00 午後,22.585,,,,
2144,04/10/23 10:00:00 午後,22.537,,,,
2145,04/10/23 11:00:00 午後,22.537,,,,
2146,04/11/23 12:00:00 午前,22.561,,,,
2147,04/11/23 01:00:00 午前,22.369,,,,
2148,04/11/23 02:00:00 午前,22.082,,,,
2149,04/11/23 03:00:00 午前,22.011,,,,
2150,04/11/23 04:00:00 午前,22.082,,,,
2151,04/11/23 05:00:00 午前,21.891,,,,
2152,04/11/23 06:00:00 午前,21.843,,,,
2153,04/11/23 07:00:00 午前,21.819,,,,
2154,04/11/23 08:00:00 午前,21.939,,,,
2155,04/11/23 09:00:00 午前,22.011,,,,
2156,04/11/23 10:00:00 午前,22.058,,,,
2157,04/11/23 11:00:00 午前,22.082,,,,
2158,04/11/23 12:00:00 午後,22.058,,,,
2159,04/11/23 01:00:00 午後,22.082,,,,
2160,04/11/23 02:00:00 午後,22.154,,,,
2161,04/11/23 03:00:00 午後,22.202,,,,
2162,04/11/23 04:00:00 午後,21.987,,,,
2163,04/11/23 05:00:00 午後,22.274,,,,
2164,04/11/23 06:00:00 午後,22.417,,,,
2165,04/11/23 07:00:00 午後,22.513,,,,
2166,04/11/23 08:00:00 午後,22.561,,,,
2167,04/11/23 09:00:00 午後,22.633,,,,
2168,04/11/23 10:00:00 午後,22.681,,,,
2169,04/11/23 11:00:00 午後,22.681,,,,
2170,04/12/23 12:00:00 午前,22.657,,,,
2171,04/12/23 01:00:00 午前,22.681,,,,
2172,04/12/23 02:00:00 午前,22.681,,,,
2173,04/12/23 03:00:00 午前,22.681,,,,
2174,04/12/23 04:00:00 午前,22.681,,,,
2175,04/12/23 05:00:00 午前,22.705,,,,
2176,04/12/23 06:00:00 午前,22.705,,,,
2177,04/12/23 07:00:00 午前,22.729,,,,
2178,04/12/23 08:00:00 午前,22.705,,,,
2179,04/12/23 09:00:00 午前,22.441,,,,
2180,04/12/23 10:00:00 午前,22.106,,,,
2181,04/12/23 11:00:00 午前,22.058,,,,
2182,04/12/23 12:00:00 午後,22.154,,,,
2183,04/12/23 01:00:00 午後,22.369,,,,
2184,04/12/23 02:00:00 午後,22.393,,,,
2185,04/12/23 03:00:00 午後,22.585,,,,
2186,04/12/23 04:00:00 午後,22.729,,,,
2187,04/12/23 05:00:00 午後,22.729,,,,
2188,04/12/23 06:00:00 午後,22.681,,,,
2189,04/12/23 07:00:00 午後,22.609,,,,
2190,04/12/23 08:00:00 午後,22.585,,,,
2191,04/12/23 09:00:00 午後,22.561,,,,
2192,04/12/23 10:00:00 午後,22.561,,,,
2193,04/12/23 11:00:00 午後,22.561,,,,
2194,04/13/23 12:00:00 午前,22.561,,,,
2195,04/13/23 01:00:00 午前,22.561,,,,
2196,04/13/23 02:00:00 午前,22.537,,,,
2197,04/13/23 03:00:00 午前,22.513,,,,
2198,04/13/23 04:00:00 午前,22.465,,,,
2199,04/13/23 05:00:00 午前,21.963,,,,
2200,04/13/23 06:00:00 午前,21.891,,,,
2201,04/13/23 07:00:00 午前,21.939,,,,
2202,04/13/23 08:00:00 午前,21.963,,,,
2203,04/13/23 09:00:00 午前,22.034,,,,
2204,04/13/23 10:00:00 午前,22.058,,,,
2205,04/13/23 11:00:00 午前,22.106,,,,
2206,04/13/23 12:00:00 午後,22.106,,,,
2207,04/13/23 01:00:00 午後,21.843,,,,
2208,04/13/23 02:00:00 午後,21.008,,,,
2209,04/13/23 03:00:00 午後,20.722,,,,
2210,04/13/23 04:00:00 午後,20.412,,,,
2211,04/13/23 05:00:00 午後,19.722,,,,
2212,04/13/23 06:00:00 午後,19.603,,,,
2213,04/13/23 07:00:00 午後,19.555,,,,
2214,04/13/23 08:00:00 午後,19.484,,,,
2215,04/13/23 09:00:00 午後,19.508,,,,
2216,04/13/23 10:00:00 午後,19.603,,,,
2217,04/13/23 11:00:00 午後,19.627,,,,
2218,04/14/23 12:00:00 午前,19.746,,,,
2219,04/14/23 01:00:00 午前,19.627,,,,
2220,04/14/23 02:00:00 午前,19.579,,,,
2221,04/14/23 03:00:00 午前,20.031,,,,
2222,04/14/23 04:00:00 午前,20.246,,,,
2223,04/14/23 05:00:00 午前,20.341,,,,
2224,04/14/23 06:00:00 午前,20.388,,,,
2225,04/14/23 07:00:00 午前,20.484,,,,
2226,04/14/23 08:00:00 午前,20.531,,,,
2227,04/14/23 09:00:00 午前,20.579,,,,
2228,04/14/23 10:00:00 午前,20.603,,,,
2229,04/14/23 11:00:00 午前,20.674,,,,
2230,04/14/23 12:00:00 午後,20.722,,,,
2231,04/14/23 01:00:00 午後,20.77,,,,
2232,04/14/23 02:00:00 午後,20.793,,,,
2233,04/14/23 03:00:00 午後,20.865,,,,
2234,04/14/23 04:00:00 午後,20.913,,,,
2235,04/14/23 05:00:00 午後,20.984,,,,
2236,04/14/23 06:00:00 午後,21.056,,,,
2237,04/14/23 07:00:00 午後,21.103,,,,
2238,04/14/23 08:00:00 午後,21.127,,,,
2239,04/14/23 09:00:00 午後,21.151,,,,
2240,04/14/23 10:00:00 午後,21.199,,,,
2241,04/14/23 11:00:00 午後,21.199,,,,
2242,04/15/23 12:00:00 午前,21.056,,,,
2243,04/15/23 01:00:00 午前,20.936,,,,
2244,04/15/23 02:00:00 午前,21.246,,,,
2245,04/15/23 03:00:00 午前,21.843,,,,
2246,04/15/23 04:00:00 午前,22.106,,,,
2247,04/15/23 05:00:00 午前,22.369,,,,
2248,04/15/23 06:00:00 午前,22.561,,,,
2249,04/15/23 07:00:00 午前,22.585,,,,
2250,04/15/23 08:00:00 午前,22.657,,,,
2251,04/15/23 09:00:00 午前,22.776,,,,
2252,04/15/23 10:00:00 午前,22.8,,,,
2253,04/15/23 11:00:00 午前,22.848,,,,
2254,04/15/23 12:00:00 午後,22.824,,,,
2255,04/15/23 01:00:00 午後,22.872,,,,
2256,04/15/23 02:00:00 午後,22.92,,,,
2257,04/15/23 03:00:00 午後,22.92,,,,
2258,04/15/23 04:00:00 午後,22.944,,,,
2259,04/15/23 05:00:00 午後,22.896,,,,
2260,04/15/23 06:00:00 午後,22.872,,,,
2261,04/15/23 07:00:00 午後,22.872,,,,
2262,04/15/23 08:00:00 午後,22.872,,,,
2263,04/15/23 09:00:00 午後,22.824,,,,
2264,04/15/23 10:00:00 午後,22.848,,,,
2265,04/15/23 11:00:00 午後,22.872,,,,
2266,04/16/23 12:00:00 午前,22.872,,,,
2267,04/16/23 01:00:00 午前,22.896,,,,
2268,04/16/23 02:00:00 午前,22.896,,,,
2269,04/16/23 03:00:00 午前,22.872,,,,
2270,04/16/23 04:00:00 午前,22.872,,,,
2271,04/16/23 05:00:00 午前,22.872,,,,
2272,04/16/23 06:00:00 午前,22.848,,,,
2273,04/16/23 07:00:00 午前,22.848,,,,
2274,04/16/23 08:00:00 午前,22.776,,,,
