Plot Title: site24_spot007_2020,,,,,,,
#,"Date Time, GMT+09:00","Temp, °C",Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
527,10/02/19 10:00:00 午後,26.378,,,,,
528,10/02/19 11:00:00 午後,26.329,,,,,
529,10/03/19 12:00:00 午前,26.329,,,,,
530,10/03/19 01:00:00 午前,26.304,,,,,
531,10/03/19 02:00:00 午前,26.207,,,,,
532,10/03/19 03:00:00 午前,26.256,,,,,
533,10/03/19 04:00:00 午前,26.28,,,,,
534,10/03/19 05:00:00 午前,26.256,,,,,
535,10/03/19 06:00:00 午前,26.231,,,,,
536,10/03/19 07:00:00 午前,26.207,,,,,
537,10/03/19 08:00:00 午前,26.182,,,,,
538,10/03/19 09:00:00 午前,26.182,,,,,
539,10/03/19 10:00:00 午前,26.182,,,,,
540,10/03/19 11:00:00 午前,26.231,,,,,
541,10/03/19 12:00:00 午後,26.231,,,,,
542,10/03/19 01:00:00 午後,26.256,,,,,
543,10/03/19 02:00:00 午後,26.182,,,,,
544,10/03/19 03:00:00 午後,26.256,,,,,
545,10/03/19 04:00:00 午後,26.304,,,,,
546,10/03/19 05:00:00 午後,26.353,,,,,
547,10/03/19 06:00:00 午後,26.304,,,,,
548,10/03/19 07:00:00 午後,26.207,,,,,
549,10/03/19 08:00:00 午後,26.158,,,,,
550,10/03/19 09:00:00 午後,26.182,,,,,
551,10/03/19 10:00:00 午後,26.182,,,,,
552,10/03/19 11:00:00 午後,26.182,,,,,
553,10/04/19 12:00:00 午前,26.158,,,,,
554,10/04/19 01:00:00 午前,26.158,,,,,
555,10/04/19 02:00:00 午前,26.182,,,,,
556,10/04/19 03:00:00 午前,26.158,,,,,
557,10/04/19 04:00:00 午前,26.158,,,,,
558,10/04/19 05:00:00 午前,26.134,,,,,
559,10/04/19 06:00:00 午前,26.109,,,,,
560,10/04/19 07:00:00 午前,26.109,,,,,
561,10/04/19 08:00:00 午前,26.085,,,,,
562,10/04/19 09:00:00 午前,26.061,,,,,
563,10/04/19 10:00:00 午前,26.109,,,,,
564,10/04/19 11:00:00 午前,26.158,,,,,
565,10/04/19 12:00:00 午後,26.304,,,,,
566,10/04/19 01:00:00 午後,26.451,,,,,
567,10/04/19 02:00:00 午後,26.524,,,,,
568,10/04/19 03:00:00 午後,26.573,,,,,
569,10/04/19 04:00:00 午後,26.622,,,,,
570,10/04/19 05:00:00 午後,26.573,,,,,
571,10/04/19 06:00:00 午後,26.524,,,,,
572,10/04/19 07:00:00 午後,26.549,,,,,
573,10/04/19 08:00:00 午後,26.475,,,,,
574,10/04/19 09:00:00 午後,26.451,,,,,
575,10/04/19 10:00:00 午後,26.378,,,,,
576,10/04/19 11:00:00 午後,26.378,,,,,
577,10/05/19 12:00:00 午前,26.378,,,,,
578,10/05/19 01:00:00 午前,26.353,,,,,
579,10/05/19 02:00:00 午前,26.353,,,,,
580,10/05/19 03:00:00 午前,26.28,,,,,
581,10/05/19 04:00:00 午前,26.256,,,,,
582,10/05/19 05:00:00 午前,26.182,,,,,
583,10/05/19 06:00:00 午前,26.085,,,,,
584,10/05/19 07:00:00 午前,26.036,,,,,
585,10/05/19 08:00:00 午前,26.012,,,,,
586,10/05/19 09:00:00 午前,25.987,,,,,
587,10/05/19 10:00:00 午前,26.061,,,,,
588,10/05/19 11:00:00 午前,26.158,,,,,
589,10/05/19 12:00:00 午後,26.28,,,,,
590,10/05/19 01:00:00 午後,26.329,,,,,
591,10/05/19 02:00:00 午後,26.329,,,,,
592,10/05/19 03:00:00 午後,26.402,,,,,
593,10/05/19 04:00:00 午後,26.451,,,,,
594,10/05/19 05:00:00 午後,26.378,,,,,
595,10/05/19 06:00:00 午後,26.353,,,,,
596,10/05/19 07:00:00 午後,26.329,,,,,
597,10/05/19 08:00:00 午後,26.378,,,,,
598,10/05/19 09:00:00 午後,26.475,,,,,
599,10/05/19 10:00:00 午後,26.5,,,,,
600,10/05/19 11:00:00 午後,26.451,,,,,
601,10/06/19 12:00:00 午前,26.402,,,,,
602,10/06/19 01:00:00 午前,26.378,,,,,
603,10/06/19 02:00:00 午前,26.353,,,,,
604,10/06/19 03:00:00 午前,26.304,,,,,
605,10/06/19 04:00:00 午前,26.304,,,,,
606,10/06/19 05:00:00 午前,26.207,,,,,
607,10/06/19 06:00:00 午前,26.207,,,,,
608,10/06/19 07:00:00 午前,26.158,,,,,
609,10/06/19 08:00:00 午前,26.109,,,,,
610,10/06/19 09:00:00 午前,26.061,,,,,
611,10/06/19 10:00:00 午前,26.085,,,,,
612,10/06/19 11:00:00 午前,26.109,,,,,
613,10/06/19 12:00:00 午後,26.182,,,,,
614,10/06/19 01:00:00 午後,26.207,,,,,
615,10/06/19 02:00:00 午後,26.28,,,,,
616,10/06/19 03:00:00 午後,26.329,,,,,
617,10/06/19 04:00:00 午後,26.353,,,,,
618,10/06/19 05:00:00 午後,26.426,,,,,
619,10/06/19 06:00:00 午後,26.353,,,,,
620,10/06/19 07:00:00 午後,26.28,,,,,
621,10/06/19 08:00:00 午後,26.256,,,,,
622,10/06/19 09:00:00 午後,26.256,,,,,
623,10/06/19 10:00:00 午後,26.207,,,,,
624,10/06/19 11:00:00 午後,26.182,,,,,
625,10/07/19 12:00:00 午前,26.158,,,,,
626,10/07/19 01:00:00 午前,26.085,,,,,
627,10/07/19 02:00:00 午前,26.085,,,,,
628,10/07/19 03:00:00 午前,26.109,,,,,
629,10/07/19 04:00:00 午前,26.109,,,,,
630,10/07/19 05:00:00 午前,26.109,,,,,
631,10/07/19 06:00:00 午前,26.036,,,,,
632,10/07/19 07:00:00 午前,25.939,,,,,
633,10/07/19 08:00:00 午前,25.866,,,,,
634,10/07/19 09:00:00 午前,25.841,,,,,
635,10/07/19 10:00:00 午前,25.939,,,,,
636,10/07/19 11:00:00 午前,26.012,,,,,
637,10/07/19 12:00:00 午後,26.109,,,,,
638,10/07/19 01:00:00 午後,26.182,,,,,
639,10/07/19 02:00:00 午後,26.256,,,,,
640,10/07/19 03:00:00 午後,26.256,,,,,
641,10/07/19 04:00:00 午後,26.256,,,,,
642,10/07/19 05:00:00 午後,26.231,,,,,
643,10/07/19 06:00:00 午後,26.182,,,,,
644,10/07/19 07:00:00 午後,26.207,,,,,
645,10/07/19 08:00:00 午後,26.158,,,,,
646,10/07/19 09:00:00 午後,26.158,,,,,
647,10/07/19 10:00:00 午後,26.134,,,,,
648,10/07/19 11:00:00 午後,26.109,,,,,
649,10/08/19 12:00:00 午前,26.085,,,,,
650,10/08/19 01:00:00 午前,26.061,,,,,
651,10/08/19 02:00:00 午前,26.061,,,,,
652,10/08/19 03:00:00 午前,26.061,,,,,
653,10/08/19 04:00:00 午前,26.061,,,,,
654,10/08/19 05:00:00 午前,26.036,,,,,
655,10/08/19 06:00:00 午前,26.012,,,,,
656,10/08/19 07:00:00 午前,25.963,,,,,
657,10/08/19 08:00:00 午前,25.914,,,,,
658,10/08/19 09:00:00 午前,25.866,,,,,
659,10/08/19 10:00:00 午前,25.841,,,,,
660,10/08/19 11:00:00 午前,25.866,,,,,
661,10/08/19 12:00:00 午後,25.914,,,,,
662,10/08/19 01:00:00 午後,25.939,,,,,
663,10/08/19 02:00:00 午後,26.036,,,,,
664,10/08/19 03:00:00 午後,26.012,,,,,
665,10/08/19 04:00:00 午後,25.963,,,,,
666,10/08/19 05:00:00 午後,25.963,,,,,
667,10/08/19 06:00:00 午後,25.939,,,,,
668,10/08/19 07:00:00 午後,25.89,,,,,
669,10/08/19 08:00:00 午後,25.866,,,,,
670,10/08/19 09:00:00 午後,25.817,,,,,
671,10/08/19 10:00:00 午後,25.793,,,,,
672,10/08/19 11:00:00 午後,25.744,,,,,
673,10/09/19 12:00:00 午前,25.72,,,,,
674,10/09/19 01:00:00 午前,25.671,,,,,
675,10/09/19 02:00:00 午前,25.623,,,,,
676,10/09/19 03:00:00 午前,25.598,,,,,
677,10/09/19 04:00:00 午前,25.574,,,,,
678,10/09/19 05:00:00 午前,25.55,,,,,
679,10/09/19 06:00:00 午前,25.671,,,,,
680,10/09/19 07:00:00 午前,25.647,,,,,
681,10/09/19 08:00:00 午前,25.525,,,,,
682,10/09/19 09:00:00 午前,25.477,,,,,
683,10/09/19 10:00:00 午前,25.404,,,,,
684,10/09/19 11:00:00 午前,25.453,,,,,
685,10/09/19 12:00:00 午後,25.623,,,,,
686,10/09/19 01:00:00 午後,25.695,,,,,
687,10/09/19 02:00:00 午後,25.793,,,,,
688,10/09/19 03:00:00 午後,25.817,,,,,
689,10/09/19 04:00:00 午後,25.598,,,,,
690,10/09/19 05:00:00 午後,25.186,,,,,
691,10/09/19 06:00:00 午後,25.016,,,,,
692,10/09/19 07:00:00 午後,24.944,,,,,
693,10/09/19 08:00:00 午後,24.871,,,,,
694,10/09/19 09:00:00 午後,24.823,,,,,
695,10/09/19 10:00:00 午後,24.726,,,,,
696,10/09/19 11:00:00 午後,24.798,,,,,
697,10/10/19 12:00:00 午前,24.847,,,,,
698,10/10/19 01:00:00 午前,24.968,,,,,
699,10/10/19 02:00:00 午前,24.847,,,,,
700,10/10/19 03:00:00 午前,24.75,,,,,
701,10/10/19 04:00:00 午前,24.871,,,,,
702,10/10/19 05:00:00 午前,24.823,,,,,
703,10/10/19 06:00:00 午前,24.774,,,,,
704,10/10/19 07:00:00 午前,24.774,,,,,
705,10/10/19 08:00:00 午前,24.774,,,,,
706,10/10/19 09:00:00 午前,24.823,,,,,
707,10/10/19 10:00:00 午前,24.798,,,,,
708,10/10/19 11:00:00 午前,24.798,,,,,
709,10/10/19 12:00:00 午後,24.944,,,,,
710,10/10/19 01:00:00 午後,25.065,,,,,
711,10/10/19 02:00:00 午後,25.089,,,,,
712,10/10/19 03:00:00 午後,25.113,,,,,
713,10/10/19 04:00:00 午後,25.137,,,,,
714,10/10/19 05:00:00 午後,25.137,,,,,
715,10/10/19 06:00:00 午後,24.919,,,,,
716,10/10/19 07:00:00 午後,24.847,,,,,
717,10/10/19 08:00:00 午後,24.823,,,,,
718,10/10/19 09:00:00 午後,24.895,,,,,
719,10/10/19 10:00:00 午後,24.992,,,,,
720,10/10/19 11:00:00 午後,24.847,,,,,
721,10/11/19 12:00:00 午前,24.677,,,,,
722,10/11/19 01:00:00 午前,24.653,,,,,
723,10/11/19 02:00:00 午前,24.581,,,,,
724,10/11/19 03:00:00 午前,24.532,,,,,
725,10/11/19 04:00:00 午前,24.532,,,,,
726,10/11/19 05:00:00 午前,24.532,,,,,
727,10/11/19 06:00:00 午前,24.532,,,,,
728,10/11/19 07:00:00 午前,24.653,,,,,
729,10/11/19 08:00:00 午前,24.653,,,,,
730,10/11/19 09:00:00 午前,24.677,,,,,
731,10/11/19 10:00:00 午前,24.774,,,,,
732,10/11/19 11:00:00 午前,24.653,,,,,
733,10/11/19 12:00:00 午後,24.702,,,,,
734,10/11/19 01:00:00 午後,24.75,,,,,
735,10/11/19 02:00:00 午後,24.871,,,,,
736,10/11/19 03:00:00 午後,24.968,,,,,
737,10/11/19 04:00:00 午後,25.016,,,,,
738,10/11/19 05:00:00 午後,25.016,,,,,
739,10/11/19 06:00:00 午後,24.992,,,,,
740,10/11/19 07:00:00 午後,24.944,,,,,
741,10/11/19 08:00:00 午後,24.871,,,,,
742,10/11/19 09:00:00 午後,24.847,,,,,
743,10/11/19 10:00:00 午後,24.823,,,,,
744,10/11/19 11:00:00 午後,24.798,,,,,
745,10/12/19 12:00:00 午前,24.75,,,,,
746,10/12/19 01:00:00 午前,24.726,,,,,
747,10/12/19 02:00:00 午前,24.702,,,,,
748,10/12/19 03:00:00 午前,24.677,,,,,
749,10/12/19 04:00:00 午前,24.557,,,,,
750,10/12/19 05:00:00 午前,24.605,,,,,
751,10/12/19 06:00:00 午前,24.774,,,,,
752,10/12/19 07:00:00 午前,24.798,,,,,
753,10/12/19 08:00:00 午前,24.726,,,,,
754,10/12/19 09:00:00 午前,24.774,,,,,
755,10/12/19 10:00:00 午前,24.726,,,,,
756,10/12/19 11:00:00 午前,24.726,,,,,
757,10/12/19 12:00:00 午後,24.774,,,,,
758,10/12/19 01:00:00 午後,24.823,,,,,
759,10/12/19 02:00:00 午後,24.823,,,,,
760,10/12/19 03:00:00 午後,24.798,,,,,
761,10/12/19 04:00:00 午後,24.798,,,,,
762,10/12/19 05:00:00 午後,24.75,,,,,
763,10/12/19 06:00:00 午後,24.75,,,,,
764,10/12/19 07:00:00 午後,24.702,,,,,
765,10/12/19 08:00:00 午後,24.653,,,,,
766,10/12/19 09:00:00 午後,24.629,,,,,
767,10/12/19 10:00:00 午後,24.557,,,,,
768,10/12/19 11:00:00 午後,24.532,,,,,
769,10/13/19 12:00:00 午前,24.508,,,,,
770,10/13/19 01:00:00 午前,24.484,,,,,
771,10/13/19 02:00:00 午前,24.412,,,,,
772,10/13/19 03:00:00 午前,24.363,,,,,
773,10/13/19 04:00:00 午前,24.363,,,,,
774,10/13/19 05:00:00 午前,24.219,,,,,
775,10/13/19 06:00:00 午前,24.146,,,,,
776,10/13/19 07:00:00 午前,24.146,,,,,
777,10/13/19 08:00:00 午前,24.146,,,,,
778,10/13/19 09:00:00 午前,24.122,,,,,
779,10/13/19 10:00:00 午前,24.098,,,,,
780,10/13/19 11:00:00 午前,24.122,,,,,
781,10/13/19 12:00:00 午後,24.267,,,,,
782,10/13/19 01:00:00 午後,24.291,,,,,
783,10/13/19 02:00:00 午後,24.363,,,,,
784,10/13/19 03:00:00 午後,24.388,,,,,
785,10/13/19 04:00:00 午後,24.436,,,,,
786,10/13/19 05:00:00 午後,24.46,,,,,
787,10/13/19 06:00:00 午後,24.46,,,,,
788,10/13/19 07:00:00 午後,24.46,,,,,
789,10/13/19 08:00:00 午後,24.363,,,,,
790,10/13/19 09:00:00 午後,24.339,,,,,
791,10/13/19 10:00:00 午後,24.219,,,,,
792,10/13/19 11:00:00 午後,24.291,,,,,
793,10/14/19 12:00:00 午前,24.243,,,,,
794,10/14/19 01:00:00 午前,24.243,,,,,
795,10/14/19 02:00:00 午前,24.098,,,,,
796,10/14/19 03:00:00 午前,24.002,,,,,
797,10/14/19 04:00:00 午前,23.954,,,,,
798,10/14/19 05:00:00 午前,23.978,,,,,
799,10/14/19 06:00:00 午前,24.122,,,,,
800,10/14/19 07:00:00 午前,24.098,,,,,
801,10/14/19 08:00:00 午前,24.098,,,,,
802,10/14/19 09:00:00 午前,23.978,,,,,
803,10/14/19 10:00:00 午前,23.978,,,,,
804,10/14/19 11:00:00 午前,24.026,,,,,
805,10/14/19 12:00:00 午後,24.098,,,,,
806,10/14/19 01:00:00 午後,24.195,,,,,
807,10/14/19 02:00:00 午後,24.243,,,,,
808,10/14/19 03:00:00 午後,24.291,,,,,
809,10/14/19 04:00:00 午後,24.291,,,,,
810,10/14/19 05:00:00 午後,24.291,,,,,
811,10/14/19 06:00:00 午後,24.267,,,,,
812,10/14/19 07:00:00 午後,24.243,,,,,
813,10/14/19 08:00:00 午後,24.243,,,,,
814,10/14/19 09:00:00 午後,24.219,,,,,
815,10/14/19 10:00:00 午後,24.098,,,,,
816,10/14/19 11:00:00 午後,24.05,,,,,
817,10/15/19 12:00:00 午前,24.026,,,,,
818,10/15/19 01:00:00 午前,24.074,,,,,
819,10/15/19 02:00:00 午前,24.026,,,,,
820,10/15/19 03:00:00 午前,23.978,,,,,
821,10/15/19 04:00:00 午前,23.93,,,,,
822,10/15/19 05:00:00 午前,23.881,,,,,
823,10/15/19 06:00:00 午前,23.833,,,,,
824,10/15/19 07:00:00 午前,23.833,,,,,
825,10/15/19 08:00:00 午前,23.737,,,,,
826,10/15/19 09:00:00 午前,23.713,,,,,
827,10/15/19 10:00:00 午前,23.689,,,,,
828,10/15/19 11:00:00 午前,23.737,,,,,
829,10/15/19 12:00:00 午後,23.761,,,,,
830,10/15/19 01:00:00 午後,23.954,,,,,
831,10/15/19 02:00:00 午後,24.122,,,,,
832,10/15/19 03:00:00 午後,24.219,,,,,
833,10/15/19 04:00:00 午後,24.291,,,,,
834,10/15/19 05:00:00 午後,24.363,,,,,
835,10/15/19 06:00:00 午後,24.363,,,,,
836,10/15/19 07:00:00 午後,24.363,,,,,
837,10/15/19 08:00:00 午後,24.363,,,,,
838,10/15/19 09:00:00 午後,24.243,,,,,
839,10/15/19 10:00:00 午後,24.219,,,,,
840,10/15/19 11:00:00 午後,24.122,,,,,
841,10/16/19 12:00:00 午前,24.074,,,,,
842,10/16/19 01:00:00 午前,24.026,,,,,
843,10/16/19 02:00:00 午前,24.05,,,,,
844,10/16/19 03:00:00 午前,24.098,,,,,
845,10/16/19 04:00:00 午前,24.002,,,,,
846,10/16/19 05:00:00 午前,24.026,,,,,
847,10/16/19 06:00:00 午前,24.002,,,,,
848,10/16/19 07:00:00 午前,23.881,,,,,
849,10/16/19 08:00:00 午前,23.905,,,,,
850,10/16/19 09:00:00 午前,23.905,,,,,
851,10/16/19 10:00:00 午前,23.881,,,,,
852,10/16/19 11:00:00 午前,23.978,,,,,
853,10/16/19 12:00:00 午後,24.05,,,,,
854,10/16/19 01:00:00 午後,24.146,,,,,
855,10/16/19 02:00:00 午後,24.243,,,,,
856,10/16/19 03:00:00 午後,24.339,,,,,
857,10/16/19 04:00:00 午後,24.388,,,,,
858,10/16/19 05:00:00 午後,24.412,,,,,
859,10/16/19 06:00:00 午後,24.339,,,,,
860,10/16/19 07:00:00 午後,24.291,,,,,
861,10/16/19 08:00:00 午後,24.243,,,,,
862,10/16/19 09:00:00 午後,24.219,,,,,
863,10/16/19 10:00:00 午後,24.171,,,,,
864,10/16/19 11:00:00 午後,24.122,,,,,
865,10/17/19 12:00:00 午前,24.098,,,,,
866,10/17/19 01:00:00 午前,24.122,,,,,
867,10/17/19 02:00:00 午前,24.098,,,,,
868,10/17/19 03:00:00 午前,24.002,,,,,
869,10/17/19 04:00:00 午前,23.978,,,,,
870,10/17/19 05:00:00 午前,23.905,,,,,
871,10/17/19 06:00:00 午前,23.761,,,,,
872,10/17/19 07:00:00 午前,23.881,,,,,
873,10/17/19 08:00:00 午前,23.93,,,,,
874,10/17/19 09:00:00 午前,23.954,,,,,
875,10/17/19 10:00:00 午前,23.881,,,,,
876,10/17/19 11:00:00 午前,23.881,,,,,
877,10/17/19 12:00:00 午後,23.905,,,,,
878,10/17/19 01:00:00 午後,23.93,,,,,
879,10/17/19 02:00:00 午後,24.002,,,,,
880,10/17/19 03:00:00 午後,24.002,,,,,
881,10/17/19 04:00:00 午後,24.026,,,,,
882,10/17/19 05:00:00 午後,24.074,,,,,
883,10/17/19 06:00:00 午後,24.05,,,,,
884,10/17/19 07:00:00 午後,23.954,,,,,
885,10/17/19 08:00:00 午後,24.122,,,,,
886,10/17/19 09:00:00 午後,24.243,,,,,
887,10/17/19 10:00:00 午後,24.146,,,,,
888,10/17/19 11:00:00 午後,24.074,,,,,
889,10/18/19 12:00:00 午前,24.002,,,,,
890,10/18/19 01:00:00 午前,24.002,,,,,
891,10/18/19 02:00:00 午前,24.026,,,,,
892,10/18/19 03:00:00 午前,24.002,,,,,
893,10/18/19 04:00:00 午前,23.905,,,,,
894,10/18/19 05:00:00 午前,23.93,,,,,
895,10/18/19 06:00:00 午前,23.881,,,,,
896,10/18/19 07:00:00 午前,23.905,,,,,
897,10/18/19 08:00:00 午前,23.978,,,,,
898,10/18/19 09:00:00 午前,24.002,,,,,
899,10/18/19 10:00:00 午前,24.122,,,,,
900,10/18/19 11:00:00 午前,24.291,,,,,
901,10/18/19 12:00:00 午後,24.388,,,,,
902,10/18/19 01:00:00 午後,24.484,,,,,
903,10/18/19 02:00:00 午後,24.412,,,,,
904,10/18/19 03:00:00 午後,24.388,,,,,
905,10/18/19 04:00:00 午後,24.388,,,,,
906,10/18/19 05:00:00 午後,24.388,,,,,
907,10/18/19 06:00:00 午後,24.339,,,,,
908,10/18/19 07:00:00 午後,24.315,,,,,
909,10/18/19 08:00:00 午後,24.291,,,,,
910,10/18/19 09:00:00 午後,24.291,,,,,
911,10/18/19 10:00:00 午後,24.267,,,,,
912,10/18/19 11:00:00 午後,24.243,,,,,
913,10/19/19 12:00:00 午前,24.243,,,,,
914,10/19/19 01:00:00 午前,24.195,,,,,
915,10/19/19 02:00:00 午前,24.074,,,,,
916,10/19/19 03:00:00 午前,24.026,,,,,
917,10/19/19 04:00:00 午前,23.954,,,,,
918,10/19/19 05:00:00 午前,23.978,,,,,
919,10/19/19 06:00:00 午前,24.074,,,,,
920,10/19/19 07:00:00 午前,24.146,,,,,
921,10/19/19 08:00:00 午前,24.171,,,,,
922,10/19/19 09:00:00 午前,24.171,,,,,
923,10/19/19 10:00:00 午前,24.171,,,,,
924,10/19/19 11:00:00 午前,24.195,,,,,
925,10/19/19 12:00:00 午後,24.219,,,,,
926,10/19/19 01:00:00 午後,24.243,,,,,
927,10/19/19 02:00:00 午後,24.388,,,,,
928,10/19/19 03:00:00 午後,24.605,,,,,
929,10/19/19 04:00:00 午後,24.557,,,,,
930,10/19/19 05:00:00 午後,24.629,,,,,
931,10/19/19 06:00:00 午後,24.75,,,,,
932,10/19/19 07:00:00 午後,24.677,,,,,
933,10/19/19 08:00:00 午後,24.653,,,,,
934,10/19/19 09:00:00 午後,24.532,,,,,
935,10/19/19 10:00:00 午後,24.532,,,,,
936,10/19/19 11:00:00 午後,24.532,,,,,
937,10/20/19 12:00:00 午前,24.532,,,,,
938,10/20/19 01:00:00 午前,24.46,,,,,
939,10/20/19 02:00:00 午前,24.436,,,,,
940,10/20/19 03:00:00 午前,24.436,,,,,
941,10/20/19 04:00:00 午前,24.436,,,,,
942,10/20/19 05:00:00 午前,24.388,,,,,
943,10/20/19 06:00:00 午前,24.243,,,,,
944,10/20/19 07:00:00 午前,24.171,,,,,
945,10/20/19 08:00:00 午前,24.098,,,,,
946,10/20/19 09:00:00 午前,24.074,,,,,
947,10/20/19 10:00:00 午前,24.074,,,,,
948,10/20/19 11:00:00 午前,24.171,,,,,
949,10/20/19 12:00:00 午後,24.267,,,,,
950,10/20/19 01:00:00 午後,24.339,,,,,
951,10/20/19 02:00:00 午後,24.363,,,,,
952,10/20/19 03:00:00 午後,24.363,,,,,
953,10/20/19 04:00:00 午後,24.315,,,,,
954,10/20/19 05:00:00 午後,24.291,,,,,
955,10/20/19 06:00:00 午後,24.267,,,,,
956,10/20/19 07:00:00 午後,24.219,,,,,
957,10/20/19 08:00:00 午後,24.219,,,,,
958,10/20/19 09:00:00 午後,24.122,,,,,
959,10/20/19 10:00:00 午後,24.05,,,,,
960,10/20/19 11:00:00 午後,24.05,,,,,
961,10/21/19 12:00:00 午前,24.026,,,,,
962,10/21/19 01:00:00 午前,23.978,,,,,
963,10/21/19 02:00:00 午前,23.93,,,,,
964,10/21/19 03:00:00 午前,23.905,,,,,
965,10/21/19 04:00:00 午前,23.881,,,,,
966,10/21/19 05:00:00 午前,23.881,,,,,
967,10/21/19 06:00:00 午前,23.857,,,,,
968,10/21/19 07:00:00 午前,23.833,,,,,
969,10/21/19 08:00:00 午前,23.785,,,,,
970,10/21/19 09:00:00 午前,23.785,,,,,
971,10/21/19 10:00:00 午前,23.785,,,,,
972,10/21/19 11:00:00 午前,23.761,,,,,
973,10/21/19 12:00:00 午後,23.833,,,,,
974,10/21/19 01:00:00 午後,23.881,,,,,
975,10/21/19 02:00:00 午後,23.93,,,,,
976,10/21/19 03:00:00 午後,24.002,,,,,
977,10/21/19 04:00:00 午後,24.026,,,,,
978,10/21/19 05:00:00 午後,24.074,,,,,
979,10/21/19 06:00:00 午後,24.122,,,,,
980,10/21/19 07:00:00 午後,24.171,,,,,
981,10/21/19 08:00:00 午後,24.171,,,,,
982,10/21/19 09:00:00 午後,24.171,,,,,
983,10/21/19 10:00:00 午後,24.171,,,,,
984,10/21/19 11:00:00 午後,24.146,,,,,
985,10/22/19 12:00:00 午前,24.146,,,,,
986,10/22/19 01:00:00 午前,24.098,,,,,
987,10/22/19 02:00:00 午前,24.074,,,,,
988,10/22/19 03:00:00 午前,24.05,,,,,
989,10/22/19 04:00:00 午前,24.026,,,,,
990,10/22/19 05:00:00 午前,23.978,,,,,
991,10/22/19 06:00:00 午前,23.978,,,,,
992,10/22/19 07:00:00 午前,23.905,,,,,
993,10/22/19 08:00:00 午前,23.881,,,,,
994,10/22/19 09:00:00 午前,23.857,,,,,
995,10/22/19 10:00:00 午前,23.761,,,,,
996,10/22/19 11:00:00 午前,23.857,,,,,
997,10/22/19 12:00:00 午後,23.93,,,,,
998,10/22/19 01:00:00 午後,23.978,,,,,
999,10/22/19 02:00:00 午後,24.026,,,,,
1000,10/22/19 03:00:00 午後,24.171,,,,,
1001,10/22/19 04:00:00 午後,24.219,,,,,
1002,10/22/19 05:00:00 午後,24.195,,,,,
1003,10/22/19 06:00:00 午後,24.146,,,,,
1004,10/22/19 07:00:00 午後,24.146,,,,,
1005,10/22/19 08:00:00 午後,24.171,,,,,
1006,10/22/19 09:00:00 午後,24.146,,,,,
1007,10/22/19 10:00:00 午後,24.243,,,,,
1008,10/22/19 11:00:00 午後,24.315,,,,,
1009,10/23/19 12:00:00 午前,24.315,,,,,
1010,10/23/19 01:00:00 午前,24.267,,,,,
1011,10/23/19 02:00:00 午前,24.171,,,,,
1012,10/23/19 03:00:00 午前,24.171,,,,,
1013,10/23/19 04:00:00 午前,24.195,,,,,
1014,10/23/19 05:00:00 午前,24.219,,,,,
1015,10/23/19 06:00:00 午前,24.243,,,,,
1016,10/23/19 07:00:00 午前,24.339,,,,,
1017,10/23/19 08:00:00 午前,24.46,,,,,
1018,10/23/19 09:00:00 午前,24.171,,,,,
1019,10/23/19 10:00:00 午前,24.122,,,,,
1020,10/23/19 11:00:00 午前,24.219,,,,,
1021,10/23/19 12:00:00 午後,24.46,,,,,
1022,10/23/19 01:00:00 午後,24.605,,,,,
1023,10/23/19 02:00:00 午後,24.629,,,,,
1024,10/23/19 03:00:00 午後,24.581,,,,,
1025,10/23/19 04:00:00 午後,24.436,,,,,
1026,10/23/19 05:00:00 午後,24.46,,,,,
1027,10/23/19 06:00:00 午後,24.46,,,,,
1028,10/23/19 07:00:00 午後,24.363,,,,,
1029,10/23/19 08:00:00 午後,24.339,,,,,
1030,10/23/19 09:00:00 午後,24.291,,,,,
1031,10/23/19 10:00:00 午後,24.171,,,,,
1032,10/23/19 11:00:00 午後,24.098,,,,,
1033,10/24/19 12:00:00 午前,24.05,,,,,
1034,10/24/19 01:00:00 午前,24.026,,,,,
1035,10/24/19 02:00:00 午前,23.954,,,,,
1036,10/24/19 03:00:00 午前,23.833,,,,,
1037,10/24/19 04:00:00 午前,23.809,,,,,
1038,10/24/19 05:00:00 午前,23.857,,,,,
1039,10/24/19 06:00:00 午前,23.881,,,,,
1040,10/24/19 07:00:00 午前,23.857,,,,,
1041,10/24/19 08:00:00 午前,24.098,,,,,
1042,10/24/19 09:00:00 午前,24.122,,,,,
1043,10/24/19 10:00:00 午前,24.122,,,,,
1044,10/24/19 11:00:00 午前,24.002,,,,,
1045,10/24/19 12:00:00 午後,24.002,,,,,
1046,10/24/19 01:00:00 午後,24.026,,,,,
1047,10/24/19 02:00:00 午後,24.05,,,,,
1048,10/24/19 03:00:00 午後,24.171,,,,,
1049,10/24/19 04:00:00 午後,24.219,,,,,
1050,10/24/19 05:00:00 午後,24.195,,,,,
1051,10/24/19 06:00:00 午後,24.195,,,,,
1052,10/24/19 07:00:00 午後,24.195,,,,,
1053,10/24/19 08:00:00 午後,24.146,,,,,
1054,10/24/19 09:00:00 午後,24.171,,,,,
1055,10/24/19 10:00:00 午後,24.171,,,,,
1056,10/24/19 11:00:00 午後,24.146,,,,,
1057,10/25/19 12:00:00 午前,24.122,,,,,
1058,10/25/19 01:00:00 午前,24.122,,,,,
1059,10/25/19 02:00:00 午前,24.098,,,,,
