Plot Title: site24_spot003_2020,,,,,,,
#,"Date Time, GMT+09:00","Temp, °C",Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
533,10/03/19 04:00:00 午後,26.304,,,,,
534,10/03/19 05:00:00 午後,26.304,,,,,
535,10/03/19 06:00:00 午後,26.304,,,,,
536,10/03/19 07:00:00 午後,26.28,,,,,
537,10/03/19 08:00:00 午後,26.304,,,,,
538,10/03/19 09:00:00 午後,26.329,,,,,
539,10/03/19 10:00:00 午後,26.329,,,,,
540,10/03/19 11:00:00 午後,26.329,,,,,
541,10/04/19 12:00:00 午前,26.329,,,,,
542,10/04/19 01:00:00 午前,26.28,,,,,
543,10/04/19 02:00:00 午前,26.256,,,,,
544,10/04/19 03:00:00 午前,26.256,,,,,
545,10/04/19 04:00:00 午前,26.256,,,,,
546,10/04/19 05:00:00 午前,26.231,,,,,
547,10/04/19 06:00:00 午前,26.207,,,,,
548,10/04/19 07:00:00 午前,26.207,,,,,
549,10/04/19 08:00:00 午前,26.231,,,,,
550,10/04/19 09:00:00 午前,26.231,,,,,
551,10/04/19 10:00:00 午前,26.231,,,,,
552,10/04/19 11:00:00 午前,26.231,,,,,
553,10/04/19 12:00:00 午後,26.28,,,,,
554,10/04/19 01:00:00 午後,26.353,,,,,
555,10/04/19 02:00:00 午後,26.304,,,,,
556,10/04/19 03:00:00 午後,26.5,,,,,
557,10/04/19 04:00:00 午後,26.549,,,,,
558,10/04/19 05:00:00 午後,26.549,,,,,
559,10/04/19 06:00:00 午後,26.475,,,,,
560,10/04/19 07:00:00 午後,26.353,,,,,
561,10/04/19 08:00:00 午後,26.353,,,,,
562,10/04/19 09:00:00 午後,26.353,,,,,
563,10/04/19 10:00:00 午後,26.304,,,,,
564,10/04/19 11:00:00 午後,26.28,,,,,
565,10/05/19 12:00:00 午前,26.231,,,,,
566,10/05/19 01:00:00 午前,26.207,,,,,
567,10/05/19 02:00:00 午前,26.158,,,,,
568,10/05/19 03:00:00 午前,26.158,,,,,
569,10/05/19 04:00:00 午前,26.158,,,,,
570,10/05/19 05:00:00 午前,26.134,,,,,
571,10/05/19 06:00:00 午前,26.109,,,,,
572,10/05/19 07:00:00 午前,26.109,,,,,
573,10/05/19 08:00:00 午前,26.085,,,,,
574,10/05/19 09:00:00 午前,26.134,,,,,
575,10/05/19 10:00:00 午前,26.134,,,,,
576,10/05/19 11:00:00 午前,26.158,,,,,
577,10/05/19 12:00:00 午後,26.182,,,,,
578,10/05/19 01:00:00 午後,26.207,,,,,
579,10/05/19 02:00:00 午後,26.231,,,,,
580,10/05/19 03:00:00 午後,26.231,,,,,
581,10/05/19 04:00:00 午後,26.256,,,,,
582,10/05/19 05:00:00 午後,26.451,,,,,
583,10/05/19 06:00:00 午後,26.329,,,,,
584,10/05/19 07:00:00 午後,26.378,,,,,
585,10/05/19 08:00:00 午後,26.353,,,,,
586,10/05/19 09:00:00 午後,26.402,,,,,
587,10/05/19 10:00:00 午後,26.329,,,,,
588,10/05/19 11:00:00 午後,26.28,,,,,
589,10/06/19 12:00:00 午前,26.256,,,,,
590,10/06/19 01:00:00 午前,26.231,,,,,
591,10/06/19 02:00:00 午前,26.256,,,,,
592,10/06/19 03:00:00 午前,26.231,,,,,
593,10/06/19 04:00:00 午前,26.231,,,,,
594,10/06/19 05:00:00 午前,26.231,,,,,
595,10/06/19 06:00:00 午前,26.182,,,,,
596,10/06/19 07:00:00 午前,26.158,,,,,
597,10/06/19 08:00:00 午前,26.134,,,,,
598,10/06/19 09:00:00 午前,26.134,,,,,
599,10/06/19 10:00:00 午前,26.182,,,,,
600,10/06/19 11:00:00 午前,26.207,,,,,
601,10/06/19 12:00:00 午後,26.256,,,,,
602,10/06/19 01:00:00 午後,26.329,,,,,
603,10/06/19 02:00:00 午後,26.353,,,,,
604,10/06/19 03:00:00 午後,26.329,,,,,
605,10/06/19 04:00:00 午後,26.304,,,,,
606,10/06/19 05:00:00 午後,26.231,,,,,
607,10/06/19 06:00:00 午後,26.182,,,,,
608,10/06/19 07:00:00 午後,26.158,,,,,
609,10/06/19 08:00:00 午後,26.158,,,,,
610,10/06/19 09:00:00 午後,26.134,,,,,
611,10/06/19 10:00:00 午後,26.158,,,,,
612,10/06/19 11:00:00 午後,26.109,,,,,
613,10/07/19 12:00:00 午前,26.109,,,,,
614,10/07/19 01:00:00 午前,26.109,,,,,
615,10/07/19 02:00:00 午前,26.085,,,,,
616,10/07/19 03:00:00 午前,26.061,,,,,
617,10/07/19 04:00:00 午前,26.061,,,,,
618,10/07/19 05:00:00 午前,26.085,,,,,
619,10/07/19 06:00:00 午前,26.085,,,,,
620,10/07/19 07:00:00 午前,26.061,,,,,
621,10/07/19 08:00:00 午前,26.036,,,,,
622,10/07/19 09:00:00 午前,26.036,,,,,
623,10/07/19 10:00:00 午前,26.061,,,,,
624,10/07/19 11:00:00 午前,26.085,,,,,
625,10/07/19 12:00:00 午後,26.109,,,,,
626,10/07/19 01:00:00 午後,26.109,,,,,
627,10/07/19 02:00:00 午後,26.134,,,,,
628,10/07/19 03:00:00 午後,26.158,,,,,
629,10/07/19 04:00:00 午後,26.158,,,,,
630,10/07/19 05:00:00 午後,26.182,,,,,
631,10/07/19 06:00:00 午後,26.158,,,,,
632,10/07/19 07:00:00 午後,26.109,,,,,
633,10/07/19 08:00:00 午後,26.109,,,,,
634,10/07/19 09:00:00 午後,26.109,,,,,
635,10/07/19 10:00:00 午後,26.061,,,,,
636,10/07/19 11:00:00 午後,26.061,,,,,
637,10/08/19 12:00:00 午前,26.061,,,,,
638,10/08/19 01:00:00 午前,26.061,,,,,
639,10/08/19 02:00:00 午前,26.036,,,,,
640,10/08/19 03:00:00 午前,26.012,,,,,
641,10/08/19 04:00:00 午前,25.963,,,,,
642,10/08/19 05:00:00 午前,25.939,,,,,
643,10/08/19 06:00:00 午前,25.963,,,,,
644,10/08/19 07:00:00 午前,25.987,,,,,
645,10/08/19 08:00:00 午前,25.963,,,,,
646,10/08/19 09:00:00 午前,25.939,,,,,
647,10/08/19 10:00:00 午前,25.963,,,,,
648,10/08/19 11:00:00 午前,26.012,,,,,
649,10/08/19 12:00:00 午後,26.036,,,,,
650,10/08/19 01:00:00 午後,26.085,,,,,
651,10/08/19 02:00:00 午後,26.109,,,,,
652,10/08/19 03:00:00 午後,26.061,,,,,
653,10/08/19 04:00:00 午後,26.036,,,,,
654,10/08/19 05:00:00 午後,26.012,,,,,
655,10/08/19 06:00:00 午後,25.914,,,,,
656,10/08/19 07:00:00 午後,25.793,,,,,
657,10/08/19 08:00:00 午後,25.695,,,,,
658,10/08/19 09:00:00 午後,25.623,,,,,
659,10/08/19 10:00:00 午後,25.525,,,,,
660,10/08/19 11:00:00 午後,25.453,,,,,
661,10/09/19 12:00:00 午前,25.355,,,,,
662,10/09/19 01:00:00 午前,25.307,,,,,
663,10/09/19 02:00:00 午前,25.21,,,,,
664,10/09/19 03:00:00 午前,25.258,,,,,
665,10/09/19 04:00:00 午前,25.355,,,,,
666,10/09/19 05:00:00 午前,25.428,,,,,
667,10/09/19 06:00:00 午前,25.501,,,,,
668,10/09/19 07:00:00 午前,25.331,,,,,
669,10/09/19 08:00:00 午前,25.38,,,,,
670,10/09/19 09:00:00 午前,25.089,,,,,
671,10/09/19 10:00:00 午前,24.919,,,,,
672,10/09/19 11:00:00 午前,24.895,,,,,
673,10/09/19 12:00:00 午後,24.968,,,,,
674,10/09/19 01:00:00 午後,25.065,,,,,
675,10/09/19 02:00:00 午後,25.089,,,,,
676,10/09/19 03:00:00 午後,25.21,,,,,
677,10/09/19 04:00:00 午後,25.21,,,,,
678,10/09/19 05:00:00 午後,25.234,,,,,
679,10/09/19 06:00:00 午後,25.137,,,,,
680,10/09/19 07:00:00 午後,24.992,,,,,
681,10/09/19 08:00:00 午後,24.895,,,,,
682,10/09/19 09:00:00 午後,24.823,,,,,
683,10/09/19 10:00:00 午後,24.75,,,,,
684,10/09/19 11:00:00 午後,24.677,,,,,
685,10/10/19 12:00:00 午前,24.605,,,,,
686,10/10/19 01:00:00 午前,24.653,,,,,
687,10/10/19 02:00:00 午前,24.702,,,,,
688,10/10/19 03:00:00 午前,24.702,,,,,
689,10/10/19 04:00:00 午前,24.702,,,,,
690,10/10/19 05:00:00 午前,24.702,,,,,
691,10/10/19 06:00:00 午前,24.677,,,,,
692,10/10/19 07:00:00 午前,24.726,,,,,
693,10/10/19 08:00:00 午前,24.774,,,,,
694,10/10/19 09:00:00 午前,24.798,,,,,
695,10/10/19 10:00:00 午前,24.823,,,,,
696,10/10/19 11:00:00 午前,24.798,,,,,
697,10/10/19 12:00:00 午後,24.774,,,,,
698,10/10/19 01:00:00 午後,24.798,,,,,
699,10/10/19 02:00:00 午後,24.847,,,,,
700,10/10/19 03:00:00 午後,24.919,,,,,
701,10/10/19 04:00:00 午後,24.895,,,,,
702,10/10/19 05:00:00 午後,24.919,,,,,
703,10/10/19 06:00:00 午後,24.871,,,,,
704,10/10/19 07:00:00 午後,24.847,,,,,
705,10/10/19 08:00:00 午後,24.823,,,,,
706,10/10/19 09:00:00 午後,24.774,,,,,
707,10/10/19 10:00:00 午後,24.726,,,,,
708,10/10/19 11:00:00 午後,24.653,,,,,
709,10/11/19 12:00:00 午前,24.581,,,,,
710,10/11/19 01:00:00 午前,24.605,,,,,
711,10/11/19 02:00:00 午前,24.605,,,,,
712,10/11/19 03:00:00 午前,24.605,,,,,
713,10/11/19 04:00:00 午前,24.629,,,,,
714,10/11/19 05:00:00 午前,24.605,,,,,
715,10/11/19 06:00:00 午前,24.774,,,,,
716,10/11/19 07:00:00 午前,24.823,,,,,
717,10/11/19 08:00:00 午前,24.75,,,,,
718,10/11/19 09:00:00 午前,24.702,,,,,
719,10/11/19 10:00:00 午前,24.75,,,,,
720,10/11/19 11:00:00 午前,24.798,,,,,
721,10/11/19 12:00:00 午後,24.774,,,,,
722,10/11/19 01:00:00 午後,24.919,,,,,
723,10/11/19 02:00:00 午後,25.016,,,,,
724,10/11/19 03:00:00 午後,25.065,,,,,
725,10/11/19 04:00:00 午後,24.919,,,,,
726,10/11/19 05:00:00 午後,24.871,,,,,
727,10/11/19 06:00:00 午後,24.629,,,,,
728,10/11/19 07:00:00 午後,24.774,,,,,
729,10/11/19 08:00:00 午後,24.798,,,,,
730,10/11/19 09:00:00 午後,24.847,,,,,
731,10/11/19 10:00:00 午後,24.798,,,,,
732,10/11/19 11:00:00 午後,24.798,,,,,
733,10/12/19 12:00:00 午前,24.847,,,,,
734,10/12/19 01:00:00 午前,24.895,,,,,
735,10/12/19 02:00:00 午前,24.919,,,,,
736,10/12/19 03:00:00 午前,24.895,,,,,
737,10/12/19 04:00:00 午前,24.774,,,,,
738,10/12/19 05:00:00 午前,24.605,,,,,
739,10/12/19 06:00:00 午前,24.629,,,,,
740,10/12/19 07:00:00 午前,24.702,,,,,
741,10/12/19 08:00:00 午前,24.677,,,,,
742,10/12/19 09:00:00 午前,24.653,,,,,
743,10/12/19 10:00:00 午前,24.605,,,,,
744,10/12/19 11:00:00 午前,24.605,,,,,
745,10/12/19 12:00:00 午後,24.532,,,,,
746,10/12/19 01:00:00 午後,24.557,,,,,
747,10/12/19 02:00:00 午後,24.605,,,,,
748,10/12/19 03:00:00 午後,24.581,,,,,
749,10/12/19 04:00:00 午後,24.557,,,,,
750,10/12/19 05:00:00 午後,24.484,,,,,
751,10/12/19 06:00:00 午後,24.412,,,,,
752,10/12/19 07:00:00 午後,24.339,,,,,
753,10/12/19 08:00:00 午後,24.291,,,,,
754,10/12/19 09:00:00 午後,24.195,,,,,
755,10/12/19 10:00:00 午後,24.122,,,,,
756,10/12/19 11:00:00 午後,24.002,,,,,
757,10/13/19 12:00:00 午前,23.954,,,,,
758,10/13/19 01:00:00 午前,23.93,,,,,
759,10/13/19 02:00:00 午前,23.881,,,,,
760,10/13/19 03:00:00 午前,23.833,,,,,
761,10/13/19 04:00:00 午前,23.761,,,,,
762,10/13/19 05:00:00 午前,23.689,,,,,
763,10/13/19 06:00:00 午前,23.713,,,,,
764,10/13/19 07:00:00 午前,23.641,,,,,
765,10/13/19 08:00:00 午前,23.713,,,,,
766,10/13/19 09:00:00 午前,23.689,,,,,
767,10/13/19 10:00:00 午前,23.689,,,,,
768,10/13/19 11:00:00 午前,23.689,,,,,
769,10/13/19 12:00:00 午後,23.737,,,,,
770,10/13/19 01:00:00 午後,23.761,,,,,
771,10/13/19 02:00:00 午後,23.713,,,,,
772,10/13/19 03:00:00 午後,23.737,,,,,
773,10/13/19 04:00:00 午後,23.737,,,,,
774,10/13/19 05:00:00 午後,23.737,,,,,
775,10/13/19 06:00:00 午後,24.074,,,,,
776,10/13/19 07:00:00 午後,24.122,,,,,
777,10/13/19 08:00:00 午後,24.219,,,,,
778,10/13/19 09:00:00 午後,24.315,,,,,
779,10/13/19 10:00:00 午後,24.243,,,,,
780,10/13/19 11:00:00 午後,24.243,,,,,
781,10/14/19 12:00:00 午前,24.05,,,,,
782,10/14/19 01:00:00 午前,24.171,,,,,
783,10/14/19 02:00:00 午前,24.171,,,,,
784,10/14/19 03:00:00 午前,24.171,,,,,
785,10/14/19 04:00:00 午前,24.219,,,,,
786,10/14/19 05:00:00 午前,24.122,,,,,
787,10/14/19 06:00:00 午前,24.098,,,,,
788,10/14/19 07:00:00 午前,23.93,,,,,
789,10/14/19 08:00:00 午前,23.93,,,,,
790,10/14/19 09:00:00 午前,24.026,,,,,
791,10/14/19 10:00:00 午前,23.857,,,,,
792,10/14/19 11:00:00 午前,23.93,,,,,
793,10/14/19 12:00:00 午後,23.978,,,,,
794,10/14/19 01:00:00 午後,24.002,,,,,
795,10/14/19 02:00:00 午後,24.05,,,,,
796,10/14/19 03:00:00 午後,24.05,,,,,
797,10/14/19 04:00:00 午後,24.05,,,,,
798,10/14/19 05:00:00 午後,23.978,,,,,
799,10/14/19 06:00:00 午後,23.978,,,,,
800,10/14/19 07:00:00 午後,23.978,,,,,
801,10/14/19 08:00:00 午後,23.954,,,,,
802,10/14/19 09:00:00 午後,23.881,,,,,
803,10/14/19 10:00:00 午後,23.905,,,,,
804,10/14/19 11:00:00 午後,23.881,,,,,
805,10/15/19 12:00:00 午前,23.809,,,,,
806,10/15/19 01:00:00 午前,23.785,,,,,
807,10/15/19 02:00:00 午前,23.713,,,,,
808,10/15/19 03:00:00 午前,23.737,,,,,
809,10/15/19 04:00:00 午前,23.857,,,,,
810,10/15/19 05:00:00 午前,23.833,,,,,
811,10/15/19 06:00:00 午前,23.785,,,,,
812,10/15/19 07:00:00 午前,23.833,,,,,
813,10/15/19 08:00:00 午前,23.881,,,,,
814,10/15/19 09:00:00 午前,23.978,,,,,
815,10/15/19 10:00:00 午前,23.93,,,,,
816,10/15/19 11:00:00 午前,23.833,,,,,
817,10/15/19 12:00:00 午後,23.857,,,,,
818,10/15/19 01:00:00 午後,23.905,,,,,
819,10/15/19 02:00:00 午後,23.93,,,,,
820,10/15/19 03:00:00 午後,23.881,,,,,
821,10/15/19 04:00:00 午後,23.833,,,,,
822,10/15/19 05:00:00 午後,23.785,,,,,
823,10/15/19 06:00:00 午後,23.809,,,,,
824,10/15/19 07:00:00 午後,23.785,,,,,
825,10/15/19 08:00:00 午後,23.785,,,,,
826,10/15/19 09:00:00 午後,23.641,,,,,
827,10/15/19 10:00:00 午後,23.737,,,,,
828,10/15/19 11:00:00 午後,23.593,,,,,
829,10/16/19 12:00:00 午前,23.593,,,,,
830,10/16/19 01:00:00 午前,23.593,,,,,
831,10/16/19 02:00:00 午前,23.593,,,,,
832,10/16/19 03:00:00 午前,23.593,,,,,
833,10/16/19 04:00:00 午前,23.569,,,,,
834,10/16/19 05:00:00 午前,23.617,,,,,
835,10/16/19 06:00:00 午前,23.665,,,,,
836,10/16/19 07:00:00 午前,23.761,,,,,
837,10/16/19 08:00:00 午前,23.785,,,,,
838,10/16/19 09:00:00 午前,23.761,,,,,
839,10/16/19 10:00:00 午前,23.761,,,,,
840,10/16/19 11:00:00 午前,23.689,,,,,
841,10/16/19 12:00:00 午後,23.641,,,,,
842,10/16/19 01:00:00 午後,23.713,,,,,
843,10/16/19 02:00:00 午後,23.833,,,,,
844,10/16/19 03:00:00 午後,24.002,,,,,
845,10/16/19 04:00:00 午後,23.93,,,,,
846,10/16/19 05:00:00 午後,23.857,,,,,
847,10/16/19 06:00:00 午後,23.857,,,,,
848,10/16/19 07:00:00 午後,23.881,,,,,
849,10/16/19 08:00:00 午後,23.809,,,,,
850,10/16/19 09:00:00 午後,23.785,,,,,
851,10/16/19 10:00:00 午後,23.761,,,,,
852,10/16/19 11:00:00 午後,23.809,,,,,
853,10/17/19 12:00:00 午前,23.809,,,,,
854,10/17/19 01:00:00 午前,23.809,,,,,
855,10/17/19 02:00:00 午前,23.833,,,,,
856,10/17/19 03:00:00 午前,23.833,,,,,
857,10/17/19 04:00:00 午前,23.809,,,,,
858,10/17/19 05:00:00 午前,23.785,,,,,
859,10/17/19 06:00:00 午前,23.785,,,,,
860,10/17/19 07:00:00 午前,23.809,,,,,
861,10/17/19 08:00:00 午前,23.785,,,,,
862,10/17/19 09:00:00 午前,23.785,,,,,
863,10/17/19 10:00:00 午前,23.785,,,,,
864,10/17/19 11:00:00 午前,23.785,,,,,
865,10/17/19 12:00:00 午後,23.785,,,,,
866,10/17/19 01:00:00 午後,23.761,,,,,
867,10/17/19 02:00:00 午後,23.761,,,,,
868,10/17/19 03:00:00 午後,23.761,,,,,
869,10/17/19 04:00:00 午後,23.761,,,,,
870,10/17/19 05:00:00 午後,23.761,,,,,
871,10/17/19 06:00:00 午後,23.737,,,,,
872,10/17/19 07:00:00 午後,23.737,,,,,
873,10/17/19 08:00:00 午後,23.713,,,,,
874,10/17/19 09:00:00 午後,23.737,,,,,
875,10/17/19 10:00:00 午後,23.761,,,,,
876,10/17/19 11:00:00 午後,23.833,,,,,
877,10/18/19 12:00:00 午前,23.881,,,,,
878,10/18/19 01:00:00 午前,23.761,,,,,
879,10/18/19 02:00:00 午前,23.713,,,,,
880,10/18/19 03:00:00 午前,23.689,,,,,
881,10/18/19 04:00:00 午前,23.713,,,,,
882,10/18/19 05:00:00 午前,23.93,,,,,
883,10/18/19 06:00:00 午前,23.833,,,,,
884,10/18/19 07:00:00 午前,23.954,,,,,
885,10/18/19 08:00:00 午前,24.098,,,,,
886,10/18/19 09:00:00 午前,24.05,,,,,
887,10/18/19 10:00:00 午前,24.122,,,,,
888,10/18/19 11:00:00 午前,24.195,,,,,
889,10/18/19 12:00:00 午後,24.146,,,,,
890,10/18/19 01:00:00 午後,24.219,,,,,
891,10/18/19 02:00:00 午後,24.146,,,,,
892,10/18/19 03:00:00 午後,24.243,,,,,
893,10/18/19 04:00:00 午後,24.219,,,,,
894,10/18/19 05:00:00 午後,24.388,,,,,
895,10/18/19 06:00:00 午後,24.339,,,,,
896,10/18/19 07:00:00 午後,24.46,,,,,
897,10/18/19 08:00:00 午後,24.484,,,,,
898,10/18/19 09:00:00 午後,24.581,,,,,
899,10/18/19 10:00:00 午後,24.629,,,,,
900,10/18/19 11:00:00 午後,24.484,,,,,
901,10/19/19 12:00:00 午前,24.46,,,,,
902,10/19/19 01:00:00 午前,24.508,,,,,
903,10/19/19 02:00:00 午前,24.557,,,,,
904,10/19/19 03:00:00 午前,24.484,,,,,
905,10/19/19 04:00:00 午前,24.484,,,,,
906,10/19/19 05:00:00 午前,24.557,,,,,
907,10/19/19 06:00:00 午前,24.726,,,,,
908,10/19/19 07:00:00 午前,24.847,,,,,
909,10/19/19 08:00:00 午前,24.798,,,,,
910,10/19/19 09:00:00 午前,24.629,,,,,
911,10/19/19 10:00:00 午前,24.702,,,,,
912,10/19/19 11:00:00 午前,24.847,,,,,
913,10/19/19 12:00:00 午後,24.823,,,,,
914,10/19/19 01:00:00 午後,24.726,,,,,
915,10/19/19 02:00:00 午後,24.726,,,,,
916,10/19/19 03:00:00 午後,24.726,,,,,
917,10/19/19 04:00:00 午後,24.677,,,,,
918,10/19/19 05:00:00 午後,24.677,,,,,
919,10/19/19 06:00:00 午後,24.677,,,,,
920,10/19/19 07:00:00 午後,24.508,,,,,
921,10/19/19 08:00:00 午後,24.557,,,,,
922,10/19/19 09:00:00 午後,24.726,,,,,
923,10/19/19 10:00:00 午後,24.774,,,,,
924,10/19/19 11:00:00 午後,24.798,,,,,
925,10/20/19 12:00:00 午前,24.605,,,,,
926,10/20/19 01:00:00 午前,24.532,,,,,
927,10/20/19 02:00:00 午前,24.557,,,,,
928,10/20/19 03:00:00 午前,24.532,,,,,
929,10/20/19 04:00:00 午前,24.581,,,,,
930,10/20/19 05:00:00 午前,24.532,,,,,
931,10/20/19 06:00:00 午前,24.46,,,,,
932,10/20/19 07:00:00 午前,24.412,,,,,
933,10/20/19 08:00:00 午前,24.484,,,,,
934,10/20/19 09:00:00 午前,24.436,,,,,
935,10/20/19 10:00:00 午前,24.484,,,,,
936,10/20/19 11:00:00 午前,24.484,,,,,
937,10/20/19 12:00:00 午後,24.557,,,,,
938,10/20/19 01:00:00 午後,24.508,,,,,
939,10/20/19 02:00:00 午後,24.532,,,,,
940,10/20/19 03:00:00 午後,24.532,,,,,
941,10/20/19 04:00:00 午後,24.532,,,,,
942,10/20/19 05:00:00 午後,24.532,,,,,
943,10/20/19 06:00:00 午後,24.532,,,,,
944,10/20/19 07:00:00 午後,24.484,,,,,
945,10/20/19 08:00:00 午後,24.484,,,,,
946,10/20/19 09:00:00 午後,24.484,,,,,
947,10/20/19 10:00:00 午後,24.46,,,,,
948,10/20/19 11:00:00 午後,24.46,,,,,
949,10/21/19 12:00:00 午前,24.46,,,,,
950,10/21/19 01:00:00 午前,24.46,,,,,
951,10/21/19 02:00:00 午前,24.412,,,,,
952,10/21/19 03:00:00 午前,24.412,,,,,
953,10/21/19 04:00:00 午前,24.363,,,,,
954,10/21/19 05:00:00 午前,24.363,,,,,
955,10/21/19 06:00:00 午前,24.412,,,,,
956,10/21/19 07:00:00 午前,24.46,,,,,
957,10/21/19 08:00:00 午前,24.46,,,,,
958,10/21/19 09:00:00 午前,24.532,,,,,
959,10/21/19 10:00:00 午前,24.557,,,,,
960,10/21/19 11:00:00 午前,24.653,,,,,
961,10/21/19 12:00:00 午後,24.75,,,,,
962,10/21/19 01:00:00 午後,24.677,,,,,
963,10/21/19 02:00:00 午後,24.629,,,,,
964,10/21/19 03:00:00 午後,24.653,,,,,
965,10/21/19 04:00:00 午後,24.677,,,,,
966,10/21/19 05:00:00 午後,24.653,,,,,
967,10/21/19 06:00:00 午後,24.605,,,,,
968,10/21/19 07:00:00 午後,24.629,,,,,
969,10/21/19 08:00:00 午後,24.629,,,,,
970,10/21/19 09:00:00 午後,24.653,,,,,
971,10/21/19 10:00:00 午後,24.557,,,,,
972,10/21/19 11:00:00 午後,24.532,,,,,
973,10/22/19 12:00:00 午前,24.46,,,,,
974,10/22/19 01:00:00 午前,24.46,,,,,
975,10/22/19 02:00:00 午前,24.508,,,,,
976,10/22/19 03:00:00 午前,24.581,,,,,
977,10/22/19 04:00:00 午前,24.581,,,,,
978,10/22/19 05:00:00 午前,24.557,,,,,
979,10/22/19 06:00:00 午前,24.532,,,,,
980,10/22/19 07:00:00 午前,24.484,,,,,
981,10/22/19 08:00:00 午前,24.46,,,,,
982,10/22/19 09:00:00 午前,24.484,,,,,
983,10/22/19 10:00:00 午前,24.508,,,,,
984,10/22/19 11:00:00 午前,24.557,,,,,
985,10/22/19 12:00:00 午後,24.581,,,,,
986,10/22/19 01:00:00 午後,24.605,,,,,
987,10/22/19 02:00:00 午後,24.557,,,,,
988,10/22/19 03:00:00 午後,24.532,,,,,
989,10/22/19 04:00:00 午後,24.508,,,,,
990,10/22/19 05:00:00 午後,24.774,,,,,
991,10/22/19 06:00:00 午後,24.823,,,,,
992,10/22/19 07:00:00 午後,24.605,,,,,
993,10/22/19 08:00:00 午後,24.653,,,,,
994,10/22/19 09:00:00 午後,24.75,,,,,
995,10/22/19 10:00:00 午後,24.75,,,,,
996,10/22/19 11:00:00 午後,24.653,,,,,
997,10/23/19 12:00:00 午前,24.653,,,,,
998,10/23/19 01:00:00 午前,24.629,,,,,
999,10/23/19 02:00:00 午前,24.629,,,,,
1000,10/23/19 03:00:00 午前,24.629,,,,,
1001,10/23/19 04:00:00 午前,24.605,,,,,
1002,10/23/19 05:00:00 午前,24.605,,,,,
1003,10/23/19 06:00:00 午前,24.629,,,,,
1004,10/23/19 07:00:00 午前,24.653,,,,,
1005,10/23/19 08:00:00 午前,24.629,,,,,
1006,10/23/19 09:00:00 午前,24.629,,,,,
1007,10/23/19 10:00:00 午前,24.653,,,,,
1008,10/23/19 11:00:00 午前,24.653,,,,,
1009,10/23/19 12:00:00 午後,24.557,,,,,
1010,10/23/19 01:00:00 午後,24.581,,,,,
1011,10/23/19 02:00:00 午後,24.581,,,,,
1012,10/23/19 03:00:00 午後,24.532,,,,,
1013,10/23/19 04:00:00 午後,24.532,,,,,
1014,10/23/19 05:00:00 午後,24.484,,,,,
1015,10/23/19 06:00:00 午後,24.508,,,,,
1016,10/23/19 07:00:00 午後,24.532,,,,,
1017,10/23/19 08:00:00 午後,24.557,,,,,
1018,10/23/19 09:00:00 午後,24.629,,,,,
1019,10/23/19 10:00:00 午後,24.702,,,,,
1020,10/23/19 11:00:00 午後,24.726,,,,,
1021,10/24/19 12:00:00 午前,24.677,,,,,
1022,10/24/19 01:00:00 午前,24.557,,,,,
1023,10/24/19 02:00:00 午前,24.484,,,,,
1024,10/24/19 03:00:00 午前,24.46,,,,,
1025,10/24/19 04:00:00 午前,24.436,,,,,
1026,10/24/19 05:00:00 午前,24.46,,,,,
1027,10/24/19 06:00:00 午前,24.436,,,,,
1028,10/24/19 07:00:00 午前,24.412,,,,,
1029,10/24/19 08:00:00 午前,24.388,,,,,
1030,10/24/19 09:00:00 午前,24.388,,,,,
1031,10/24/19 10:00:00 午前,24.436,,,,,
1032,10/24/19 11:00:00 午前,24.532,,,,,
1033,10/24/19 12:00:00 午後,24.532,,,,,
1034,10/24/19 01:00:00 午後,24.484,,,,,
1035,10/24/19 02:00:00 午後,24.484,,,,,
1036,10/24/19 03:00:00 午後,24.532,,,,,
1037,10/24/19 04:00:00 午後,24.605,,,,,
1038,10/24/19 05:00:00 午後,24.508,,,,,
1039,10/24/19 06:00:00 午後,24.46,,,,,
1040,10/24/19 07:00:00 午後,24.508,,,,,
1041,10/24/19 08:00:00 午後,24.532,,,,,
1042,10/24/19 09:00:00 午後,24.557,,,,,
1043,10/24/19 10:00:00 午後,24.532,,,,,
1044,10/24/19 11:00:00 午後,24.532,,,,,
1045,10/25/19 12:00:00 午前,24.557,,,,,
1046,10/25/19 01:00:00 午前,24.508,,,,,
1047,10/25/19 02:00:00 午前,24.46,,,,,
1048,10/25/19 03:00:00 午前,24.46,,,,,
1049,10/25/19 04:00:00 午前,24.484,,,,,
1050,10/25/19 05:00:00 午前,24.436,,,,,
1051,10/25/19 06:00:00 午前,24.436,,,,,
1052,10/25/19 07:00:00 午前,24.388,,,,,
1053,10/25/19 08:00:00 午前,24.412,,,,,
1054,10/25/19 09:00:00 午前,24.436,,,,,
1055,10/25/19 10:00:00 午前,24.46,,,,,
1056,10/25/19 11:00:00 午前,24.315,,,,,
1057,10/25/19 12:00:00 午後,24.291,,,,,
1058,10/25/19 01:00:00 午後,24.363,,,,,
1059,10/25/19 02:00:00 午後,24.363,,,,,
1060,10/25/19 03:00:00 午後,24.339,,,,,
1061,10/25/19 04:00:00 午後,24.363,,,,,
1062,10/25/19 05:00:00 午後,24.291,,,,,
1063,10/25/19 06:00:00 午後,24.243,,,,,
1064,10/25/19 07:00:00 午後,24.219,,,,,
