プロット タイトル: site21_spot011_2024,,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 20291294, SEN S/N: 20291294, LBL: ℃)",カプラー取り外し (LGR S/N: 20291294),カプラー取り付け (LGR S/N: 20291294),ホスト接続 (LGR S/N: 20291294),停止済み (LGR S/N: 20291294),ファイルの終わり (LGR S/N: 20291294)
6839,10/02/24 09:00:00 午前,26.769,,,,,
6840,10/02/24 10:00:00 午前,26.842,,,,,
6841,10/02/24 11:00:00 午前,26.916,,,,,
6842,10/02/24 12:00:00 午後,27.161,,,,,
6843,10/02/24 01:00:00 午後,27.087,,,,,
6844,10/02/24 02:00:00 午後,27.087,,,,,
6845,10/02/24 03:00:00 午後,27.308,,,,,
6846,10/02/24 04:00:00 午後,27.038,,,,,
6847,10/02/24 05:00:00 午後,27.161,,,,,
6848,10/02/24 06:00:00 午後,27.53,,,,,
6849,10/02/24 07:00:00 午後,27.382,,,,,
6850,10/02/24 08:00:00 午後,27.063,,,,,
6851,10/02/24 09:00:00 午後,27.038,,,,,
6852,10/02/24 10:00:00 午後,27.259,,,,,
6853,10/02/24 11:00:00 午後,27.259,,,,,
6854,10/03/24 12:00:00 午前,27.284,,,,,
6855,10/03/24 01:00:00 午前,27.161,,,,,
6856,10/03/24 02:00:00 午前,27.014,,,,,
6857,10/03/24 03:00:00 午前,26.965,,,,,
6858,10/03/24 04:00:00 午前,26.989,,,,,
6859,10/03/24 05:00:00 午前,26.989,,,,,
6860,10/03/24 06:00:00 午前,26.94,,,,,
6861,10/03/24 07:00:00 午前,26.94,,,,,
6862,10/03/24 08:00:00 午前,26.842,,,,,
6863,10/03/24 09:00:00 午前,26.793,,,,,
6864,10/03/24 10:00:00 午前,26.744,,,,,
6865,10/03/24 11:00:00 午前,26.769,,,,,
6866,10/03/24 12:00:00 午後,26.793,,,,,
6867,10/03/24 01:00:00 午後,26.793,,,,,
6868,10/03/24 02:00:00 午後,26.769,,,,,
6869,10/03/24 03:00:00 午後,26.769,,,,,
6870,10/03/24 04:00:00 午後,26.72,,,,,
6871,10/03/24 05:00:00 午後,26.695,,,,,
6872,10/03/24 06:00:00 午後,26.646,,,,,
6873,10/03/24 07:00:00 午後,26.622,,,,,
6874,10/03/24 08:00:00 午後,26.622,,,,,
6875,10/03/24 09:00:00 午後,26.622,,,,,
6876,10/03/24 10:00:00 午後,26.622,,,,,
6877,10/03/24 11:00:00 午後,26.598,,,,,
6878,10/04/24 12:00:00 午前,26.598,,,,,
6879,10/04/24 01:00:00 午前,26.573,,,,,
6880,10/04/24 02:00:00 午前,26.549,,,,,
6881,10/04/24 03:00:00 午前,26.524,,,,,
6882,10/04/24 04:00:00 午前,26.5,,,,,
6883,10/04/24 05:00:00 午前,26.549,,,,,
6884,10/04/24 06:00:00 午前,26.549,,,,,
6885,10/04/24 07:00:00 午前,26.5,,,,,
6886,10/04/24 08:00:00 午前,26.524,,,,,
6887,10/04/24 09:00:00 午前,26.549,,,,,
6888,10/04/24 10:00:00 午前,26.573,,,,,
6889,10/04/24 11:00:00 午前,26.598,,,,,
6890,10/04/24 12:00:00 午後,26.671,,,,,
6891,10/04/24 01:00:00 午後,26.695,,,,,
6892,10/04/24 02:00:00 午後,26.695,,,,,
6893,10/04/24 03:00:00 午後,26.744,,,,,
6894,10/04/24 04:00:00 午後,26.695,,,,,
6895,10/04/24 05:00:00 午後,26.646,,,,,
6896,10/04/24 06:00:00 午後,26.622,,,,,
6897,10/04/24 07:00:00 午後,26.622,,,,,
6898,10/04/24 08:00:00 午後,26.598,,,,,
6899,10/04/24 09:00:00 午後,26.622,,,,,
6900,10/04/24 10:00:00 午後,26.622,,,,,
6901,10/04/24 11:00:00 午後,26.646,,,,,
6902,10/05/24 12:00:00 午前,26.622,,,,,
6903,10/05/24 01:00:00 午前,26.646,,,,,
6904,10/05/24 02:00:00 午前,26.622,,,,,
6905,10/05/24 03:00:00 午前,26.646,,,,,
6906,10/05/24 04:00:00 午前,26.598,,,,,
6907,10/05/24 05:00:00 午前,26.573,,,,,
6908,10/05/24 06:00:00 午前,26.573,,,,,
6909,10/05/24 07:00:00 午前,26.549,,,,,
6910,10/05/24 08:00:00 午前,26.549,,,,,
6911,10/05/24 09:00:00 午前,26.573,,,,,
6912,10/05/24 10:00:00 午前,26.646,,,,,
6913,10/05/24 11:00:00 午前,26.524,,,,,
6914,10/05/24 12:00:00 午後,26.524,,,,,
6915,10/05/24 01:00:00 午後,26.622,,,,,
6916,10/05/24 02:00:00 午後,26.671,,,,,
6917,10/05/24 03:00:00 午後,26.695,,,,,
6918,10/05/24 04:00:00 午後,26.695,,,,,
6919,10/05/24 05:00:00 午後,26.646,,,,,
6920,10/05/24 06:00:00 午後,26.646,,,,,
6921,10/05/24 07:00:00 午後,26.646,,,,,
6922,10/05/24 08:00:00 午後,26.646,,,,,
6923,10/05/24 09:00:00 午後,26.622,,,,,
6924,10/05/24 10:00:00 午後,26.598,,,,,
6925,10/05/24 11:00:00 午後,26.598,,,,,
6926,10/06/24 12:00:00 午前,26.598,,,,,
6927,10/06/24 01:00:00 午前,26.573,,,,,
6928,10/06/24 02:00:00 午前,26.598,,,,,
6929,10/06/24 03:00:00 午前,26.598,,,,,
6930,10/06/24 04:00:00 午前,26.598,,,,,
6931,10/06/24 05:00:00 午前,26.573,,,,,
6932,10/06/24 06:00:00 午前,26.573,,,,,
6933,10/06/24 07:00:00 午前,26.573,,,,,
6934,10/06/24 08:00:00 午前,26.598,,,,,
6935,10/06/24 09:00:00 午前,26.573,,,,,
6936,10/06/24 10:00:00 午前,26.671,,,,,
6937,10/06/24 11:00:00 午前,26.573,,,,,
6938,10/06/24 12:00:00 午後,26.671,,,,,
6939,10/06/24 01:00:00 午後,26.818,,,,,
6940,10/06/24 02:00:00 午後,26.916,,,,,
6941,10/06/24 03:00:00 午後,27.063,,,,,
6942,10/06/24 04:00:00 午後,26.891,,,,,
6943,10/06/24 05:00:00 午後,26.94,,,,,
6944,10/06/24 06:00:00 午後,26.842,,,,,
6945,10/06/24 07:00:00 午後,26.793,,,,,
6946,10/06/24 08:00:00 午後,26.793,,,,,
6947,10/06/24 09:00:00 午後,26.769,,,,,
6948,10/06/24 10:00:00 午後,26.769,,,,,
6949,10/06/24 11:00:00 午後,26.744,,,,,
6950,10/07/24 12:00:00 午前,26.769,,,,,
6951,10/07/24 01:00:00 午前,26.769,,,,,
6952,10/07/24 02:00:00 午前,26.72,,,,,
6953,10/07/24 03:00:00 午前,26.695,,,,,
6954,10/07/24 04:00:00 午前,26.622,,,,,
6955,10/07/24 05:00:00 午前,26.573,,,,,
6956,10/07/24 06:00:00 午前,26.646,,,,,
6957,10/07/24 07:00:00 午前,26.598,,,,,
6958,10/07/24 08:00:00 午前,26.671,,,,,
6959,10/07/24 09:00:00 午前,26.695,,,,,
6960,10/07/24 10:00:00 午前,26.671,,,,,
6961,10/07/24 11:00:00 午前,26.695,,,,,
6962,10/07/24 12:00:00 午後,26.671,,,,,
6963,10/07/24 01:00:00 午後,26.744,,,,,
6964,10/07/24 02:00:00 午後,26.72,,,,,
6965,10/07/24 03:00:00 午後,26.744,,,,,
6966,10/07/24 04:00:00 午後,26.769,,,,,
6967,10/07/24 05:00:00 午後,26.695,,,,,
6968,10/07/24 06:00:00 午後,26.695,,,,,
6969,10/07/24 07:00:00 午後,26.744,,,,,
6970,10/07/24 08:00:00 午後,26.793,,,,,
6971,10/07/24 09:00:00 午後,26.769,,,,,
6972,10/07/24 10:00:00 午後,26.769,,,,,
6973,10/07/24 11:00:00 午後,26.769,,,,,
6974,10/08/24 12:00:00 午前,26.72,,,,,
6975,10/08/24 01:00:00 午前,26.744,,,,,
6976,10/08/24 02:00:00 午前,26.598,,,,,
6977,10/08/24 03:00:00 午前,26.671,,,,,
6978,10/08/24 04:00:00 午前,26.646,,,,,
6979,10/08/24 05:00:00 午前,26.671,,,,,
6980,10/08/24 06:00:00 午前,26.573,,,,,
6981,10/08/24 07:00:00 午前,26.646,,,,,
6982,10/08/24 08:00:00 午前,26.671,,,,,
6983,10/08/24 09:00:00 午前,26.695,,,,,
6984,10/08/24 10:00:00 午前,26.72,,,,,
6985,10/08/24 11:00:00 午前,26.744,,,,,
6986,10/08/24 12:00:00 午後,26.793,,,,,
6987,10/08/24 01:00:00 午後,26.867,,,,,
6988,10/08/24 02:00:00 午後,26.891,,,,,
6989,10/08/24 03:00:00 午後,26.916,,,,,
6990,10/08/24 04:00:00 午後,26.891,,,,,
6991,10/08/24 05:00:00 午後,26.867,,,,,
6992,10/08/24 06:00:00 午後,26.842,,,,,
6993,10/08/24 07:00:00 午後,26.818,,,,,
6994,10/08/24 08:00:00 午後,26.793,,,,,
6995,10/08/24 09:00:00 午後,26.744,,,,,
6996,10/08/24 10:00:00 午後,26.769,,,,,
6997,10/08/24 11:00:00 午後,26.744,,,,,
6998,10/09/24 12:00:00 午前,26.744,,,,,
6999,10/09/24 01:00:00 午前,26.744,,,,,
7000,10/09/24 02:00:00 午前,26.671,,,,,
7001,10/09/24 03:00:00 午前,26.671,,,,,
7002,10/09/24 04:00:00 午前,26.646,,,,,
7003,10/09/24 05:00:00 午前,26.598,,,,,
7004,10/09/24 06:00:00 午前,26.598,,,,,
7005,10/09/24 07:00:00 午前,26.451,,,,,
7006,10/09/24 08:00:00 午前,26.402,,,,,
7007,10/09/24 09:00:00 午前,26.353,,,,,
7008,10/09/24 10:00:00 午前,26.353,,,,,
7009,10/09/24 11:00:00 午前,26.5,,,,,
7010,10/09/24 12:00:00 午後,26.622,,,,,
7011,10/09/24 01:00:00 午後,26.622,,,,,
7012,10/09/24 02:00:00 午後,26.646,,,,,
7013,10/09/24 03:00:00 午後,26.622,,,,,
7014,10/09/24 04:00:00 午後,26.622,,,,,
7015,10/09/24 05:00:00 午後,26.573,,,,,
7016,10/09/24 06:00:00 午後,26.549,,,,,
7017,10/09/24 07:00:00 午後,26.646,,,,,
7018,10/09/24 08:00:00 午後,26.622,,,,,
7019,10/09/24 09:00:00 午後,26.622,,,,,
7020,10/09/24 10:00:00 午後,26.402,,,,,
7021,10/09/24 11:00:00 午後,26.475,,,,,
7022,10/10/24 12:00:00 午前,26.524,,,,,
7023,10/10/24 01:00:00 午前,26.5,,,,,
7024,10/10/24 02:00:00 午前,26.402,,,,,
7025,10/10/24 03:00:00 午前,26.402,,,,,
7026,10/10/24 04:00:00 午前,26.451,,,,,
7027,10/10/24 05:00:00 午前,26.256,,,,,
7028,10/10/24 06:00:00 午前,26.158,,,,,
7029,10/10/24 07:00:00 午前,26.207,,,,,
7030,10/10/24 08:00:00 午前,26.207,,,,,
7031,10/10/24 09:00:00 午前,26.207,,,,,
7032,10/10/24 10:00:00 午前,26.256,,,,,
7033,10/10/24 11:00:00 午前,26.304,,,,,
7034,10/10/24 12:00:00 午後,26.207,,,,,
7035,10/10/24 01:00:00 午後,26.207,,,,,
7036,10/10/24 02:00:00 午後,26.256,,,,,
7037,10/10/24 03:00:00 午後,26.329,,,,,
7038,10/10/24 04:00:00 午後,26.329,,,,,
7039,10/10/24 05:00:00 午後,26.304,,,,,
7040,10/10/24 06:00:00 午後,26.28,,,,,
7041,10/10/24 07:00:00 午後,26.256,,,,,
7042,10/10/24 08:00:00 午後,26.256,,,,,
7043,10/10/24 09:00:00 午後,26.182,,,,,
7044,10/10/24 10:00:00 午後,26.134,,,,,
7045,10/10/24 11:00:00 午後,26.085,,,,,
7046,10/11/24 12:00:00 午前,26.012,,,,,
7047,10/11/24 01:00:00 午前,25.89,,,,,
7048,10/11/24 02:00:00 午前,25.768,,,,,
7049,10/11/24 03:00:00 午前,25.744,,,,,
7050,10/11/24 04:00:00 午前,25.55,,,,,
7051,10/11/24 05:00:00 午前,25.525,,,,,
7052,10/11/24 06:00:00 午前,25.525,,,,,
7053,10/11/24 07:00:00 午前,25.501,,,,,
7054,10/11/24 08:00:00 午前,25.477,,,,,
7055,10/11/24 09:00:00 午前,25.574,,,,,
7056,10/11/24 10:00:00 午前,25.598,,,,,
7057,10/11/24 11:00:00 午前,25.744,,,,,
7058,10/11/24 12:00:00 午後,25.963,,,,,
7059,10/11/24 01:00:00 午後,26.158,,,,,
7060,10/11/24 02:00:00 午後,26.207,,,,,
7061,10/11/24 03:00:00 午後,26.158,,,,,
7062,10/11/24 04:00:00 午後,26.158,,,,,
7063,10/11/24 05:00:00 午後,26.109,,,,,
7064,10/11/24 06:00:00 午後,26.085,,,,,
7065,10/11/24 07:00:00 午後,26.109,,,,,
7066,10/11/24 08:00:00 午後,26.134,,,,,
7067,10/11/24 09:00:00 午後,26.012,,,,,
7068,10/11/24 10:00:00 午後,26.036,,,,,
7069,10/11/24 11:00:00 午後,25.89,,,,,
7070,10/12/24 12:00:00 午前,25.914,,,,,
7071,10/12/24 01:00:00 午前,25.793,,,,,
7072,10/12/24 02:00:00 午前,25.72,,,,,
7073,10/12/24 03:00:00 午前,25.623,,,,,
7074,10/12/24 04:00:00 午前,25.477,,,,,
7075,10/12/24 05:00:00 午前,25.331,,,,,
7076,10/12/24 06:00:00 午前,25.186,,,,,
7077,10/12/24 07:00:00 午前,25.113,,,,,
7078,10/12/24 08:00:00 午前,25.089,,,,,
7079,10/12/24 09:00:00 午前,25.137,,,,,
7080,10/12/24 10:00:00 午前,25.234,,,,,
7081,10/12/24 11:00:00 午前,25.525,,,,,
7082,10/12/24 12:00:00 午後,25.72,,,,,
7083,10/12/24 01:00:00 午後,25.817,,,,,
7084,10/12/24 02:00:00 午後,25.841,,,,,
7085,10/12/24 03:00:00 午後,25.89,,,,,
7086,10/12/24 04:00:00 午後,25.866,,,,,
7087,10/12/24 05:00:00 午後,25.866,,,,,
7088,10/12/24 06:00:00 午後,25.841,,,,,
7089,10/12/24 07:00:00 午後,25.841,,,,,
7090,10/12/24 08:00:00 午後,25.695,,,,,
7091,10/12/24 09:00:00 午後,25.695,,,,,
7092,10/12/24 10:00:00 午後,25.647,,,,,
7093,10/12/24 11:00:00 午後,25.72,,,,,
7094,10/13/24 12:00:00 午前,25.695,,,,,
7095,10/13/24 01:00:00 午前,25.598,,,,,
7096,10/13/24 02:00:00 午前,25.501,,,,,
7097,10/13/24 03:00:00 午前,25.501,,,,,
7098,10/13/24 04:00:00 午前,25.501,,,,,
7099,10/13/24 05:00:00 午前,25.477,,,,,
7100,10/13/24 06:00:00 午前,25.404,,,,,
7101,10/13/24 07:00:00 午前,25.331,,,,,
7102,10/13/24 08:00:00 午前,25.065,,,,,
7103,10/13/24 09:00:00 午前,25.186,,,,,
7104,10/13/24 10:00:00 午前,25.428,,,,,
7105,10/13/24 11:00:00 午前,25.404,,,,,
7106,10/13/24 12:00:00 午後,25.501,,,,,
7107,10/13/24 01:00:00 午後,25.574,,,,,
7108,10/13/24 02:00:00 午後,25.598,,,,,
7109,10/13/24 03:00:00 午後,25.623,,,,,
7110,10/13/24 04:00:00 午後,25.623,,,,,
7111,10/13/24 05:00:00 午後,25.647,,,,,
7112,10/13/24 06:00:00 午後,25.623,,,,,
7113,10/13/24 07:00:00 午後,25.574,,,,,
7114,10/13/24 08:00:00 午後,25.477,,,,,
7115,10/13/24 09:00:00 午後,25.404,,,,,
7116,10/13/24 10:00:00 午後,25.38,,,,,
7117,10/13/24 11:00:00 午後,25.331,,,,,
7118,10/14/24 12:00:00 午前,25.307,,,,,
7119,10/14/24 01:00:00 午前,25.331,,,,,
7120,10/14/24 02:00:00 午前,25.38,,,,,
7121,10/14/24 03:00:00 午前,25.331,,,,,
7122,10/14/24 04:00:00 午前,25.331,,,,,
7123,10/14/24 05:00:00 午前,25.283,,,,,
7124,10/14/24 06:00:00 午前,25.186,,,,,
7125,10/14/24 07:00:00 午前,25.113,,,,,
7126,10/14/24 08:00:00 午前,25.089,,,,,
7127,10/14/24 09:00:00 午前,25.137,,,,,
7128,10/14/24 10:00:00 午前,25.258,,,,,
7129,10/14/24 11:00:00 午前,25.258,,,,,
7130,10/14/24 12:00:00 午後,25.477,,,,,
7131,10/14/24 01:00:00 午後,25.428,,,,,
7132,10/14/24 02:00:00 午後,25.331,,,,,
7133,10/14/24 03:00:00 午後,25.331,,,,,
7134,10/14/24 04:00:00 午後,25.283,,,,,
7135,10/14/24 05:00:00 午後,25.283,,,,,
7136,10/14/24 06:00:00 午後,25.258,,,,,
7137,10/14/24 07:00:00 午後,25.258,,,,,
7138,10/14/24 08:00:00 午後,25.186,,,,,
7139,10/14/24 09:00:00 午後,25.162,,,,,
7140,10/14/24 10:00:00 午後,25.162,,,,,
7141,10/14/24 11:00:00 午後,25.065,,,,,
7142,10/15/24 12:00:00 午前,25.137,,,,,
7143,10/15/24 01:00:00 午前,25.162,,,,,
7144,10/15/24 02:00:00 午前,25.113,,,,,
7145,10/15/24 03:00:00 午前,25.04,,,,,
7146,10/15/24 04:00:00 午前,25.016,,,,,
7147,10/15/24 05:00:00 午前,24.919,,,,,
7148,10/15/24 06:00:00 午前,24.871,,,,,
7149,10/15/24 07:00:00 午前,24.871,,,,,
7150,10/15/24 08:00:00 午前,24.895,,,,,
7151,10/15/24 09:00:00 午前,24.919,,,,,
7152,10/15/24 10:00:00 午前,24.992,,,,,
7153,10/15/24 11:00:00 午前,25.113,,,,,
7154,10/15/24 12:00:00 午後,25.355,,,,,
7155,10/15/24 01:00:00 午後,25.574,,,,,
7156,10/15/24 02:00:00 午後,25.598,,,,,
7157,10/15/24 03:00:00 午後,25.598,,,,,
7158,10/15/24 04:00:00 午後,25.598,,,,,
7159,10/15/24 05:00:00 午後,25.574,,,,,
7160,10/15/24 06:00:00 午後,25.574,,,,,
7161,10/15/24 07:00:00 午後,25.598,,,,,
7162,10/15/24 08:00:00 午後,25.598,,,,,
7163,10/15/24 09:00:00 午後,25.598,,,,,
7164,10/15/24 10:00:00 午後,25.598,,,,,
7165,10/15/24 11:00:00 午後,25.598,,,,,
7166,10/16/24 12:00:00 午前,25.623,,,,,
7167,10/16/24 01:00:00 午前,25.623,,,,,
7168,10/16/24 02:00:00 午前,25.647,,,,,
7169,10/16/24 03:00:00 午前,25.623,,,,,
7170,10/16/24 04:00:00 午前,25.647,,,,,
7171,10/16/24 05:00:00 午前,25.647,,,,,
7172,10/16/24 06:00:00 午前,25.647,,,,,
7173,10/16/24 07:00:00 午前,25.647,,,,,
7174,10/16/24 08:00:00 午前,25.623,,,,,
7175,10/16/24 09:00:00 午前,25.623,,,,,
7176,10/16/24 10:00:00 午前,25.647,,,,,
7177,10/16/24 11:00:00 午前,25.671,,,,,
7178,10/16/24 12:00:00 午後,25.72,,,,,
7179,10/16/24 01:00:00 午後,25.768,,,,,
7180,10/16/24 02:00:00 午後,25.768,,,,,
7181,10/16/24 03:00:00 午後,25.793,,,,,
7182,10/16/24 04:00:00 午後,25.793,,,,,
7183,10/16/24 05:00:00 午後,25.793,,,,,
7184,10/16/24 06:00:00 午後,25.793,,,,,
7185,10/16/24 07:00:00 午後,25.793,,,,,
7186,10/16/24 08:00:00 午後,25.793,,,,,
7187,10/16/24 09:00:00 午後,25.793,,,,,
7188,10/16/24 10:00:00 午後,25.793,,,,,
7189,10/16/24 11:00:00 午後,25.768,,,,,
7190,10/17/24 12:00:00 午前,25.768,,,,,
7191,10/17/24 01:00:00 午前,25.793,,,,,
7192,10/17/24 02:00:00 午前,25.768,,,,,
7193,10/17/24 03:00:00 午前,25.793,,,,,
7194,10/17/24 04:00:00 午前,25.817,,,,,
7195,10/17/24 05:00:00 午前,25.744,,,,,
7196,10/17/24 06:00:00 午前,25.574,,,,,
7197,10/17/24 07:00:00 午前,25.671,,,,,
7198,10/17/24 08:00:00 午前,25.623,,,,,
7199,10/17/24 09:00:00 午前,25.744,,,,,
7200,10/17/24 10:00:00 午前,25.72,,,,,
7201,10/17/24 11:00:00 午前,25.623,,,,,
7202,10/17/24 12:00:00 午後,25.768,,,,,
7203,10/17/24 01:00:00 午後,25.793,,,,,
7204,10/17/24 02:00:00 午後,25.817,,,,,
7205,10/17/24 03:00:00 午後,25.817,,,,,
7206,10/17/24 04:00:00 午後,25.793,,,,,
7207,10/17/24 05:00:00 午後,25.793,,,,,
7208,10/17/24 06:00:00 午後,25.914,,,,,
7209,10/17/24 07:00:00 午後,25.841,,,,,
7210,10/17/24 08:00:00 午後,25.841,,,,,
7211,10/17/24 09:00:00 午後,25.866,,,,,
7212,10/17/24 10:00:00 午後,25.866,,,,,
7213,10/17/24 11:00:00 午後,25.866,,,,,
7214,10/18/24 12:00:00 午前,25.89,,,,,
7215,10/18/24 01:00:00 午前,25.89,,,,,
7216,10/18/24 02:00:00 午前,25.914,,,,,
7217,10/18/24 03:00:00 午前,25.89,,,,,
7218,10/18/24 04:00:00 午前,25.914,,,,,
7219,10/18/24 05:00:00 午前,25.914,,,,,
7220,10/18/24 06:00:00 午前,25.914,,,,,
7221,10/18/24 07:00:00 午前,25.768,,,,,
7222,10/18/24 08:00:00 午前,25.914,,,,,
7223,10/18/24 09:00:00 午前,25.914,,,,,
7224,10/18/24 10:00:00 午前,25.817,,,,,
7225,10/18/24 11:00:00 午前,25.695,,,,,
7226,10/18/24 12:00:00 午後,25.793,,,,,
7227,10/18/24 01:00:00 午後,25.817,,,,,
7228,10/18/24 02:00:00 午後,25.914,,,,,
7229,10/18/24 03:00:00 午後,25.914,,,,,
7230,10/18/24 04:00:00 午後,25.89,,,,,
7231,10/18/24 05:00:00 午後,25.914,,,,,
7232,10/18/24 06:00:00 午後,25.89,,,,,
7233,10/18/24 07:00:00 午後,25.866,,,,,
7234,10/18/24 08:00:00 午後,25.914,,,,,
7235,10/18/24 09:00:00 午後,25.89,,,,,
7236,10/18/24 10:00:00 午後,25.914,,,,,
7237,10/18/24 11:00:00 午後,25.866,,,,,
7238,10/19/24 12:00:00 午前,25.866,,,,,
7239,10/19/24 01:00:00 午前,25.841,,,,,
7240,10/19/24 02:00:00 午前,25.841,,,,,
7241,10/19/24 03:00:00 午前,25.817,,,,,
7242,10/19/24 04:00:00 午前,25.793,,,,,
7243,10/19/24 05:00:00 午前,25.793,,,,,
7244,10/19/24 06:00:00 午前,25.866,,,,,
7245,10/19/24 07:00:00 午前,25.866,,,,,
7246,10/19/24 08:00:00 午前,25.866,,,,,
7247,10/19/24 09:00:00 午前,25.914,,,,,
7248,10/19/24 10:00:00 午前,25.939,,,,,
7249,10/19/24 11:00:00 午前,25.963,,,,,
7250,10/19/24 12:00:00 午後,25.963,,,,,
7251,10/19/24 01:00:00 午後,25.963,,,,,
7252,10/19/24 02:00:00 午後,26.012,,,,,
7253,10/19/24 03:00:00 午後,26.036,,,,,
7254,10/19/24 04:00:00 午後,26.012,,,,,
7255,10/19/24 05:00:00 午後,26.036,,,,,
7256,10/19/24 06:00:00 午後,25.987,,,,,
7257,10/19/24 07:00:00 午後,26.012,,,,,
7258,10/19/24 08:00:00 午後,25.939,,,,,
7259,10/19/24 09:00:00 午後,25.939,,,,,
7260,10/19/24 10:00:00 午後,25.963,,,,,
7261,10/19/24 11:00:00 午後,25.939,,,,,
7262,10/20/24 12:00:00 午前,25.963,,,,,
7263,10/20/24 01:00:00 午前,25.939,,,,,
7264,10/20/24 02:00:00 午前,25.914,,,,,
7265,10/20/24 03:00:00 午前,25.89,,,,,
7266,10/20/24 04:00:00 午前,25.914,,,,,
7267,10/20/24 05:00:00 午前,25.914,,,,,
7268,10/20/24 06:00:00 午前,25.841,,,,,
7269,10/20/24 07:00:00 午前,25.72,,,,,
7270,10/20/24 08:00:00 午前,25.623,,,,,
7271,10/20/24 09:00:00 午前,25.695,,,,,
7272,10/20/24 10:00:00 午前,25.89,,,,,
7273,10/20/24 11:00:00 午前,25.866,,,,,
7274,10/20/24 12:00:00 午後,25.914,,,,,
7275,10/20/24 01:00:00 午後,25.89,,,,,
7276,10/20/24 02:00:00 午後,25.939,,,,,
7277,10/20/24 03:00:00 午後,25.963,,,,,
7278,10/20/24 04:00:00 午後,25.914,,,,,
7279,10/20/24 05:00:00 午後,25.866,,,,,
7280,10/20/24 06:00:00 午後,25.866,,,,,
7281,10/20/24 07:00:00 午後,25.744,,,,,
7282,10/20/24 08:00:00 午後,25.55,,,,,
7283,10/20/24 09:00:00 午後,25.428,,,,,
7284,10/20/24 10:00:00 午後,25.574,,,,,
7285,10/20/24 11:00:00 午後,25.501,,,,,
7286,10/21/24 12:00:00 午前,25.598,,,,,
7287,10/21/24 01:00:00 午前,25.04,,,,,
7288,10/21/24 02:00:00 午前,25.234,,,,,
7289,10/21/24 03:00:00 午前,25.234,,,,,
7290,10/21/24 04:00:00 午前,25.113,,,,,
7291,10/21/24 05:00:00 午前,25.137,,,,,
7292,10/21/24 06:00:00 午前,25.283,,,,,
7293,10/21/24 07:00:00 午前,25.234,,,,,
7294,10/21/24 08:00:00 午前,25.186,,,,,
7295,10/21/24 09:00:00 午前,25.186,,,,,
7296,10/21/24 10:00:00 午前,25.162,,,,,
7297,10/21/24 11:00:00 午前,25.065,,,,,
7298,10/21/24 12:00:00 午後,25.04,,,,,
7299,10/21/24 01:00:00 午後,24.992,,,,,
7300,10/21/24 02:00:00 午後,24.605,,,,,
7301,10/21/24 03:00:00 午後,24.508,,,,,
7302,10/21/24 04:00:00 午後,24.532,,,,,
7303,10/21/24 05:00:00 午後,24.557,,,,,
7304,10/21/24 06:00:00 午後,24.532,,,,,
7305,10/21/24 07:00:00 午後,24.871,,,,,
7306,10/21/24 08:00:00 午後,24.919,,,,,
7307,10/21/24 09:00:00 午後,24.895,,,,,
7308,10/21/24 10:00:00 午後,24.798,,,,,
7309,10/21/24 11:00:00 午後,24.75,,,,,
7310,10/22/24 12:00:00 午前,24.677,,,,,
7311,10/22/24 01:00:00 午前,24.702,,,,,
7312,10/22/24 02:00:00 午前,24.702,,,,,
7313,10/22/24 03:00:00 午前,24.484,,,,,
7314,10/22/24 04:00:00 午前,24.629,,,,,
7315,10/22/24 05:00:00 午前,24.895,,,,,
7316,10/22/24 06:00:00 午前,24.871,,,,,
7317,10/22/24 07:00:00 午前,24.847,,,,,
7318,10/22/24 08:00:00 午前,24.798,,,,,
7319,10/22/24 09:00:00 午前,24.774,,,,,
7320,10/22/24 10:00:00 午前,24.871,,,,,
7321,10/22/24 11:00:00 午前,24.968,,,,,
7322,10/22/24 12:00:00 午後,24.992,,,,,
7323,10/22/24 01:00:00 午後,24.992,,,,,
7324,10/22/24 02:00:00 午後,24.944,,,,,
7325,10/22/24 03:00:00 午後,24.944,,,,,
7326,10/22/24 04:00:00 午後,24.944,,,,,
7327,10/22/24 05:00:00 午後,24.968,,,,,
7328,10/22/24 06:00:00 午後,24.944,,,,,
7329,10/22/24 07:00:00 午後,24.944,,,,,
7330,10/22/24 08:00:00 午後,24.992,,,,,
7331,10/22/24 09:00:00 午後,24.992,,,,,
7332,10/22/24 10:00:00 午後,25.04,,,,,
7333,10/22/24 11:00:00 午後,25.04,,,,,
7334,10/23/24 12:00:00 午前,25.04,,,,,
7335,10/23/24 01:00:00 午前,25.016,,,,,
7336,10/23/24 02:00:00 午前,24.992,,,,,
7337,10/23/24 03:00:00 午前,24.992,,,,,
7338,10/23/24 04:00:00 午前,25.016,,,,,
7339,10/23/24 05:00:00 午前,24.944,,,,,
7340,10/23/24 06:00:00 午前,24.919,,,,,
7341,10/23/24 07:00:00 午前,25.016,,,,,
7342,10/23/24 08:00:00 午前,24.992,,,,,
7343,10/23/24 09:00:00 午前,25.016,,,,,
7344,10/23/24 10:00:00 午前,25.04,,,,,
7345,10/23/24 11:00:00 午前,25.089,,,,,
7346,10/23/24 12:00:00 午後,25.04,,,,,
7347,10/23/24 01:00:00 午後,25.089,,,,,
7348,10/23/24 02:00:00 午後,25.137,,,,,
7349,10/23/24 03:00:00 午後,25.186,,,,,
