プロット タイトル: site14_spot077_2022,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21155726, SEN S/N: 21155726)",カプラー取り外し (LGR S/N: 21155726),カプラー取り付け (LGR S/N: 21155726),停止済み (LGR S/N: 21155726),ファイルの終わり (LGR S/N: 21155726)
1774,01/14/22 05:00:00 午前,22.681,,,,
1775,01/14/22 06:00:00 午前,22.513,,,,
1776,01/14/22 07:00:00 午前,22.178,,,,
1777,01/14/22 08:00:00 午前,22.058,,,,
1778,01/14/22 09:00:00 午前,21.819,,,,
1779,01/14/22 10:00:00 午前,22.154,,,,
1780,01/14/22 11:00:00 午前,21.963,,,,
1781,01/14/22 12:00:00 午後,21.915,,,,
1782,01/14/22 01:00:00 午後,21.987,,,,
1783,01/14/22 02:00:00 午後,22.082,,,,
1784,01/14/22 03:00:00 午後,22.202,,,,
1785,01/14/22 04:00:00 午後,22.489,,,,
1786,01/14/22 05:00:00 午後,22.465,,,,
1787,01/14/22 06:00:00 午後,22.298,,,,
1788,01/14/22 07:00:00 午後,22.202,,,,
1789,01/14/22 08:00:00 午後,22.106,,,,
1790,01/14/22 09:00:00 午後,21.891,,,,
1791,01/14/22 10:00:00 午後,22.106,,,,
1792,01/14/22 11:00:00 午後,22.034,,,,
1793,01/15/22 12:00:00 午前,21.963,,,,
1794,01/15/22 01:00:00 午前,21.915,,,,
1795,01/15/22 02:00:00 午前,21.891,,,,
1796,01/15/22 03:00:00 午前,22.321,,,,
1797,01/15/22 04:00:00 午前,22.393,,,,
1798,01/15/22 05:00:00 午前,22.321,,,,
1799,01/15/22 06:00:00 午前,22.274,,,,
1800,01/15/22 07:00:00 午前,22.25,,,,
1801,01/15/22 08:00:00 午前,22.178,,,,
1802,01/15/22 09:00:00 午前,21.939,,,,
1803,01/15/22 10:00:00 午前,21.963,,,,
1804,01/15/22 11:00:00 午前,22.011,,,,
1805,01/15/22 12:00:00 午後,22.106,,,,
1806,01/15/22 01:00:00 午後,22.393,,,,
1807,01/15/22 02:00:00 午後,22.681,,,,
1808,01/15/22 03:00:00 午後,22.369,,,,
1809,01/15/22 04:00:00 午後,22.8,,,,
1810,01/15/22 05:00:00 午後,22.681,,,,
1811,01/15/22 06:00:00 午後,22.585,,,,
1812,01/15/22 07:00:00 午後,22.25,,,,
1813,01/15/22 08:00:00 午後,22.513,,,,
1814,01/15/22 09:00:00 午後,22.633,,,,
1815,01/15/22 10:00:00 午後,22.537,,,,
1816,01/15/22 11:00:00 午後,22.561,,,,
1817,01/16/22 12:00:00 午前,22.489,,,,
1818,01/16/22 01:00:00 午前,22.441,,,,
1819,01/16/22 02:00:00 午前,22.274,,,,
1820,01/16/22 03:00:00 午前,22.25,,,,
1821,01/16/22 04:00:00 午前,22.417,,,,
1822,01/16/22 05:00:00 午前,22.513,,,,
1823,01/16/22 06:00:00 午前,22.561,,,,
1824,01/16/22 07:00:00 午前,22.585,,,,
1825,01/16/22 08:00:00 午前,22.753,,,,
1826,01/16/22 09:00:00 午前,22.705,,,,
1827,01/16/22 10:00:00 午前,22.848,,,,
1828,01/16/22 11:00:00 午前,22.681,,,,
1829,01/16/22 12:00:00 午後,22.776,,,,
1830,01/16/22 01:00:00 午後,22.824,,,,
1831,01/16/22 02:00:00 午後,22.92,,,,
1832,01/16/22 03:00:00 午後,22.944,,,,
1833,01/16/22 04:00:00 午後,22.896,,,,
1834,01/16/22 05:00:00 午後,22.92,,,,
1835,01/16/22 06:00:00 午後,23.016,,,,
1836,01/16/22 07:00:00 午後,22.824,,,,
1837,01/16/22 08:00:00 午後,23.064,,,,
1838,01/16/22 09:00:00 午後,23.136,,,,
1839,01/16/22 10:00:00 午後,23.16,,,,
1840,01/16/22 11:00:00 午後,23.016,,,,
1841,01/17/22 12:00:00 午前,22.944,,,,
1842,01/17/22 01:00:00 午前,22.896,,,,
1843,01/17/22 02:00:00 午前,22.824,,,,
1844,01/17/22 03:00:00 午前,22.8,,,,
1845,01/17/22 04:00:00 午前,22.944,,,,
1846,01/17/22 05:00:00 午前,22.92,,,,
1847,01/17/22 06:00:00 午前,22.992,,,,
1848,01/17/22 07:00:00 午前,22.992,,,,
1849,01/17/22 08:00:00 午前,23.064,,,,
1850,01/17/22 09:00:00 午前,23.088,,,,
1851,01/17/22 10:00:00 午前,23.088,,,,
1852,01/17/22 11:00:00 午前,22.968,,,,
1853,01/17/22 12:00:00 午後,22.92,,,,
1854,01/17/22 01:00:00 午後,23.016,,,,
1855,01/17/22 02:00:00 午後,23.064,,,,
1856,01/17/22 03:00:00 午後,23.136,,,,
1857,01/17/22 04:00:00 午後,23.184,,,,
1858,01/17/22 05:00:00 午後,23.064,,,,
1859,01/17/22 06:00:00 午後,23.136,,,,
1860,01/17/22 07:00:00 午後,23.136,,,,
1861,01/17/22 08:00:00 午後,23.04,,,,
1862,01/17/22 09:00:00 午後,22.944,,,,
1863,01/17/22 10:00:00 午後,22.896,,,,
1864,01/17/22 11:00:00 午後,22.872,,,,
1865,01/18/22 12:00:00 午前,22.824,,,,
1866,01/18/22 01:00:00 午前,22.824,,,,
1867,01/18/22 02:00:00 午前,22.753,,,,
1868,01/18/22 03:00:00 午前,22.585,,,,
1869,01/18/22 04:00:00 午前,22.585,,,,
1870,01/18/22 05:00:00 午前,22.776,,,,
1871,01/18/22 06:00:00 午前,23.04,,,,
1872,01/18/22 07:00:00 午前,22.992,,,,
1873,01/18/22 08:00:00 午前,23.04,,,,
1874,01/18/22 09:00:00 午前,22.968,,,,
1875,01/18/22 10:00:00 午前,23.016,,,,
1876,01/18/22 11:00:00 午前,22.92,,,,
1877,01/18/22 12:00:00 午後,22.968,,,,
1878,01/18/22 01:00:00 午後,22.489,,,,
1879,01/18/22 02:00:00 午後,22.298,,,,
1880,01/18/22 03:00:00 午後,22.393,,,,
1881,01/18/22 04:00:00 午後,22.393,,,,
1882,01/18/22 05:00:00 午後,22.178,,,,
1883,01/18/22 06:00:00 午後,22.872,,,,
1884,01/18/22 07:00:00 午後,22.896,,,,
1885,01/18/22 08:00:00 午後,22.776,,,,
1886,01/18/22 09:00:00 午後,22.705,,,,
1887,01/18/22 10:00:00 午後,22.657,,,,
1888,01/18/22 11:00:00 午後,22.489,,,,
1889,01/19/22 12:00:00 午前,22.513,,,,
1890,01/19/22 01:00:00 午前,22.537,,,,
1891,01/19/22 02:00:00 午前,22.345,,,,
1892,01/19/22 03:00:00 午前,22.178,,,,
1893,01/19/22 04:00:00 午前,22.058,,,,
1894,01/19/22 05:00:00 午前,22.274,,,,
1895,01/19/22 06:00:00 午前,22.561,,,,
1896,01/19/22 07:00:00 午前,22.489,,,,
1897,01/19/22 08:00:00 午前,22.537,,,,
1898,01/19/22 09:00:00 午前,22.561,,,,
1899,01/19/22 10:00:00 午前,22.489,,,,
1900,01/19/22 11:00:00 午前,22.369,,,,
1901,01/19/22 12:00:00 午後,22.441,,,,
1902,01/19/22 01:00:00 午後,22.298,,,,
1903,01/19/22 02:00:00 午後,22.178,,,,
1904,01/19/22 03:00:00 午後,22.082,,,,
1905,01/19/22 04:00:00 午後,22.106,,,,
1906,01/19/22 05:00:00 午後,22.058,,,,
1907,01/19/22 06:00:00 午後,22.011,,,,
1908,01/19/22 07:00:00 午後,22.489,,,,
1909,01/19/22 08:00:00 午後,22.537,,,,
1910,01/19/22 09:00:00 午後,22.441,,,,
1911,01/19/22 10:00:00 午後,22.417,,,,
1912,01/19/22 11:00:00 午後,22.298,,,,
1913,01/20/22 12:00:00 午前,22.25,,,,
1914,01/20/22 01:00:00 午前,22.274,,,,
1915,01/20/22 02:00:00 午前,22.226,,,,
1916,01/20/22 03:00:00 午前,22.058,,,,
1917,01/20/22 04:00:00 午前,21.843,,,,
1918,01/20/22 05:00:00 午前,21.628,,,,
1919,01/20/22 06:00:00 午前,21.939,,,,
1920,01/20/22 07:00:00 午前,22.369,,,,
1921,01/20/22 08:00:00 午前,22.369,,,,
1922,01/20/22 09:00:00 午前,22.417,,,,
1923,01/20/22 10:00:00 午前,22.369,,,,
1924,01/20/22 11:00:00 午前,22.298,,,,
1925,01/20/22 12:00:00 午後,22.657,,,,
1926,01/20/22 01:00:00 午後,22.609,,,,
1927,01/20/22 02:00:00 午後,22.369,,,,
1928,01/20/22 03:00:00 午後,22.321,,,,
1929,01/20/22 04:00:00 午後,22.011,,,,
1930,01/20/22 05:00:00 午後,21.772,,,,
1931,01/20/22 06:00:00 午後,21.748,,,,
1932,01/20/22 07:00:00 午後,22.657,,,,
1933,01/20/22 08:00:00 午後,22.633,,,,
1934,01/20/22 09:00:00 午後,22.441,,,,
1935,01/20/22 10:00:00 午後,22.393,,,,
1936,01/20/22 11:00:00 午後,22.321,,,,
1937,01/21/22 12:00:00 午前,22.178,,,,
1938,01/21/22 01:00:00 午前,22.106,,,,
1939,01/21/22 02:00:00 午前,22.082,,,,
1940,01/21/22 03:00:00 午前,22.011,,,,
1941,01/21/22 04:00:00 午前,21.963,,,,
1942,01/21/22 05:00:00 午前,21.819,,,,
1943,01/21/22 06:00:00 午前,21.963,,,,
1944,01/21/22 07:00:00 午前,22.298,,,,
1945,01/21/22 08:00:00 午前,22.226,,,,
1946,01/21/22 09:00:00 午前,22.25,,,,
1947,01/21/22 10:00:00 午前,22.226,,,,
1948,01/21/22 11:00:00 午前,22.178,,,,
1949,01/21/22 12:00:00 午後,22.321,,,,
1950,01/21/22 01:00:00 午後,22.298,,,,
1951,01/21/22 02:00:00 午後,22.13,,,,
1952,01/21/22 03:00:00 午後,21.772,,,,
1953,01/21/22 04:00:00 午後,21.748,,,,
1954,01/21/22 05:00:00 午後,21.795,,,,
1955,01/21/22 06:00:00 午後,21.795,,,,
1956,01/21/22 07:00:00 午後,21.7,,,,
1957,01/21/22 08:00:00 午後,22.561,,,,
1958,01/21/22 09:00:00 午後,22.585,,,,
1959,01/21/22 10:00:00 午後,22.561,,,,
1960,01/21/22 11:00:00 午後,22.465,,,,
1961,01/22/22 12:00:00 午前,22.417,,,,
1962,01/22/22 01:00:00 午前,22.345,,,,
1963,01/22/22 02:00:00 午前,22.298,,,,
1964,01/22/22 03:00:00 午前,22.274,,,,
1965,01/22/22 04:00:00 午前,22.202,,,,
1966,01/22/22 05:00:00 午前,22.178,,,,
1967,01/22/22 06:00:00 午前,22.082,,,,
1968,01/22/22 07:00:00 午前,22.417,,,,
1969,01/22/22 08:00:00 午前,22.489,,,,
1970,01/22/22 09:00:00 午前,22.513,,,,
1971,01/22/22 10:00:00 午前,22.489,,,,
1972,01/22/22 11:00:00 午前,22.489,,,,
1973,01/22/22 12:00:00 午後,22.489,,,,
1974,01/22/22 01:00:00 午後,22.585,,,,
1975,01/22/22 02:00:00 午後,22.729,,,,
1976,01/22/22 03:00:00 午後,22.513,,,,
1977,01/22/22 04:00:00 午後,22.417,,,,
1978,01/22/22 05:00:00 午後,22.298,,,,
1979,01/22/22 06:00:00 午後,22.274,,,,
1980,01/22/22 07:00:00 午後,22.345,,,,
1981,01/22/22 08:00:00 午後,22.776,,,,
1982,01/22/22 09:00:00 午後,22.729,,,,
1983,01/22/22 10:00:00 午後,22.609,,,,
1984,01/22/22 11:00:00 午後,22.585,,,,
1985,01/23/22 12:00:00 午前,22.585,,,,
1986,01/23/22 01:00:00 午前,22.561,,,,
1987,01/23/22 02:00:00 午前,22.537,,,,
1988,01/23/22 03:00:00 午前,22.585,,,,
1989,01/23/22 04:00:00 午前,22.609,,,,
1990,01/23/22 05:00:00 午前,22.609,,,,
1991,01/23/22 06:00:00 午前,22.609,,,,
1992,01/23/22 07:00:00 午前,22.585,,,,
1993,01/23/22 08:00:00 午前,22.609,,,,
1994,01/23/22 09:00:00 午前,22.657,,,,
1995,01/23/22 10:00:00 午前,22.753,,,,
1996,01/23/22 11:00:00 午前,22.8,,,,
1997,01/23/22 12:00:00 午後,22.848,,,,
1998,01/23/22 01:00:00 午後,22.92,,,,
1999,01/23/22 02:00:00 午後,23.088,,,,
2000,01/23/22 03:00:00 午後,23.064,,,,
2001,01/23/22 04:00:00 午後,22.992,,,,
2002,01/23/22 05:00:00 午後,22.968,,,,
2003,01/23/22 06:00:00 午後,22.992,,,,
2004,01/23/22 07:00:00 午後,22.968,,,,
2005,01/23/22 08:00:00 午後,23.088,,,,
2006,01/23/22 09:00:00 午後,23.304,,,,
2007,01/23/22 10:00:00 午後,23.4,,,,
2008,01/23/22 11:00:00 午後,23.376,,,,
2009,01/24/22 12:00:00 午前,23.352,,,,
2010,01/24/22 01:00:00 午前,23.352,,,,
2011,01/24/22 02:00:00 午前,23.328,,,,
2012,01/24/22 03:00:00 午前,23.112,,,,
2013,01/24/22 04:00:00 午前,23.184,,,,
2014,01/24/22 05:00:00 午前,23.184,,,,
2015,01/24/22 06:00:00 午前,23.136,,,,
2016,01/24/22 07:00:00 午前,23.088,,,,
2017,01/24/22 08:00:00 午前,23.112,,,,
2018,01/24/22 09:00:00 午前,23.136,,,,
2019,01/24/22 10:00:00 午前,23.208,,,,
2020,01/24/22 11:00:00 午前,23.208,,,,
2021,01/24/22 12:00:00 午後,23.232,,,,
2022,01/24/22 01:00:00 午後,23.328,,,,
2023,01/24/22 02:00:00 午後,23.545,,,,
2024,01/24/22 03:00:00 午後,23.521,,,,
2025,01/24/22 04:00:00 午後,23.448,,,,
2026,01/24/22 05:00:00 午後,23.4,,,,
2027,01/24/22 06:00:00 午後,23.328,,,,
2028,01/24/22 07:00:00 午後,23.232,,,,
2029,01/24/22 08:00:00 午後,23.184,,,,
2030,01/24/22 09:00:00 午後,23.232,,,,
2031,01/24/22 10:00:00 午後,23.256,,,,
2032,01/24/22 11:00:00 午後,23.232,,,,
2033,01/25/22 12:00:00 午前,23.184,,,,
2034,01/25/22 01:00:00 午前,23.112,,,,
2035,01/25/22 02:00:00 午前,23.088,,,,
2036,01/25/22 03:00:00 午前,23.016,,,,
2037,01/25/22 04:00:00 午前,22.992,,,,
2038,01/25/22 05:00:00 午前,22.944,,,,
2039,01/25/22 06:00:00 午前,22.896,,,,
2040,01/25/22 07:00:00 午前,22.872,,,,
2041,01/25/22 08:00:00 午前,22.848,,,,
2042,01/25/22 09:00:00 午前,22.848,,,,
2043,01/25/22 10:00:00 午前,22.968,,,,
2044,01/25/22 11:00:00 午前,22.92,,,,
2045,01/25/22 12:00:00 午後,23.016,,,,
2046,01/25/22 01:00:00 午後,23.136,,,,
2047,01/25/22 02:00:00 午後,23.256,,,,
2048,01/25/22 03:00:00 午後,23.376,,,,
2049,01/25/22 04:00:00 午後,23.208,,,,
2050,01/25/22 05:00:00 午後,23.208,,,,
2051,01/25/22 06:00:00 午後,23.112,,,,
2052,01/25/22 07:00:00 午後,23.016,,,,
2053,01/25/22 08:00:00 午後,22.944,,,,
2054,01/25/22 09:00:00 午後,22.944,,,,
2055,01/25/22 10:00:00 午後,23.016,,,,
2056,01/25/22 11:00:00 午後,23.088,,,,
2057,01/26/22 12:00:00 午前,23.112,,,,
2058,01/26/22 01:00:00 午前,23.04,,,,
2059,01/26/22 02:00:00 午前,22.968,,,,
2060,01/26/22 03:00:00 午前,22.992,,,,
2061,01/26/22 04:00:00 午前,22.92,,,,
2062,01/26/22 05:00:00 午前,22.896,,,,
2063,01/26/22 06:00:00 午前,22.872,,,,
2064,01/26/22 07:00:00 午前,22.824,,,,
2065,01/26/22 08:00:00 午前,22.8,,,,
2066,01/26/22 09:00:00 午前,22.824,,,,
2067,01/26/22 10:00:00 午前,22.8,,,,
2068,01/26/22 11:00:00 午前,22.872,,,,
2069,01/26/22 12:00:00 午後,22.92,,,,
2070,01/26/22 01:00:00 午後,22.968,,,,
2071,01/26/22 02:00:00 午後,22.992,,,,
2072,01/26/22 03:00:00 午後,23.088,,,,
2073,01/26/22 04:00:00 午後,23.088,,,,
2074,01/26/22 05:00:00 午後,23.088,,,,
2075,01/26/22 06:00:00 午後,23.112,,,,
2076,01/26/22 07:00:00 午後,23.016,,,,
2077,01/26/22 08:00:00 午後,22.92,,,,
2078,01/26/22 09:00:00 午後,22.872,,,,
2079,01/26/22 10:00:00 午後,22.848,,,,
2080,01/26/22 11:00:00 午後,22.992,,,,
2081,01/27/22 12:00:00 午前,22.992,,,,
2082,01/27/22 01:00:00 午前,22.968,,,,
2083,01/27/22 02:00:00 午前,22.968,,,,
2084,01/27/22 03:00:00 午前,22.896,,,,
2085,01/27/22 04:00:00 午前,22.824,,,,
2086,01/27/22 05:00:00 午前,22.776,,,,
2087,01/27/22 06:00:00 午前,22.729,,,,
2088,01/27/22 07:00:00 午前,22.729,,,,
2089,01/27/22 08:00:00 午前,22.729,,,,
2090,01/27/22 09:00:00 午前,22.753,,,,
2091,01/27/22 10:00:00 午前,22.776,,,,
2092,01/27/22 11:00:00 午前,22.92,,,,
2093,01/27/22 12:00:00 午後,22.896,,,,
2094,01/27/22 01:00:00 午後,22.896,,,,
2095,01/27/22 02:00:00 午後,22.992,,,,
2096,01/27/22 03:00:00 午後,23.112,,,,
2097,01/27/22 04:00:00 午後,23.136,,,,
2098,01/27/22 05:00:00 午後,23.184,,,,
2099,01/27/22 06:00:00 午後,23.136,,,,
2100,01/27/22 07:00:00 午後,23.088,,,,
2101,01/27/22 08:00:00 午後,23.064,,,,
2102,01/27/22 09:00:00 午後,23.016,,,,
2103,01/27/22 10:00:00 午後,22.968,,,,
2104,01/27/22 11:00:00 午後,22.968,,,,
2105,01/28/22 12:00:00 午前,23.064,,,,
2106,01/28/22 01:00:00 午前,23.28,,,,
2107,01/28/22 02:00:00 午前,23.208,,,,
2108,01/28/22 03:00:00 午前,23.208,,,,
2109,01/28/22 04:00:00 午前,23.208,,,,
2110,01/28/22 05:00:00 午前,23.16,,,,
2111,01/28/22 06:00:00 午前,23.088,,,,
2112,01/28/22 07:00:00 午前,23.16,,,,
2113,01/28/22 08:00:00 午前,23.016,,,,
2114,01/28/22 09:00:00 午前,23.064,,,,
2115,01/28/22 10:00:00 午前,23.064,,,,
2116,01/28/22 11:00:00 午前,23.088,,,,
2117,01/28/22 12:00:00 午後,23.208,,,,
2118,01/28/22 01:00:00 午後,23.256,,,,
2119,01/28/22 02:00:00 午後,23.256,,,,
2120,01/28/22 03:00:00 午後,23.232,,,,
2121,01/28/22 04:00:00 午後,23.208,,,,
2122,01/28/22 05:00:00 午後,23.184,,,,
2123,01/28/22 06:00:00 午後,23.184,,,,
2124,01/28/22 07:00:00 午後,23.088,,,,
2125,01/28/22 08:00:00 午後,23.064,,,,
2126,01/28/22 09:00:00 午後,23.04,,,,
2127,01/28/22 10:00:00 午後,23.016,,,,
2128,01/28/22 11:00:00 午後,22.968,,,,
2129,01/29/22 12:00:00 午前,22.92,,,,
2130,01/29/22 01:00:00 午前,22.944,,,,
2131,01/29/22 02:00:00 午前,23.04,,,,
2132,01/29/22 03:00:00 午前,23.04,,,,
2133,01/29/22 04:00:00 午前,23.04,,,,
2134,01/29/22 05:00:00 午前,23.136,,,,
2135,01/29/22 06:00:00 午前,23.232,,,,
2136,01/29/22 07:00:00 午前,23.184,,,,
2137,01/29/22 08:00:00 午前,23.088,,,,
2138,01/29/22 09:00:00 午前,22.968,,,,
2139,01/29/22 10:00:00 午前,22.968,,,,
2140,01/29/22 11:00:00 午前,23.04,,,,
2141,01/29/22 12:00:00 午後,23.064,,,,
2142,01/29/22 01:00:00 午後,23.112,,,,
2143,01/29/22 02:00:00 午後,23.064,,,,
2144,01/29/22 03:00:00 午後,23.064,,,,
2145,01/29/22 04:00:00 午後,23.088,,,,
2146,01/29/22 05:00:00 午後,23.088,,,,
2147,01/29/22 06:00:00 午後,23.088,,,,
2148,01/29/22 07:00:00 午後,23.064,,,,
2149,01/29/22 08:00:00 午後,23.064,,,,
2150,01/29/22 09:00:00 午後,23.016,,,,
2151,01/29/22 10:00:00 午後,22.944,,,,
2152,01/29/22 11:00:00 午後,22.872,,,,
2153,01/30/22 12:00:00 午前,22.824,,,,
2154,01/30/22 01:00:00 午前,22.753,,,,
2155,01/30/22 02:00:00 午前,22.824,,,,
2156,01/30/22 03:00:00 午前,22.848,,,,
2157,01/30/22 04:00:00 午前,22.992,,,,
2158,01/30/22 05:00:00 午前,22.992,,,,
2159,01/30/22 06:00:00 午前,22.968,,,,
2160,01/30/22 07:00:00 午前,22.896,,,,
2161,01/30/22 08:00:00 午前,22.8,,,,
2162,01/30/22 09:00:00 午前,22.8,,,,
2163,01/30/22 10:00:00 午前,22.729,,,,
2164,01/30/22 11:00:00 午前,22.705,,,,
2165,01/30/22 12:00:00 午後,22.705,,,,
2166,01/30/22 01:00:00 午後,22.705,,,,
2167,01/30/22 02:00:00 午後,22.681,,,,
2168,01/30/22 03:00:00 午後,22.681,,,,
2169,01/30/22 04:00:00 午後,22.753,,,,
2170,01/30/22 05:00:00 午後,22.824,,,,
2171,01/30/22 06:00:00 午後,22.8,,,,
2172,01/30/22 07:00:00 午後,22.729,,,,
2173,01/30/22 08:00:00 午後,22.25,,,,
2174,01/30/22 09:00:00 午後,22.226,,,,
2175,01/30/22 10:00:00 午後,22.154,,,,
2176,01/30/22 11:00:00 午後,21.963,,,,
2177,01/31/22 12:00:00 午前,21.676,,,,
2178,01/31/22 01:00:00 午前,21.437,,,,
2179,01/31/22 02:00:00 午前,21.103,,,,
2180,01/31/22 03:00:00 午前,21.127,,,,
2181,01/31/22 04:00:00 午前,21.963,,,,
2182,01/31/22 05:00:00 午前,22.393,,,,
2183,01/31/22 06:00:00 午前,22.369,,,,
2184,01/31/22 07:00:00 午前,22.226,,,,
2185,01/31/22 08:00:00 午前,21.819,,,,
2186,01/31/22 09:00:00 午前,21.7,,,,
2187,01/31/22 10:00:00 午前,21.628,,,,
2188,01/31/22 11:00:00 午前,21.437,,,,
2189,01/31/22 12:00:00 午後,21.485,,,,
2190,01/31/22 01:00:00 午後,21.604,,,,
2191,01/31/22 02:00:00 午後,21.533,,,,
2192,01/31/22 03:00:00 午後,21.533,,,,
2193,01/31/22 04:00:00 午後,21.963,,,,
2194,01/31/22 05:00:00 午後,22.011,,,,
2195,01/31/22 06:00:00 午後,22.106,,,,
2196,01/31/22 07:00:00 午後,22.154,,,,
2197,01/31/22 08:00:00 午後,21.843,,,,
2198,01/31/22 09:00:00 午後,21.867,,,,
2199,01/31/22 10:00:00 午後,22.058,,,,
2200,01/31/22 11:00:00 午後,21.987,,,,
2201,02/01/22 12:00:00 午前,21.867,,,,
2202,02/01/22 01:00:00 午前,21.7,,,,
2203,02/01/22 02:00:00 午前,21.557,,,,
2204,02/01/22 03:00:00 午前,21.366,,,,
2205,02/01/22 04:00:00 午前,21.437,,,,
2206,02/01/22 05:00:00 午前,21.7,,,,
2207,02/01/22 06:00:00 午前,21.867,,,,
2208,02/01/22 07:00:00 午前,21.891,,,,
2209,02/01/22 08:00:00 午前,21.772,,,,
2210,02/01/22 09:00:00 午前,21.676,,,,
2211,02/01/22 10:00:00 午前,22.034,,,,
2212,02/01/22 11:00:00 午前,21.795,,,,
2213,02/01/22 12:00:00 午後,21.652,,,,
2214,02/01/22 01:00:00 午後,21.867,,,,
2215,02/01/22 02:00:00 午後,21.939,,,,
2216,02/01/22 03:00:00 午後,21.915,,,,
2217,02/01/22 04:00:00 午後,21.939,,,,
2218,02/01/22 05:00:00 午後,22.393,,,,
2219,02/01/22 06:00:00 午後,22.226,,,,
2220,02/01/22 07:00:00 午後,22.321,,,,
2221,02/01/22 08:00:00 午後,22.537,,,,
2222,02/01/22 09:00:00 午後,22.537,,,,
2223,02/01/22 10:00:00 午後,22.393,,,,
2224,02/01/22 11:00:00 午後,22.441,,,,
2225,02/02/22 12:00:00 午前,22.465,,,,
2226,02/02/22 01:00:00 午前,22.417,,,,
2227,02/02/22 02:00:00 午前,22.298,,,,
2228,02/02/22 03:00:00 午前,22.154,,,,
2229,02/02/22 04:00:00 午前,22.178,,,,
2230,02/02/22 05:00:00 午前,22.178,,,,
2231,02/02/22 06:00:00 午前,22.369,,,,
2232,02/02/22 07:00:00 午前,22.274,,,,
2233,02/02/22 08:00:00 午前,22.202,,,,
2234,02/02/22 09:00:00 午前,22.226,,,,
2235,02/02/22 10:00:00 午前,22.393,,,,
2236,02/02/22 11:00:00 午前,22.489,,,,
2237,02/02/22 12:00:00 午後,22.441,,,,
2238,02/02/22 01:00:00 午後,22.25,,,,
2239,02/02/22 02:00:00 午後,22.321,,,,
2240,02/02/22 03:00:00 午後,22.441,,,,
2241,02/02/22 04:00:00 午後,22.489,,,,
2242,02/02/22 05:00:00 午後,22.489,,,,
2243,02/02/22 06:00:00 午後,22.537,,,,
2244,02/02/22 07:00:00 午後,22.537,,,,
2245,02/02/22 08:00:00 午後,22.561,,,,
2246,02/02/22 09:00:00 午後,22.537,,,,
2247,02/02/22 10:00:00 午後,22.465,,,,
2248,02/02/22 11:00:00 午後,22.417,,,,
2249,02/03/22 12:00:00 午前,22.537,,,,
2250,02/03/22 01:00:00 午前,22.489,,,,
2251,02/03/22 02:00:00 午前,22.441,,,,
2252,02/03/22 03:00:00 午前,22.393,,,,
2253,02/03/22 04:00:00 午前,22.369,,,,
2254,02/03/22 05:00:00 午前,22.369,,,,
2255,02/03/22 06:00:00 午前,22.681,,,,
2256,02/03/22 07:00:00 午前,22.561,,,,
2257,02/03/22 08:00:00 午前,22.561,,,,
2258,02/03/22 09:00:00 午前,22.681,,,,
2259,02/03/22 10:00:00 午前,22.968,,,,
2260,02/03/22 11:00:00 午前,23.184,,,,
2261,02/03/22 12:00:00 午後,23.112,,,,
2262,02/03/22 01:00:00 午後,22.848,,,,
2263,02/03/22 02:00:00 午後,22.657,,,,
2264,02/03/22 03:00:00 午後,22.681,,,,
2265,02/03/22 04:00:00 午後,22.657,,,,
2266,02/03/22 05:00:00 午後,22.633,,,,
2267,02/03/22 06:00:00 午後,22.681,,,,
2268,02/03/22 07:00:00 午後,22.8,,,,
2269,02/03/22 08:00:00 午後,22.824,,,,
2270,02/03/22 09:00:00 午後,22.824,,,,
2271,02/03/22 10:00:00 午後,22.776,,,,
2272,02/03/22 11:00:00 午後,22.729,,,,
2273,02/04/22 12:00:00 午前,22.681,,,,
2274,02/04/22 01:00:00 午前,22.657,,,,
2275,02/04/22 02:00:00 午前,22.729,,,,
2276,02/04/22 03:00:00 午前,22.633,,,,
2277,02/04/22 04:00:00 午前,22.561,,,,
2278,02/04/22 05:00:00 午前,22.489,,,,
2279,02/04/22 06:00:00 午前,22.561,,,,
2280,02/04/22 07:00:00 午前,22.561,,,,
2281,02/04/22 08:00:00 午前,22.633,,,,
2282,02/04/22 09:00:00 午前,22.657,,,,
2283,02/04/22 10:00:00 午前,22.753,,,,
2284,02/04/22 11:00:00 午前,22.8,,,,
2285,02/04/22 12:00:00 午後,22.872,,,,
2286,02/04/22 01:00:00 午後,22.824,,,,
2287,02/04/22 02:00:00 午後,22.776,,,,
2288,02/04/22 03:00:00 午後,22.537,,,,
2289,02/04/22 04:00:00 午後,22.489,,,,
2290,02/04/22 05:00:00 午後,22.489,,,,
2291,02/04/22 06:00:00 午後,22.417,,,,
2292,02/04/22 07:00:00 午後,22.345,,,,
2293,02/04/22 08:00:00 午後,22.513,,,,
2294,02/04/22 09:00:00 午後,22.513,,,,
2295,02/04/22 10:00:00 午後,22.465,,,,
2296,02/04/22 11:00:00 午後,22.417,,,,
2297,02/05/22 12:00:00 午前,22.274,,,,
2298,02/05/22 01:00:00 午前,22.034,,,,
2299,02/05/22 02:00:00 午前,22.034,,,,
2300,02/05/22 03:00:00 午前,21.867,,,,
2301,02/05/22 04:00:00 午前,21.772,,,,
2302,02/05/22 05:00:00 午前,21.652,,,,
2303,02/05/22 06:00:00 午前,21.485,,,,
2304,02/05/22 07:00:00 午前,21.915,,,,
2305,02/05/22 08:00:00 午前,22.082,,,,
